funcid,dim,milestone,error
3,10,1,2.926827e+04
3,10,2,2.597082e+04
3,10,3,2.597082e+04
3,10,5,1.542103e+04
3,10,10,1.529477e+04
3,10,20,1.516965e+04
3,10,30,1.476198e+04
3,10,40,1.434224e+04
3,10,50,1.360525e+04
3,10,60,6.735282e+03
3,10,70,6.735282e+03
3,10,80,6.264181e+03
3,10,90,6.004897e+03
3,10,100,6.004897e+03
3,10,1,3.151969e+04
3,10,2,1.584032e+04
3,10,3,1.584032e+04
3,10,5,1.584032e+04
3,10,10,9.825157e+03
3,10,20,8.743480e+03
3,10,30,8.543261e+03
3,10,40,8.359303e+03
3,10,50,7.992325e+03
3,10,60,7.992325e+03
3,10,70,7.353445e+03
3,10,80,6.203100e+03
3,10,90,6.203100e+03
3,10,100,5.593176e+03
3,10,1,2.718423e+04
3,10,2,1.912061e+04
3,10,3,1.912061e+04
3,10,5,1.859989e+04
3,10,10,1.222362e+04
3,10,20,1.171790e+04
3,10,30,1.142493e+04
3,10,40,1.015501e+04
3,10,50,9.456055e+03
3,10,60,9.456055e+03
3,10,70,8.889745e+03
3,10,80,7.929041e+03
3,10,90,7.929041e+03
3,10,100,7.177431e+03
3,10,1,2.122335e+04
3,10,2,2.113579e+04
3,10,3,2.113579e+04
3,10,5,1.814758e+04
3,10,10,1.549530e+04
3,10,20,1.327810e+04
3,10,30,1.196265e+04
3,10,40,1.144197e+04
3,10,50,1.110604e+04
3,10,60,9.420069e+03
3,10,70,8.277705e+03
3,10,80,7.713540e+03
3,10,90,7.465733e+03
3,10,100,7.156633e+03
3,10,1,2.027325e+04
3,10,2,2.027325e+04
3,10,3,1.860477e+04
3,10,5,1.860477e+04
3,10,10,1.805454e+04
3,10,20,1.542825e+04
3,10,30,1.487980e+04
3,10,40,1.358419e+04
3,10,50,1.328675e+04
3,10,60,1.318695e+04
3,10,70,1.303007e+04
3,10,80,1.231622e+04
3,10,90,1.149434e+04
3,10,100,9.007903e+03
3,10,1,1.600848e+04
3,10,2,1.564385e+04
3,10,3,1.335949e+04
3,10,5,1.335949e+04
3,10,10,1.312180e+04
3,10,20,1.304044e+04
3,10,30,1.238833e+04
3,10,40,1.205331e+04
3,10,50,1.165105e+04
3,10,60,8.693898e+03
3,10,70,6.925499e+03
3,10,80,6.586275e+03
3,10,90,6.586275e+03
3,10,100,5.767189e+03
3,10,1,4.210300e+04
3,10,2,3.929322e+04
3,10,3,2.430785e+04
3,10,5,2.430785e+04
3,10,10,1.488307e+04
3,10,20,1.449295e+04
3,10,30,1.152202e+04
3,10,40,1.121595e+04
3,10,50,1.121595e+04
3,10,60,1.023991e+04
3,10,70,9.591023e+03
3,10,80,9.156953e+03
3,10,90,9.156953e+03
3,10,100,8.550434e+03
3,10,1,3.214816e+04
3,10,2,2.864683e+04
3,10,3,2.398519e+04
3,10,5,2.284725e+04
3,10,10,1.403954e+04
3,10,20,1.317650e+04
3,10,30,1.257989e+04
3,10,40,1.198129e+04
3,10,50,1.166758e+04
3,10,60,9.896985e+03
3,10,70,9.860402e+03
3,10,80,9.176177e+03
3,10,90,8.086306e+03
3,10,100,8.086306e+03
3,10,1,4.101266e+04
3,10,2,3.609622e+04
3,10,3,2.698849e+04
3,10,5,2.151459e+04
3,10,10,1.850055e+04
3,10,20,1.831072e+04
3,10,30,1.767046e+04
3,10,40,1.535278e+04
3,10,50,1.248337e+04
3,10,60,1.108707e+04
3,10,70,9.340742e+03
3,10,80,9.340742e+03
3,10,90,9.041906e+03
3,10,100,9.041906e+03
3,10,1,1.163909e+04
3,10,2,1.163909e+04
3,10,3,8.087353e+03
3,10,5,8.087353e+03
3,10,10,7.916503e+03
3,10,20,7.667091e+03
3,10,30,7.152404e+03
3,10,40,6.709463e+03
3,10,50,4.173478e+03
3,10,60,3.464055e+03
3,10,70,3.304481e+03
3,10,80,3.074577e+03
3,10,90,3.074577e+03
3,10,100,2.866788e+03
