funcid,dim,milestone,error
22,30,1,8.300852e+03
22,30,2,8.243802e+03
22,30,3,8.032287e+03
22,30,5,7.934516e+03
22,30,10,7.423636e+03
22,30,20,6.434977e+03
22,30,30,5.978192e+03
22,30,40,5.609421e+03
22,30,50,5.218710e+03
22,30,60,5.053919e+03
22,30,70,4.819675e+03
22,30,80,4.664422e+03
22,30,90,4.485184e+03
22,30,100,4.304437e+03
22,30,1,7.931198e+03
22,30,2,7.773326e+03
22,30,3,7.773326e+03
22,30,5,7.664643e+03
22,30,10,6.958581e+03
22,30,20,5.729729e+03
22,30,30,4.982816e+03
22,30,40,4.266469e+03
22,30,50,3.697448e+03
22,30,60,3.030774e+03
22,30,70,2.371170e+03
22,30,80,2.279927e+03
22,30,90,1.647808e+03
22,30,100,1.298164e+03
22,30,1,8.474574e+03
22,30,2,8.351872e+03
22,30,3,8.351872e+03
22,30,5,7.967370e+03
22,30,10,7.344306e+03
22,30,20,6.310507e+03
22,30,30,5.833920e+03
22,30,40,5.459772e+03
22,30,50,5.199263e+03
22,30,60,4.965362e+03
22,30,70,4.667565e+03
22,30,80,4.392174e+03
22,30,90,4.244110e+03
22,30,100,4.083513e+03
22,30,1,8.294356e+03
22,30,2,8.294356e+03
22,30,3,8.113951e+03
22,30,5,7.707317e+03
22,30,10,6.978055e+03
22,30,20,6.566909e+03
22,30,30,5.889283e+03
22,30,40,5.236101e+03
22,30,50,5.075865e+03
22,30,60,4.990823e+03
22,30,70,4.734131e+03
22,30,80,4.461542e+03
22,30,90,4.215373e+03
22,30,100,3.985039e+03
22,30,1,8.501261e+03
22,30,2,8.369226e+03
22,30,3,8.268885e+03
22,30,5,7.814951e+03
22,30,10,7.061610e+03
22,30,20,6.326194e+03
22,30,30,5.864091e+03
22,30,40,5.506616e+03
22,30,50,5.171808e+03
22,30,60,5.025119e+03
22,30,70,4.952922e+03
22,30,80,4.743011e+03
22,30,90,4.635150e+03
22,30,100,4.635150e+03
22,30,1,8.514188e+03
22,30,2,8.128465e+03
22,30,3,7.532420e+03
22,30,5,7.352696e+03
22,30,10,7.114840e+03
22,30,20,5.980762e+03
22,30,30,5.681139e+03
22,30,40,5.272833e+03
22,30,50,4.954586e+03
22,30,60,4.614961e+03
22,30,70,4.450547e+03
22,30,80,4.450547e+03
22,30,90,4.286909e+03
22,30,100,4.185117e+03
22,30,1,7.996847e+03
22,30,2,7.996847e+03
22,30,3,7.352357e+03
22,30,5,7.187779e+03
22,30,10,6.859390e+03
22,30,20,6.043456e+03
22,30,30,4.529061e+03
22,30,40,2.779726e+03
22,30,50,2.362523e+03
22,30,60,2.173793e+03
22,30,70,2.173793e+03
22,30,80,1.639550e+03
22,30,90,1.380920e+03
22,30,100,1.380920e+03
22,30,1,8.419007e+03
22,30,2,7.852913e+03
22,30,3,6.550550e+03
22,30,5,6.481163e+03
22,30,10,4.882359e+03
22,30,20,3.988047e+03
22,30,30,3.988047e+03
22,30,40,3.988047e+03
22,30,50,3.752551e+03
22,30,60,3.752551e+03
22,30,70,3.752551e+03
22,30,80,3.752551e+03
22,30,90,3.752551e+03
22,30,100,3.752551e+03
22,30,1,8.223608e+03
22,30,2,8.172310e+03
22,30,3,7.721258e+03
22,30,5,7.530491e+03
22,30,10,7.009035e+03
22,30,20,5.273494e+03
22,30,30,4.731980e+03
22,30,40,3.987554e+03
22,30,50,3.856412e+03
22,30,60,3.744330e+03
22,30,70,3.705550e+03
22,30,80,3.705550e+03
22,30,90,3.654951e+03
22,30,100,3.625378e+03
22,30,1,6.374818e+03
22,30,2,6.374818e+03
22,30,3,6.374818e+03
22,30,5,6.374818e+03
22,30,10,6.374818e+03
22,30,20,4.345391e+03
22,30,30,3.927437e+03
22,30,40,2.189227e+03
22,30,50,1.501765e+03
22,30,60,1.479107e+03
22,30,70,1.352817e+03
22,30,80,1.180915e+03
22,30,90,1.180915e+03
22,30,100,9.933476e+02
