funcid,dim,milestone,error
28,10,1,9.028992e+02
28,10,2,5.781837e+02
28,10,3,5.727392e+02
28,10,5,5.727392e+02
28,10,10,5.374540e+02
28,10,20,5.042820e+02
28,10,30,4.672502e+02
28,10,40,3.181120e+02
28,10,50,2.884408e+02
28,10,60,2.061125e+02
28,10,70,1.964818e+02
28,10,80,1.558188e+02
28,10,90,1.289891e+02
28,10,100,1.289891e+02
28,10,1,8.877365e+02
28,10,2,8.877365e+02
28,10,3,8.829408e+02
28,10,5,5.402871e+02
28,10,10,5.138253e+02
28,10,20,4.394429e+02
28,10,30,4.284105e+02
28,10,40,4.085208e+02
28,10,50,3.877283e+02
28,10,60,3.753738e+02
28,10,70,3.655456e+02
28,10,80,2.690295e+02
28,10,90,2.690295e+02
28,10,100,1.825414e+02
28,10,1,1.009105e+03
28,10,2,9.710789e+02
28,10,3,9.660911e+02
28,10,5,8.723752e+02
28,10,10,6.490762e+02
28,10,20,5.198098e+02
28,10,30,4.855569e+02
28,10,40,4.270325e+02
28,10,50,4.213241e+02
28,10,60,4.143881e+02
28,10,70,3.827833e+02
28,10,80,2.280093e+02
28,10,90,2.208336e+02
28,10,100,2.200776e+02
28,10,1,8.477737e+02
28,10,2,6.670891e+02
28,10,3,6.630139e+02
28,10,5,5.186304e+02
28,10,10,4.360577e+02
28,10,20,4.118015e+02
28,10,30,3.871502e+02
28,10,40,3.813217e+02
28,10,50,3.793644e+02
28,10,60,3.775353e+02
28,10,70,3.684047e+02
28,10,80,3.684047e+02
28,10,90,3.451583e+02
28,10,100,3.223213e+02
28,10,1,6.930337e+02
28,10,2,6.930337e+02
28,10,3,6.902815e+02
28,10,5,6.597431e+02
28,10,10,6.526896e+02
28,10,20,4.831910e+02
28,10,30,4.555780e+02
28,10,40,4.422331e+02
28,10,50,4.271892e+02
28,10,60,4.252153e+02
28,10,70,3.390740e+02
28,10,80,2.265286e+02
28,10,90,2.224249e+02
28,10,100,1.984152e+02
28,10,1,1.245022e+03
28,10,2,1.153444e+03
28,10,3,1.153444e+03
28,10,5,9.028745e+02
28,10,10,5.964436e+02
28,10,20,5.687748e+02
28,10,30,4.637837e+02
28,10,40,3.755406e+02
28,10,50,3.573588e+02
28,10,60,3.429308e+02
28,10,70,3.429308e+02
28,10,80,3.346507e+02
28,10,90,3.204369e+02
28,10,100,3.127079e+02
28,10,1,1.067147e+03
28,10,2,9.589065e+02
28,10,3,9.589065e+02
28,10,5,7.820359e+02
28,10,10,6.323305e+02
28,10,20,4.723452e+02
28,10,30,4.487860e+02
28,10,40,4.376127e+02
28,10,50,3.707357e+02
28,10,60,3.320132e+02
28,10,70,1.804861e+02
28,10,80,1.804861e+02
28,10,90,1.384490e+02
28,10,100,1.347941e+02
28,10,1,8.286746e+02
28,10,2,6.658909e+02
28,10,3,6.572619e+02
28,10,5,6.537149e+02
28,10,10,5.004563e+02
28,10,20,4.367015e+02
28,10,30,4.226228e+02
28,10,40,4.154864e+02
28,10,50,3.984741e+02
28,10,60,3.984741e+02
28,10,70,3.661921e+02
28,10,80,3.557847e+02
28,10,90,3.466954e+02
28,10,100,3.379584e+02
28,10,1,8.519099e+02
28,10,2,7.729916e+02
28,10,3,7.711809e+02
28,10,5,7.314168e+02
28,10,10,5.052207e+02
28,10,20,4.393838e+02
28,10,30,4.312132e+02
28,10,40,4.261945e+02
28,10,50,3.917165e+02
28,10,60,3.838980e+02
28,10,70,3.806320e+02
28,10,80,2.306143e+02
28,10,90,1.726846e+02
28,10,100,1.348653e+02
28,10,1,8.321603e+02
28,10,2,8.152820e+02
28,10,3,8.152820e+02
28,10,5,6.941950e+02
28,10,10,5.558898e+02
28,10,20,4.424810e+02
28,10,30,4.219963e+02
28,10,40,3.945860e+02
28,10,50,3.776838e+02
28,10,60,3.581288e+02
28,10,70,3.445235e+02
28,10,80,3.445235e+02
28,10,90,3.229419e+02
28,10,100,3.077256e+02
