funcid,dim,milestone,error
11,10,1,1.947412e+03
11,10,2,9.450350e+02
11,10,3,9.450350e+02
11,10,5,8.265774e+02
11,10,10,7.263413e+02
11,10,20,4.882020e+02
11,10,30,2.630276e+02
11,10,40,2.389259e+02
11,10,50,1.932623e+02
11,10,60,1.081040e+02
11,10,70,8.696719e+01
11,10,80,8.101298e+01
11,10,90,5.089983e+01
11,10,100,5.089983e+01
11,10,1,2.613836e+03
11,10,2,6.632845e+02
11,10,3,6.632845e+02
11,10,5,6.245103e+02
11,10,10,5.376506e+02
11,10,20,3.852008e+02
11,10,30,2.554722e+02
11,10,40,2.374299e+02
11,10,50,1.630010e+02
11,10,60,1.129215e+02
11,10,70,5.920630e+01
11,10,80,5.920630e+01
11,10,90,4.261292e+01
11,10,100,3.161943e+01
11,10,1,1.779637e+03
11,10,2,1.352211e+03
11,10,3,1.235908e+03
11,10,5,7.572778e+02
11,10,10,5.260885e+02
11,10,20,2.294176e+02
11,10,30,1.793728e+02
11,10,40,1.390363e+02
11,10,50,7.791503e+01
11,10,60,7.791503e+01
11,10,70,4.602743e+01
11,10,80,2.856349e+01
11,10,90,2.856349e+01
11,10,100,2.426007e+01
11,10,1,6.326716e+02
11,10,2,6.326716e+02
11,10,3,5.309012e+02
11,10,5,5.309012e+02
11,10,10,3.684225e+02
11,10,20,1.696208e+02
11,10,30,1.452513e+02
11,10,40,1.306768e+02
11,10,50,1.028345e+02
11,10,60,7.738759e+01
11,10,70,4.962684e+01
11,10,80,2.806833e+01
11,10,90,2.806833e+01
11,10,100,2.330452e+01
11,10,1,1.650800e+03
11,10,2,1.419072e+03
11,10,3,1.347419e+03
11,10,5,7.633281e+02
11,10,10,3.450955e+02
11,10,20,3.211705e+02
11,10,30,2.031788e+02
11,10,40,1.581973e+02
11,10,50,1.400476e+02
11,10,60,9.873681e+01
11,10,70,9.873681e+01
11,10,80,7.919807e+01
11,10,90,4.005273e+01
11,10,100,3.167900e+01
11,10,1,1.329841e+03
11,10,2,1.177685e+03
11,10,3,1.177685e+03
11,10,5,9.808777e+02
11,10,10,6.837500e+02
11,10,20,3.090108e+02
11,10,30,1.877549e+02
11,10,40,1.722228e+02
11,10,50,1.103927e+02
11,10,60,7.688297e+01
11,10,70,7.688297e+01
11,10,80,5.327912e+01
11,10,90,4.023342e+01
11,10,100,4.023342e+01
11,10,1,2.833792e+03
11,10,2,1.902481e+03
11,10,3,1.776509e+03
11,10,5,4.960419e+02
11,10,10,1.772829e+02
11,10,20,1.595985e+02
11,10,30,1.419090e+02
11,10,40,1.337691e+02
11,10,50,9.697522e+01
11,10,60,5.619319e+01
11,10,70,4.269922e+01
11,10,80,4.269922e+01
11,10,90,3.316880e+01
11,10,100,2.901818e+01
11,10,1,2.170623e+02
11,10,2,2.103557e+02
11,10,3,2.103557e+02
11,10,5,2.024647e+02
11,10,10,1.803935e+02
11,10,20,1.568254e+02
11,10,30,1.392826e+02
11,10,40,8.270718e+01
11,10,50,6.018212e+01
11,10,60,4.815081e+01
11,10,70,4.092877e+01
11,10,80,4.092877e+01
11,10,90,3.317325e+01
11,10,100,3.273344e+01
11,10,1,3.482067e+03
11,10,2,2.847615e+03
11,10,3,2.359605e+03
11,10,5,1.303309e+03
11,10,10,4.519989e+02
11,10,20,1.620263e+02
11,10,30,1.490810e+02
11,10,40,1.209153e+02
11,10,50,1.025782e+02
11,10,60,4.814183e+01
11,10,70,3.397176e+01
11,10,80,3.397176e+01
11,10,90,2.288877e+01
11,10,100,1.763389e+01
11,10,1,1.041117e+03
11,10,2,1.004349e+03
11,10,3,1.004349e+03
11,10,5,8.778460e+02
11,10,10,3.518068e+02
11,10,20,3.013021e+02
11,10,30,1.101508e+02
11,10,40,8.328653e+01
11,10,50,8.328653e+01
11,10,60,4.233210e+01
11,10,70,4.063674e+01
11,10,80,3.405671e+01
11,10,90,3.290750e+01
11,10,100,3.290750e+01
