funcid,dim,milestone,error
24,10,1,3.424364e+02
24,10,2,3.424364e+02
24,10,3,3.348949e+02
24,10,5,3.348949e+02
24,10,10,2.981863e+02
24,10,20,2.520910e+02
24,10,30,2.244336e+02
24,10,40,1.717148e+02
24,10,50,1.455098e+02
24,10,60,1.323716e+02
24,10,70,1.221220e+02
24,10,80,1.221220e+02
24,10,90,1.159732e+02
24,10,100,1.081642e+02
24,10,1,5.382442e+02
24,10,2,4.843599e+02
24,10,3,4.756079e+02
24,10,5,4.461615e+02
24,10,10,3.868831e+02
24,10,20,2.899191e+02
24,10,30,2.448046e+02
24,10,40,2.162267e+02
24,10,50,2.110059e+02
24,10,60,1.942208e+02
24,10,70,1.820077e+02
24,10,80,1.738370e+02
24,10,90,1.718828e+02
24,10,100,1.606493e+02
24,10,1,5.535527e+02
24,10,2,4.965151e+02
24,10,3,4.965151e+02
24,10,5,4.499343e+02
24,10,10,3.897083e+02
24,10,20,2.779990e+02
24,10,30,2.351490e+02
24,10,40,1.920341e+02
24,10,50,1.866752e+02
24,10,60,1.825974e+02
24,10,70,1.623471e+02
24,10,80,1.434289e+02
24,10,90,1.253632e+02
24,10,100,1.253632e+02
24,10,1,5.478145e+02
24,10,2,5.029448e+02
24,10,3,4.924049e+02
24,10,5,4.426430e+02
24,10,10,2.428605e+02
24,10,20,1.991777e+02
24,10,30,1.859212e+02
24,10,40,1.720084e+02
24,10,50,1.681845e+02
24,10,60,1.635930e+02
24,10,70,1.558131e+02
24,10,80,1.498056e+02
24,10,90,1.415731e+02
24,10,100,1.415731e+02
24,10,1,5.146110e+02
24,10,2,5.007014e+02
24,10,3,5.007014e+02
24,10,5,3.961929e+02
24,10,10,3.198896e+02
24,10,20,2.757951e+02
24,10,30,2.166944e+02
24,10,40,1.951003e+02
24,10,50,1.836554e+02
24,10,60,1.715042e+02
24,10,70,1.509306e+02
24,10,80,1.395462e+02
24,10,90,1.333871e+02
24,10,100,1.333871e+02
24,10,1,5.230154e+02
24,10,2,5.013632e+02
24,10,3,4.939143e+02
24,10,5,3.745630e+02
24,10,10,2.211605e+02
24,10,20,1.847408e+02
24,10,30,1.560343e+02
24,10,40,1.333993e+02
24,10,50,1.277063e+02
24,10,60,1.189057e+02
24,10,70,1.189057e+02
24,10,80,1.189057e+02
24,10,90,1.167276e+02
24,10,100,1.167276e+02
24,10,1,3.707657e+02
24,10,2,2.824549e+02
24,10,3,2.824549e+02
24,10,5,2.377815e+02
24,10,10,2.225228e+02
24,10,20,2.185206e+02
24,10,30,2.030913e+02
24,10,40,1.705673e+02
24,10,50,1.659253e+02
24,10,60,1.659253e+02
24,10,70,1.568448e+02
24,10,80,1.508938e+02
24,10,90,1.411847e+02
24,10,100,1.368700e+02
24,10,1,5.476777e+02
24,10,2,5.266445e+02
24,10,3,5.266445e+02
24,10,5,3.392790e+02
24,10,10,3.141545e+02
24,10,20,2.004384e+02
24,10,30,1.947320e+02
24,10,40,1.848071e+02
24,10,50,1.791604e+02
24,10,60,1.541675e+02
24,10,70,1.477632e+02
24,10,80,1.477632e+02
24,10,90,1.424427e+02
24,10,100,1.380117e+02
24,10,1,4.988762e+02
24,10,2,4.961876e+02
24,10,3,4.961876e+02
24,10,5,2.804286e+02
24,10,10,2.318221e+02
24,10,20,2.258341e+02
24,10,30,2.132995e+02
24,10,40,2.078986e+02
24,10,50,2.078986e+02
24,10,60,1.857297e+02
24,10,70,1.504232e+02
24,10,80,1.396554e+02
24,10,90,1.396554e+02
24,10,100,1.396554e+02
24,10,1,4.482897e+02
24,10,2,4.482897e+02
24,10,3,4.470452e+02
24,10,5,4.470452e+02
24,10,10,3.789688e+02
24,10,20,3.263943e+02
24,10,30,2.042953e+02
24,10,40,1.795428e+02
24,10,50,1.706011e+02
24,10,60,1.601450e+02
24,10,70,1.409318e+02
24,10,80,1.276918e+02
24,10,90,1.203863e+02
24,10,100,1.134751e+02
