funcid,dim,milestone,error
25,30,1,7.195929e+03
25,30,2,5.747450e+03
25,30,3,5.138736e+03
25,30,5,2.883033e+03
25,30,10,1.302128e+03
25,30,20,4.705480e+02
25,30,30,4.599905e+02
25,30,40,4.505182e+02
25,30,50,4.458465e+02
25,30,60,4.366528e+02
25,30,70,4.277059e+02
25,30,80,4.193158e+02
25,30,90,4.156460e+02
25,30,100,4.135900e+02
25,30,1,3.966555e+03
25,30,2,3.966555e+03
25,30,3,3.966555e+03
25,30,5,3.933249e+03
25,30,10,1.808061e+03
25,30,20,4.006847e+02
25,30,30,3.979614e+02
25,30,40,3.951487e+02
25,30,50,3.950567e+02
25,30,60,3.950294e+02
25,30,70,3.950089e+02
25,30,80,3.950005e+02
25,30,90,3.949909e+02
25,30,100,3.949823e+02
25,30,1,5.336551e+03
25,30,2,5.336551e+03
25,30,3,5.336551e+03
25,30,5,5.336551e+03
25,30,10,2.175646e+03
25,30,20,4.408546e+02
25,30,30,4.155470e+02
25,30,40,4.150098e+02
25,30,50,4.150003e+02
25,30,60,4.149970e+02
25,30,70,4.149953e+02
25,30,80,4.149940e+02
25,30,90,4.149929e+02
25,30,100,4.149915e+02
25,30,1,6.001870e+03
25,30,2,5.154392e+03
25,30,3,4.154951e+03
25,30,5,3.992956e+03
25,30,10,2.595244e+03
25,30,20,4.251080e+02
25,30,30,4.244451e+02
25,30,40,4.221844e+02
25,30,50,4.219621e+02
25,30,60,4.218435e+02
25,30,70,4.217979e+02
25,30,80,4.217568e+02
25,30,90,4.217015e+02
25,30,100,4.214823e+02
25,30,1,5.224515e+03
25,30,2,5.224515e+03
25,30,3,5.224515e+03
25,30,5,5.062561e+03
25,30,10,1.448265e+03
25,30,20,4.947043e+02
25,30,30,4.941919e+02
25,30,40,4.941918e+02
25,30,50,4.941918e+02
25,30,60,4.941918e+02
25,30,70,4.941918e+02
25,30,80,4.941918e+02
25,30,90,4.941918e+02
25,30,100,4.941918e+02
25,30,1,6.049248e+03
25,30,2,4.402299e+03
25,30,3,4.402299e+03
25,30,5,4.118390e+03
25,30,10,1.737480e+03
25,30,20,4.032477e+02
25,30,30,3.998025e+02
25,30,40,3.985395e+02
25,30,50,3.976604e+02
25,30,60,3.967624e+02
25,30,70,3.967084e+02
25,30,80,3.965784e+02
25,30,90,3.965441e+02
25,30,100,3.965176e+02
25,30,1,4.007631e+03
25,30,2,4.007631e+03
25,30,3,4.007631e+03
25,30,5,3.400314e+03
25,30,10,8.733642e+02
25,30,20,4.177546e+02
25,30,30,4.174153e+02
25,30,40,4.170408e+02
25,30,50,4.168244e+02
25,30,60,4.166192e+02
25,30,70,4.162843e+02
25,30,80,4.160646e+02
25,30,90,4.159519e+02
25,30,100,4.158867e+02
25,30,1,6.467752e+03
25,30,2,5.885860e+03
25,30,3,3.744543e+03
25,30,5,3.293918e+03
25,30,10,1.791404e+03
25,30,20,4.429431e+02
25,30,30,4.427836e+02
25,30,40,4.427836e+02
25,30,50,4.427836e+02
25,30,60,4.427836e+02
25,30,70,4.427836e+02
25,30,80,4.427836e+02
25,30,90,4.427836e+02
25,30,100,4.427836e+02
25,30,1,5.485235e+03
25,30,2,5.485235e+03
25,30,3,5.485235e+03
25,30,5,5.485235e+03
25,30,10,5.703756e+02
25,30,20,4.424156e+02
25,30,30,4.424153e+02
25,30,40,4.424153e+02
25,30,50,4.424153e+02
25,30,60,4.424153e+02
25,30,70,4.424153e+02
25,30,80,4.424153e+02
25,30,90,4.424153e+02
25,30,100,4.424153e+02
25,30,1,6.023635e+03
25,30,2,5.774660e+03
25,30,3,4.464668e+03
25,30,5,3.237493e+03
25,30,10,1.134541e+03
25,30,20,3.977524e+02
25,30,30,3.968795e+02
25,30,40,3.963754e+02
25,30,50,3.962989e+02
25,30,60,3.962807e+02
25,30,70,3.962709e+02
25,30,80,3.962657e+02
25,30,90,3.962605e+02
25,30,100,3.962594e+02
