funcid,dim,milestone,error
15,30,1,2.920000e+08
15,30,2,2.656014e+08
15,30,3,3.880182e+07
15,30,5,1.688362e+07
15,30,10,1.410792e+06
15,30,20,4.989282e+04
15,30,30,8.807768e+03
15,30,40,8.308299e+03
15,30,50,8.306995e+03
15,30,60,8.306930e+03
15,30,70,8.306864e+03
15,30,80,8.306818e+03
15,30,90,8.306766e+03
15,30,100,8.306740e+03
15,30,1,1.477225e+09
15,30,2,6.006844e+08
15,30,3,2.693261e+08
15,30,5,1.851441e+08
15,30,10,1.650236e+07
15,30,20,1.033589e+05
15,30,30,1.351523e+04
15,30,40,9.042978e+03
15,30,50,5.743385e+03
15,30,60,5.733127e+03
15,30,70,5.733111e+03
15,30,80,5.733078e+03
15,30,90,5.733073e+03
15,30,100,5.733041e+03
15,30,1,5.083059e+08
15,30,2,4.340268e+08
15,30,3,2.095271e+08
15,30,5,1.530923e+08
15,30,10,1.598327e+07
15,30,20,5.402205e+04
15,30,30,2.962742e+04
15,30,40,1.556482e+04
15,30,50,1.226942e+04
15,30,60,1.223679e+04
15,30,70,1.223668e+04
15,30,80,1.223661e+04
15,30,90,1.223647e+04
15,30,100,1.223640e+04
15,30,1,8.604442e+08
15,30,2,5.564522e+08
15,30,3,1.752823e+08
15,30,5,7.723208e+07
15,30,10,6.586084e+06
15,30,20,8.094968e+04
15,30,30,2.398436e+04
15,30,40,1.661896e+04
15,30,50,1.417271e+04
15,30,60,1.416774e+04
15,30,70,1.416766e+04
15,30,80,1.416757e+04
15,30,90,1.416755e+04
15,30,100,1.416746e+04
15,30,1,9.615291e+08
15,30,2,9.615291e+08
15,30,3,7.645655e+08
15,30,5,2.636438e+08
15,30,10,5.501519e+06
15,30,20,2.776748e+04
15,30,30,1.113263e+04
15,30,40,9.816481e+03
15,30,50,8.796173e+03
15,30,60,8.783679e+03
15,30,70,8.783555e+03
15,30,80,8.783435e+03
15,30,90,8.783369e+03
15,30,100,8.783335e+03
15,30,1,1.162057e+09
15,30,2,1.162057e+09
15,30,3,7.297624e+08
15,30,5,3.397147e+08
15,30,10,5.651054e+06
15,30,20,6.533785e+04
15,30,30,1.400286e+04
15,30,40,1.347493e+04
15,30,50,1.345820e+04
15,30,60,1.345800e+04
15,30,70,1.345788e+04
15,30,80,1.345780e+04
15,30,90,1.345774e+04
15,30,100,1.345762e+04
15,30,1,2.829078e+09
15,30,2,2.303783e+09
15,30,3,4.395740e+08
15,30,5,3.119383e+08
15,30,10,2.530797e+06
15,30,20,9.041346e+04
15,30,30,8.722807e+03
15,30,40,8.704854e+03
15,30,50,8.704660e+03
15,30,60,8.704589e+03
15,30,70,8.704505e+03
15,30,80,8.704435e+03
15,30,90,8.704375e+03
15,30,100,8.704304e+03
15,30,1,1.154585e+09
15,30,2,1.105615e+09
15,30,3,4.150450e+08
15,30,5,1.632104e+08
15,30,10,4.672342e+07
15,30,20,9.311792e+04
15,30,30,2.127195e+04
15,30,40,7.362531e+03
15,30,50,6.873835e+03
15,30,60,6.873781e+03
15,30,70,6.873764e+03
15,30,80,6.873745e+03
15,30,90,6.873714e+03
15,30,100,6.873693e+03
15,30,1,2.866277e+09
15,30,2,1.980647e+09
15,30,3,7.979959e+08
15,30,5,4.601430e+08
15,30,10,2.016068e+06
15,30,20,6.525412e+04
15,30,30,2.000372e+04
15,30,40,3.301478e+03
15,30,50,2.515715e+03
15,30,60,2.513626e+03
15,30,70,2.513600e+03
15,30,80,2.513594e+03
15,30,90,2.513581e+03
15,30,100,2.513576e+03
15,30,1,1.270715e+09
15,30,2,1.270715e+09
15,30,3,9.681488e+08
15,30,5,5.863114e+08
15,30,10,1.127764e+07
15,30,20,1.030410e+05
15,30,30,2.521701e+04
15,30,40,1.458201e+04
15,30,50,1.005160e+04
15,30,60,1.000818e+04
15,30,70,1.000185e+04
15,30,80,1.000172e+04
15,30,90,1.000160e+04
15,30,100,1.000154e+04
