funcid,dim,milestone,error
12,30,1,1.344294e+10
12,30,2,1.280031e+10
12,30,3,8.189360e+09
12,30,5,6.417013e+09
12,30,10,3.935226e+09
12,30,20,3.483936e+07
12,30,30,2.475901e+06
12,30,40,1.181769e+06
12,30,50,9.268829e+05
12,30,60,8.496542e+05
12,30,70,7.882158e+05
12,30,80,7.422206e+05
12,30,90,7.126260e+05
12,30,100,6.857811e+05
12,30,1,1.259197e+10
12,30,2,1.162378e+10
12,30,3,1.009224e+10
12,30,5,8.837118e+09
12,30,10,1.604748e+09
12,30,20,3.280789e+07
12,30,30,1.076179e+07
12,30,40,4.428595e+06
12,30,50,2.080081e+06
12,30,60,1.366475e+06
12,30,70,1.176545e+06
12,30,80,1.058646e+06
12,30,90,9.890404e+05
12,30,100,9.347814e+05
12,30,1,1.296513e+10
12,30,2,1.296513e+10
12,30,3,1.215583e+10
12,30,5,9.735248e+09
12,30,10,3.724050e+09
12,30,20,3.495858e+07
12,30,30,1.046326e+07
12,30,40,7.738482e+06
12,30,50,6.146061e+06
12,30,60,4.724148e+06
12,30,70,3.373467e+06
12,30,80,2.467956e+06
12,30,90,1.805267e+06
12,30,100,1.338077e+06
12,30,1,1.744417e+10
12,30,2,1.739860e+10
12,30,3,1.171386e+10
12,30,5,9.316742e+09
12,30,10,2.070559e+09
12,30,20,1.788932e+07
12,30,30,6.946685e+06
12,30,40,2.498890e+06
12,30,50,1.613061e+06
12,30,60,1.416879e+06
12,30,70,1.332401e+06
12,30,80,1.252052e+06
12,30,90,1.177140e+06
12,30,100,1.062411e+06
12,30,1,1.298406e+10
12,30,2,1.277501e+10
12,30,3,8.047590e+09
12,30,5,7.119851e+09
12,30,10,4.034811e+09
12,30,20,1.834563e+07
12,30,30,3.931731e+06
12,30,40,2.159837e+06
12,30,50,1.634166e+06
12,30,60,1.430845e+06
12,30,70,1.319635e+06
12,30,80,1.239277e+06
12,30,90,1.175103e+06
12,30,100,1.117443e+06
12,30,1,1.078387e+10
12,30,2,1.044722e+10
12,30,3,9.176726e+09
12,30,5,5.831963e+09
12,30,10,1.532968e+09
12,30,20,4.655498e+06
12,30,30,2.997647e+06
12,30,40,2.415624e+06
12,30,50,2.054549e+06
12,30,60,1.775030e+06
12,30,70,1.585872e+06
12,30,80,1.428111e+06
12,30,90,1.288985e+06
12,30,100,1.167408e+06
12,30,1,1.391515e+10
12,30,2,1.310840e+10
12,30,3,1.218755e+10
12,30,5,7.302904e+09
12,30,10,2.651924e+09
12,30,20,9.403957e+06
12,30,30,6.858695e+06
12,30,40,5.120962e+06
12,30,50,3.711651e+06
12,30,60,3.299304e+06
12,30,70,3.049882e+06
12,30,80,2.671545e+06
12,30,90,2.277352e+06
12,30,100,2.004661e+06
12,30,1,1.477858e+10
12,30,2,1.393680e+10
12,30,3,1.250533e+10
12,30,5,1.055654e+10
12,30,10,7.246964e+09
12,30,20,4.278454e+07
12,30,30,2.488177e+07
12,30,40,1.380078e+07
12,30,50,5.939329e+06
12,30,60,3.319275e+06
12,30,70,2.111632e+06
12,30,80,1.433638e+06
12,30,90,9.578532e+05
12,30,100,6.753946e+05
12,30,1,1.321703e+10
12,30,2,1.321703e+10
12,30,3,1.321703e+10
12,30,5,1.131135e+10
12,30,10,2.861092e+09
12,30,20,2.301184e+07
12,30,30,3.647840e+06
12,30,40,2.662913e+06
12,30,50,2.149549e+06
12,30,60,1.657185e+06
12,30,70,1.383151e+06
12,30,80,1.180614e+06
12,30,90,1.060609e+06
12,30,100,9.533434e+05
12,30,1,1.540665e+10
12,30,2,1.533726e+10
12,30,3,1.267134e+10
12,30,5,9.251862e+09
12,30,10,1.821994e+09
12,30,20,4.312345e+07
12,30,30,2.050655e+07
12,30,40,9.615187e+06
12,30,50,5.004696e+06
12,30,60,2.303016e+06
12,30,70,1.196618e+06
12,30,80,6.732936e+05
12,30,90,4.450219e+05
12,30,100,3.321262e+05
