funcid,dim,milestone,error
27,10,1,5.821057e+02
27,10,2,5.437186e+02
27,10,3,5.345133e+02
27,10,5,5.345133e+02
27,10,10,5.051838e+02
27,10,20,4.607705e+02
27,10,30,4.379268e+02
27,10,40,4.338528e+02
27,10,50,4.338528e+02
27,10,60,4.320946e+02
27,10,70,4.313820e+02
27,10,80,4.298435e+02
27,10,90,4.298435e+02
27,10,100,3.774061e+02
27,10,1,5.591421e+02
27,10,2,4.931588e+02
27,10,3,4.833923e+02
27,10,5,4.627279e+02
27,10,10,4.537565e+02
27,10,20,4.467045e+02
27,10,30,4.412566e+02
27,10,40,4.354166e+02
27,10,50,4.333547e+02
27,10,60,4.310771e+02
27,10,70,4.306066e+02
27,10,80,4.285718e+02
27,10,90,4.269208e+02
27,10,100,4.269208e+02
27,10,1,5.724774e+02
27,10,2,5.247016e+02
27,10,3,5.202831e+02
27,10,5,4.590482e+02
27,10,10,4.424076e+02
27,10,20,4.290071e+02
27,10,30,4.254799e+02
27,10,40,4.229535e+02
27,10,50,4.113491e+02
27,10,60,4.089702e+02
27,10,70,4.089702e+02
27,10,80,4.089496e+02
27,10,90,4.088427e+02
27,10,100,4.088427e+02
27,10,1,5.326896e+02
27,10,2,4.957418e+02
27,10,3,4.954132e+02
27,10,5,4.260134e+02
27,10,10,4.245815e+02
27,10,20,4.220473e+02
27,10,30,4.206451e+02
27,10,40,4.180171e+02
27,10,50,4.157782e+02
27,10,60,4.149598e+02
27,10,70,4.139426e+02
27,10,80,4.139426e+02
27,10,90,4.135673e+02
27,10,100,4.133574e+02
27,10,1,4.979157e+02
27,10,2,4.979157e+02
27,10,3,4.961108e+02
27,10,5,4.552373e+02
27,10,10,4.549735e+02
27,10,20,4.531928e+02
27,10,30,4.510452e+02
27,10,40,4.311458e+02
27,10,50,4.099233e+02
27,10,60,4.066054e+02
27,10,70,4.051153e+02
27,10,80,4.019067e+02
27,10,90,4.019067e+02
27,10,100,4.006736e+02
27,10,1,5.864741e+02
27,10,2,5.293413e+02
27,10,3,5.293413e+02
27,10,5,5.293413e+02
27,10,10,4.734363e+02
27,10,20,4.677036e+02
27,10,30,4.585578e+02
27,10,40,4.442996e+02
27,10,50,4.435152e+02
27,10,60,4.418921e+02
27,10,70,4.412617e+02
27,10,80,4.412617e+02
27,10,90,4.400508e+02
27,10,100,4.382936e+02
27,10,1,5.219621e+02
27,10,2,4.768184e+02
27,10,3,4.759177e+02
27,10,5,4.518940e+02
27,10,10,4.350171e+02
27,10,20,4.154526e+02
27,10,30,4.088037e+02
27,10,40,4.059906e+02
27,10,50,4.045685e+02
27,10,60,4.036832e+02
27,10,70,4.031123e+02
27,10,80,4.030258e+02
27,10,90,4.030258e+02
27,10,100,4.030114e+02
27,10,1,5.623631e+02
27,10,2,4.963188e+02
27,10,3,4.963188e+02
27,10,5,4.680456e+02
27,10,10,4.668016e+02
27,10,20,4.529895e+02
27,10,30,4.394900e+02
27,10,40,4.311392e+02
27,10,50,4.306480e+02
27,10,60,4.303656e+02
27,10,70,4.303656e+02
27,10,80,4.300771e+02
27,10,90,4.295302e+02
27,10,100,4.255009e+02
27,10,1,5.699329e+02
27,10,2,5.050326e+02
27,10,3,5.050326e+02
27,10,5,4.931567e+02
27,10,10,4.592161e+02
27,10,20,4.560514e+02
27,10,30,4.325892e+02
27,10,40,4.277477e+02
27,10,50,4.256056e+02
27,10,60,4.231905e+02
27,10,70,4.188384e+02
27,10,80,4.166217e+02
27,10,90,4.166217e+02
27,10,100,4.159703e+02
27,10,1,6.120992e+02
27,10,2,5.958116e+02
27,10,3,5.958116e+02
27,10,5,5.103689e+02
27,10,10,4.938748e+02
27,10,20,4.549089e+02
27,10,30,4.386920e+02
27,10,40,4.287051e+02
27,10,50,4.185352e+02
27,10,60,4.185352e+02
27,10,70,4.177282e+02
27,10,80,4.174633e+02
27,10,90,4.174633e+02
27,10,100,4.172752e+02
