funcid,dim,milestone,error
21,30,1,6.473968e+02
21,30,2,6.278139e+02
21,30,3,5.979090e+02
21,30,5,5.774674e+02
21,30,10,4.431187e+02
21,30,20,2.836224e+02
21,30,30,2.836224e+02
21,30,40,2.836224e+02
21,30,50,2.560530e+02
21,30,60,1.979502e+02
21,30,70,1.738220e+02
21,30,80,1.660100e+02
21,30,90,1.607740e+02
21,30,100,1.568570e+02
21,30,1,6.691114e+02
21,30,2,6.691114e+02
21,30,3,6.691114e+02
21,30,5,6.691114e+02
21,30,10,6.652835e+02
21,30,20,6.103296e+02
21,30,30,4.687188e+02
21,30,40,4.439085e+02
21,30,50,4.194903e+02
21,30,60,3.306142e+02
21,30,70,2.921809e+02
21,30,80,2.763555e+02
21,30,90,2.763555e+02
21,30,100,2.636683e+02
21,30,1,6.450269e+02
21,30,2,6.394643e+02
21,30,3,6.394643e+02
21,30,5,6.252364e+02
21,30,10,5.946191e+02
21,30,20,5.484406e+02
21,30,30,4.735363e+02
21,30,40,3.944564e+02
21,30,50,3.749346e+02
21,30,60,3.595186e+02
21,30,70,3.342963e+02
21,30,80,3.206520e+02
21,30,90,2.638100e+02
21,30,100,2.379647e+02
21,30,1,7.105204e+02
21,30,2,7.105204e+02
21,30,3,7.055750e+02
21,30,5,6.894537e+02
21,30,10,6.483005e+02
21,30,20,6.181215e+02
21,30,30,5.823437e+02
21,30,40,5.665232e+02
21,30,50,5.523125e+02
21,30,60,5.373912e+02
21,30,70,5.246504e+02
21,30,80,5.122333e+02
21,30,90,4.568416e+02
21,30,100,3.735817e+02
21,30,1,6.535409e+02
21,30,2,6.260810e+02
21,30,3,6.139429e+02
21,30,5,6.022936e+02
21,30,10,5.709489e+02
21,30,20,5.314903e+02
21,30,30,4.316283e+02
21,30,40,3.552969e+02
21,30,50,3.219625e+02
21,30,60,2.959735e+02
21,30,70,2.425973e+02
21,30,80,2.135668e+02
21,30,90,2.012308e+02
21,30,100,1.952590e+02
21,30,1,7.405912e+02
21,30,2,7.405912e+02
21,30,3,7.405912e+02
21,30,5,7.245700e+02
21,30,10,6.653053e+02
21,30,20,6.280454e+02
21,30,30,4.486505e+02
21,30,40,3.991648e+02
21,30,50,3.653179e+02
21,30,60,3.010971e+02
21,30,70,2.825301e+02
21,30,80,2.532235e+02
21,30,90,2.370543e+02
21,30,100,2.167922e+02
21,30,1,7.078024e+02
21,30,2,7.078024e+02
21,30,3,6.678294e+02
21,30,5,6.678294e+02
21,30,10,6.332269e+02
21,30,20,5.382862e+02
21,30,30,5.118555e+02
21,30,40,4.950035e+02
21,30,50,4.805590e+02
21,30,60,4.744506e+02
21,30,70,4.638909e+02
21,30,80,4.289515e+02
21,30,90,3.942986e+02
21,30,100,3.301536e+02
21,30,1,6.600162e+02
21,30,2,6.600162e+02
21,30,3,6.600162e+02
21,30,5,6.504686e+02
21,30,10,6.072145e+02
21,30,20,5.573221e+02
21,30,30,5.383107e+02
21,30,40,5.079269e+02
21,30,50,4.951377e+02
21,30,60,4.783002e+02
21,30,70,4.724494e+02
21,30,80,4.660823e+02
21,30,90,4.660823e+02
21,30,100,4.583271e+02
21,30,1,6.763000e+02
21,30,2,6.725381e+02
21,30,3,6.574097e+02
21,30,5,6.468099e+02
21,30,10,5.953869e+02
21,30,20,5.422191e+02
21,30,30,4.934043e+02
21,30,40,4.012350e+02
21,30,50,4.012350e+02
21,30,60,4.012350e+02
21,30,70,4.012350e+02
21,30,80,4.012350e+02
21,30,90,4.012350e+02
21,30,100,4.012350e+02
21,30,1,7.022077e+02
21,30,2,7.022077e+02
21,30,3,7.022077e+02
21,30,5,7.022077e+02
21,30,10,6.563249e+02
21,30,20,6.216788e+02
21,30,30,5.929627e+02
21,30,40,5.728260e+02
21,30,50,5.598977e+02
21,30,60,5.430053e+02
21,30,70,5.271799e+02
21,30,80,5.182090e+02
21,30,90,5.080703e+02
21,30,100,5.009751e+02
