funcid,dim,milestone,error
29,10,1,6.271209e+02
29,10,2,6.271209e+02
29,10,3,4.739128e+02
29,10,5,4.739128e+02
29,10,10,4.549087e+02
29,10,20,4.087404e+02
29,10,30,4.051718e+02
29,10,40,3.654944e+02
29,10,50,3.652815e+02
29,10,60,3.652643e+02
29,10,70,3.652643e+02
29,10,80,3.651019e+02
29,10,90,3.651005e+02
29,10,100,3.651005e+02
29,10,1,6.478691e+02
29,10,2,6.478691e+02
29,10,3,5.539172e+02
29,10,5,4.112836e+02
29,10,10,3.744163e+02
29,10,20,3.207739e+02
29,10,30,3.191412e+02
29,10,40,3.190672e+02
29,10,50,3.187171e+02
29,10,60,3.180350e+02
29,10,70,3.180350e+02
29,10,80,3.179803e+02
29,10,90,3.175607e+02
29,10,100,3.175607e+02
29,10,1,6.983472e+02
29,10,2,5.229708e+02
29,10,3,5.229708e+02
29,10,5,4.793211e+02
29,10,10,4.577244e+02
29,10,20,3.583297e+02
29,10,30,3.581595e+02
29,10,40,3.579892e+02
29,10,50,3.247055e+02
29,10,60,3.244754e+02
29,10,70,3.244441e+02
29,10,80,3.244441e+02
29,10,90,3.243135e+02
29,10,100,3.243135e+02
29,10,1,6.529020e+02
29,10,2,6.452264e+02
29,10,3,6.452264e+02
29,10,5,5.339002e+02
29,10,10,4.503158e+02
29,10,20,3.712296e+02
29,10,30,3.664246e+02
29,10,40,3.660009e+02
29,10,50,3.659939e+02
29,10,60,3.659939e+02
29,10,70,3.659886e+02
29,10,80,3.596315e+02
29,10,90,3.596315e+02
29,10,100,3.539467e+02
29,10,1,6.588295e+02
29,10,2,6.251445e+02
29,10,3,4.731806e+02
29,10,5,4.731806e+02
29,10,10,4.409619e+02
29,10,20,3.290337e+02
29,10,30,3.213951e+02
29,10,40,3.161685e+02
29,10,50,3.157733e+02
29,10,60,3.155789e+02
29,10,70,3.155789e+02
29,10,80,3.153478e+02
29,10,90,3.153359e+02
29,10,100,3.153359e+02
29,10,1,7.108059e+02
29,10,2,6.458994e+02
29,10,3,6.365123e+02
29,10,5,5.358830e+02
29,10,10,4.403700e+02
29,10,20,4.124570e+02
29,10,30,3.858137e+02
29,10,40,3.850972e+02
29,10,50,3.850972e+02
29,10,60,3.850646e+02
29,10,70,3.837801e+02
29,10,80,3.832597e+02
29,10,90,2.924119e+02
29,10,100,2.924119e+02
29,10,1,6.337926e+02
29,10,2,5.760699e+02
29,10,3,5.760699e+02
29,10,5,4.850674e+02
29,10,10,4.268629e+02
29,10,20,3.836074e+02
29,10,30,3.751552e+02
29,10,40,3.748645e+02
29,10,50,3.589944e+02
29,10,60,3.589944e+02
29,10,70,3.589336e+02
29,10,80,3.589054e+02
29,10,90,3.589054e+02
29,10,100,3.589046e+02
29,10,1,8.197706e+02
29,10,2,7.982972e+02
29,10,3,7.651782e+02
29,10,5,6.124124e+02
29,10,10,5.054153e+02
29,10,20,3.274177e+02
29,10,30,3.246936e+02
29,10,40,3.227473e+02
29,10,50,3.208845e+02
29,10,60,3.207954e+02
29,10,70,3.206574e+02
29,10,80,3.206574e+02
29,10,90,3.206314e+02
29,10,100,3.204423e+02
29,10,1,6.570079e+02
29,10,2,6.081338e+02
29,10,3,6.081338e+02
29,10,5,4.846696e+02
29,10,10,3.355195e+02
29,10,20,3.314150e+02
29,10,30,3.311494e+02
29,10,40,3.309870e+02
29,10,50,3.256957e+02
29,10,60,3.232246e+02
29,10,70,3.227362e+02
29,10,80,3.227362e+02
29,10,90,3.227215e+02
29,10,100,3.227215e+02
29,10,1,5.326236e+02
29,10,2,5.146192e+02
29,10,3,4.386367e+02
29,10,5,4.386367e+02
29,10,10,4.291119e+02
29,10,20,3.526346e+02
29,10,30,3.443040e+02
29,10,40,3.423095e+02
29,10,50,3.421627e+02
29,10,60,3.421474e+02
29,10,70,3.421474e+02
29,10,80,3.402168e+02
29,10,90,3.402143e+02
29,10,100,3.402143e+02
