funcid,dim,milestone,error
10,30,1,8.513637e+03
10,30,2,8.206379e+03
10,30,3,7.573132e+03
10,30,5,7.369239e+03
10,30,10,6.724817e+03
10,30,20,5.649846e+03
10,30,30,5.116911e+03
10,30,40,4.850111e+03
10,30,50,4.569228e+03
10,30,60,4.292804e+03
10,30,70,4.172832e+03
10,30,80,4.070334e+03
10,30,90,4.070334e+03
10,30,100,4.021734e+03
10,30,1,8.558282e+03
10,30,2,8.540208e+03
10,30,3,6.745310e+03
10,30,5,6.574908e+03
10,30,10,5.849590e+03
10,30,20,5.353961e+03
10,30,30,4.557063e+03
10,30,40,4.409401e+03
10,30,50,4.348080e+03
10,30,60,4.285251e+03
10,30,70,4.175112e+03
10,30,80,3.868441e+03
10,30,90,3.868441e+03
10,30,100,3.742467e+03
10,30,1,8.450239e+03
10,30,2,7.692268e+03
10,30,3,7.648633e+03
10,30,5,7.261113e+03
10,30,10,6.247759e+03
10,30,20,5.663643e+03
10,30,30,5.330749e+03
10,30,40,4.278459e+03
10,30,50,4.063926e+03
10,30,60,3.916436e+03
10,30,70,3.901323e+03
10,30,80,3.642027e+03
10,30,90,3.628661e+03
10,30,100,3.407221e+03
10,30,1,7.444014e+03
10,30,2,7.363538e+03
10,30,3,7.363538e+03
10,30,5,7.205960e+03
10,30,10,6.430898e+03
10,30,20,5.638215e+03
10,30,30,5.485006e+03
10,30,40,5.184776e+03
10,30,50,4.765861e+03
10,30,60,4.599311e+03
10,30,70,4.377180e+03
10,30,80,4.047253e+03
10,30,90,3.865147e+03
10,30,100,3.742217e+03
10,30,1,8.003259e+03
10,30,2,7.903065e+03
10,30,3,7.903065e+03
10,30,5,7.504813e+03
10,30,10,7.310321e+03
10,30,20,6.031999e+03
10,30,30,5.886217e+03
10,30,40,5.246587e+03
10,30,50,4.904485e+03
10,30,60,4.741055e+03
10,30,70,4.693177e+03
10,30,80,4.638607e+03
10,30,90,4.466105e+03
10,30,100,4.319547e+03
10,30,1,8.826960e+03
10,30,2,8.249020e+03
10,30,3,7.329829e+03
10,30,5,6.846145e+03
10,30,10,6.756597e+03
10,30,20,6.199804e+03
10,30,30,5.098841e+03
10,30,40,4.956943e+03
10,30,50,4.851733e+03
10,30,60,4.687926e+03
10,30,70,4.409872e+03
10,30,80,4.163054e+03
10,30,90,4.016531e+03
10,30,100,3.910868e+03
10,30,1,7.756599e+03
10,30,2,7.446989e+03
10,30,3,7.446989e+03
10,30,5,7.370987e+03
10,30,10,6.887649e+03
10,30,20,5.895297e+03
10,30,30,5.210144e+03
10,30,40,4.824626e+03
10,30,50,4.550846e+03
10,30,60,4.517768e+03
10,30,70,4.433157e+03
10,30,80,4.169803e+03
10,30,90,4.169803e+03
10,30,100,3.975122e+03
10,30,1,8.258908e+03
10,30,2,7.475066e+03
10,30,3,7.475066e+03
10,30,5,6.749575e+03
10,30,10,6.595508e+03
10,30,20,6.113448e+03
10,30,30,5.491575e+03
10,30,40,5.250115e+03
10,30,50,4.856575e+03
10,30,60,4.856575e+03
10,30,70,4.774562e+03
10,30,80,4.681442e+03
10,30,90,4.369708e+03
10,30,100,4.206720e+03
10,30,1,7.834688e+03
10,30,2,7.748494e+03
10,30,3,7.748494e+03
10,30,5,7.553451e+03
10,30,10,6.952957e+03
10,30,20,5.580050e+03
10,30,30,5.391591e+03
10,30,40,4.970338e+03
10,30,50,4.921848e+03
10,30,60,4.859954e+03
10,30,70,4.843451e+03
10,30,80,4.665761e+03
10,30,90,4.537248e+03
10,30,100,4.351165e+03
10,30,1,8.393914e+03
10,30,2,8.206521e+03
10,30,3,7.540061e+03
10,30,5,7.361859e+03
10,30,10,7.113886e+03
10,30,20,5.826933e+03
10,30,30,5.711013e+03
10,30,40,5.587205e+03
10,30,50,4.936028e+03
10,30,60,4.936028e+03
10,30,70,4.729069e+03
10,30,80,4.480989e+03
10,30,90,4.397066e+03
10,30,100,4.310752e+03
