funcid,dim,milestone,error
9,10,1,1.729114e+03
9,10,2,9.864283e+02
9,10,3,9.864283e+02
9,10,5,8.805264e+02
9,10,10,3.703524e+02
9,10,20,1.560077e+02
9,10,30,1.487070e+02
9,10,40,1.468543e+02
9,10,50,1.464923e+02
9,10,60,1.453734e+02
9,10,70,1.453734e+02
9,10,80,1.441062e+02
9,10,90,1.425637e+02
9,10,100,1.425637e+02
9,10,1,2.580137e+03
9,10,2,2.492382e+03
9,10,3,2.267116e+03
9,10,5,2.267116e+03
9,10,10,1.444539e+03
9,10,20,1.173193e+03
9,10,30,1.114232e+03
9,10,40,1.076593e+03
9,10,50,1.055922e+03
9,10,60,1.018972e+03
9,10,70,1.018972e+03
9,10,80,1.005037e+03
9,10,90,9.848252e+02
9,10,100,9.848252e+02
9,10,1,2.120362e+03
9,10,2,2.120362e+03
9,10,3,1.880835e+03
9,10,5,1.579223e+03
9,10,10,1.298370e+03
9,10,20,9.488106e+02
9,10,30,8.712037e+02
9,10,40,7.746513e+02
9,10,50,7.621290e+02
9,10,60,7.548338e+02
9,10,70,7.548338e+02
9,10,80,7.479542e+02
9,10,90,7.443046e+02
9,10,100,7.443046e+02
9,10,1,3.108839e+03
9,10,2,2.275940e+03
9,10,3,2.063753e+03
9,10,5,1.616729e+03
9,10,10,1.382150e+03
9,10,20,1.183583e+03
9,10,30,1.022314e+03
9,10,40,8.832010e+02
9,10,50,7.975563e+02
9,10,60,1.575604e+02
9,10,70,1.329996e+02
9,10,80,1.329996e+02
9,10,90,1.237672e+02
9,10,100,1.237672e+02
9,10,1,2.719680e+03
9,10,2,2.060717e+03
9,10,3,2.060717e+03
9,10,5,1.751750e+03
9,10,10,1.471148e+03
9,10,20,1.015436e+03
9,10,30,9.530854e+02
9,10,40,9.302405e+02
9,10,50,9.183232e+02
9,10,60,9.183232e+02
9,10,70,9.169378e+02
9,10,80,9.165514e+02
9,10,90,9.165514e+02
9,10,100,9.164205e+02
9,10,1,2.274178e+03
9,10,2,2.246334e+03
9,10,3,1.866671e+03
9,10,5,1.866671e+03
9,10,10,1.492669e+03
9,10,20,1.446202e+03
9,10,30,1.315822e+03
9,10,40,1.199851e+03
9,10,50,1.199851e+03
9,10,60,1.035972e+03
9,10,70,9.499596e+02
9,10,80,9.132580e+02
9,10,90,9.132580e+02
9,10,100,8.858973e+02
9,10,1,1.837559e+03
9,10,2,1.573014e+03
9,10,3,1.484186e+03
9,10,5,1.421047e+03
9,10,10,1.319685e+03
9,10,20,7.255793e+02
9,10,30,6.757039e+02
9,10,40,6.606247e+02
9,10,50,6.442199e+02
9,10,60,6.386492e+02
9,10,70,6.386492e+02
9,10,80,6.303314e+02
9,10,90,6.261140e+02
9,10,100,6.261140e+02
9,10,1,1.591304e+03
9,10,2,1.591304e+03
9,10,3,1.278795e+03
9,10,5,1.203443e+03
9,10,10,1.032173e+03
9,10,20,8.887081e+02
9,10,30,7.058573e+02
9,10,40,7.005664e+02
9,10,50,7.005664e+02
9,10,60,6.905094e+02
9,10,70,6.843778e+02
9,10,80,6.756338e+02
9,10,90,6.756338e+02
9,10,100,6.677777e+02
9,10,1,1.282348e+03
9,10,2,1.282348e+03
9,10,3,1.194254e+03
9,10,5,1.194254e+03
9,10,10,8.095641e+02
9,10,20,6.316898e+02
9,10,30,5.663735e+02
9,10,40,5.295835e+02
9,10,50,5.188094e+02
9,10,60,5.188094e+02
9,10,70,5.116225e+02
9,10,80,5.059454e+02
9,10,90,5.059454e+02
9,10,100,5.028916e+02
9,10,1,3.023689e+03
9,10,2,1.371894e+03
9,10,3,1.307744e+03
9,10,5,1.307744e+03
9,10,10,1.193958e+03
9,10,20,8.445751e+02
9,10,30,6.778750e+02
9,10,40,5.348302e+02
9,10,50,5.028633e+02
9,10,60,4.988200e+02
9,10,70,4.961812e+02
9,10,80,4.961812e+02
9,10,90,4.933256e+02
9,10,100,4.884433e+02
