funcid,dim,milestone,error
27,30,1,1.122912e+03
27,30,2,1.118361e+03
27,30,3,1.081210e+03
27,30,5,1.050400e+03
27,30,10,9.368016e+02
27,30,20,8.378220e+02
27,30,30,8.036749e+02
27,30,40,7.476581e+02
27,30,50,7.267075e+02
27,30,60,7.114174e+02
27,30,70,6.982859e+02
27,30,80,6.907847e+02
27,30,90,6.855828e+02
27,30,100,6.780207e+02
27,30,1,1.765159e+03
27,30,2,1.679976e+03
27,30,3,1.280580e+03
27,30,5,1.165527e+03
27,30,10,1.036900e+03
27,30,20,9.628595e+02
27,30,30,9.628484e+02
27,30,40,9.132926e+02
27,30,50,9.131377e+02
27,30,60,9.086056e+02
27,30,70,9.053460e+02
27,30,80,9.022614e+02
27,30,90,8.967425e+02
27,30,100,8.958501e+02
27,30,1,1.556590e+03
27,30,2,1.542111e+03
27,30,3,1.345845e+03
27,30,5,1.255094e+03
27,30,10,1.068286e+03
27,30,20,9.497994e+02
27,30,30,8.805730e+02
27,30,40,8.155282e+02
27,30,50,7.706739e+02
27,30,60,7.702044e+02
27,30,70,7.693020e+02
27,30,80,7.692841e+02
27,30,90,7.692759e+02
27,30,100,7.692759e+02
27,30,1,1.742361e+03
27,30,2,1.409989e+03
27,30,3,1.257762e+03
27,30,5,1.168082e+03
27,30,10,1.022925e+03
27,30,20,9.146838e+02
27,30,30,8.895332e+02
27,30,40,8.308411e+02
27,30,50,8.089863e+02
27,30,60,8.050995e+02
27,30,70,8.016219e+02
27,30,80,8.005707e+02
27,30,90,7.969439e+02
27,30,100,7.941615e+02
27,30,1,2.195291e+03
27,30,2,2.175789e+03
27,30,3,1.784569e+03
27,30,5,1.751781e+03
27,30,10,1.482429e+03
27,30,20,1.126207e+03
27,30,30,1.059386e+03
27,30,40,1.055742e+03
27,30,50,9.441395e+02
27,30,60,8.976494e+02
27,30,70,8.918786e+02
27,30,80,8.779170e+02
27,30,90,8.708411e+02
27,30,100,8.683509e+02
27,30,1,1.725528e+03
27,30,2,1.467806e+03
27,30,3,1.339271e+03
27,30,5,1.193417e+03
27,30,10,1.013373e+03
27,30,20,9.983952e+02
27,30,30,9.170240e+02
27,30,40,8.613300e+02
27,30,50,8.451083e+02
27,30,60,8.183694e+02
27,30,70,8.100355e+02
27,30,80,7.722108e+02
27,30,90,7.515258e+02
27,30,100,7.363716e+02
27,30,1,1.792792e+03
27,30,2,1.705283e+03
27,30,3,1.581459e+03
27,30,5,1.557045e+03
27,30,10,1.212706e+03
27,30,20,9.041358e+02
27,30,30,8.423924e+02
27,30,40,8.400595e+02
27,30,50,8.234799e+02
27,30,60,7.703877e+02
27,30,70,7.581061e+02
27,30,80,7.522584e+02
27,30,90,7.481794e+02
27,30,100,7.481794e+02
27,30,1,1.396779e+03
27,30,2,1.387341e+03
27,30,3,1.009247e+03
27,30,5,9.271961e+02
27,30,10,8.186232e+02
27,30,20,7.717175e+02
27,30,30,7.255922e+02
27,30,40,7.068893e+02
27,30,50,7.068893e+02
27,30,60,7.068893e+02
27,30,70,7.068893e+02
27,30,80,7.068893e+02
27,30,90,7.068893e+02
27,30,100,7.068893e+02
27,30,1,1.930948e+03
27,30,2,1.794592e+03
27,30,3,1.789405e+03
27,30,5,1.659692e+03
27,30,10,1.197540e+03
27,30,20,1.180552e+03
27,30,30,9.524612e+02
27,30,40,8.515881e+02
27,30,50,8.209027e+02
27,30,60,8.089284e+02
27,30,70,8.043759e+02
27,30,80,8.009273e+02
27,30,90,8.002904e+02
27,30,100,7.986244e+02
27,30,1,1.903425e+03
27,30,2,1.715663e+03
27,30,3,1.580493e+03
27,30,5,1.554319e+03
27,30,10,1.326867e+03
27,30,20,1.253719e+03
27,30,30,1.103992e+03
27,30,40,1.024495e+03
27,30,50,8.821272e+02
27,30,60,8.060620e+02
27,30,70,7.201819e+02
27,30,80,7.102593e+02
27,30,90,7.055471e+02
27,30,100,7.040468e+02
