funcid,dim,milestone,error
13,10,1,4.968323e+06
13,10,2,1.566676e+06
13,10,3,1.566676e+06
13,10,5,5.770329e+04
13,10,10,2.170000e+04
13,10,20,1.630140e+03
13,10,30,7.828113e+02
13,10,40,6.987615e+02
13,10,50,6.987615e+02
13,10,60,6.977552e+02
13,10,70,6.977288e+02
13,10,80,6.977288e+02
13,10,90,6.977251e+02
13,10,100,6.977233e+02
13,10,1,1.910817e+06
13,10,2,4.872094e+05
13,10,3,4.872094e+05
13,10,5,3.974156e+04
13,10,10,3.669209e+03
13,10,20,2.134200e+03
13,10,30,6.763308e+02
13,10,40,5.360397e+02
13,10,50,5.360397e+02
13,10,60,5.354898e+02
13,10,70,5.354573e+02
13,10,80,5.354467e+02
13,10,90,5.354467e+02
13,10,100,5.354440e+02
13,10,1,7.728649e+06
13,10,2,4.753841e+05
13,10,3,2.127276e+05
13,10,5,1.492855e+04
13,10,10,7.327440e+03
13,10,20,1.381696e+03
13,10,30,1.375174e+03
13,10,40,1.375174e+03
13,10,50,1.067935e+03
13,10,60,7.452712e+02
13,10,70,7.452712e+02
13,10,80,7.430406e+02
13,10,90,7.430374e+02
13,10,100,7.430374e+02
13,10,1,4.084617e+06
13,10,2,4.261765e+04
13,10,3,4.261765e+04
13,10,5,4.261765e+04
13,10,10,2.844690e+03
13,10,20,7.087182e+02
13,10,30,2.367360e+02
13,10,40,2.304887e+02
13,10,50,2.300125e+02
13,10,60,2.300090e+02
13,10,70,2.300079e+02
13,10,80,2.300079e+02
13,10,90,2.300068e+02
13,10,100,2.300044e+02
13,10,1,6.516799e+06
13,10,2,6.192375e+05
13,10,3,6.192375e+05
13,10,5,8.977029e+03
13,10,10,3.921556e+03
13,10,20,2.293842e+03
13,10,30,6.621586e+02
13,10,40,6.621586e+02
13,10,50,6.621492e+02
13,10,60,6.621492e+02
13,10,70,6.621475e+02
13,10,80,6.621434e+02
13,10,90,6.621434e+02
13,10,100,6.621359e+02
13,10,1,1.918071e+07
13,10,2,7.627744e+05
13,10,3,7.627744e+05
13,10,5,5.717987e+04
13,10,10,1.937852e+04
13,10,20,1.018739e+03
13,10,30,7.118638e+02
13,10,40,6.529447e+02
13,10,50,6.528794e+02
13,10,60,6.528553e+02
13,10,70,6.528522e+02
13,10,80,6.528522e+02
13,10,90,6.528507e+02
13,10,100,6.528505e+02
13,10,1,1.334034e+07
13,10,2,8.087302e+06
13,10,3,7.083053e+04
13,10,5,6.283322e+04
13,10,10,1.055327e+04
13,10,20,1.667977e+03
13,10,30,6.843334e+02
13,10,40,6.410359e+02
13,10,50,6.396367e+02
13,10,60,6.395233e+02
13,10,70,6.395204e+02
13,10,80,6.395204e+02
13,10,90,6.395150e+02
13,10,100,6.395140e+02
13,10,1,4.242046e+06
13,10,2,1.020321e+05
13,10,3,1.020321e+05
13,10,5,1.020321e+05
13,10,10,2.804357e+03
13,10,20,9.853049e+02
13,10,30,8.594423e+02
13,10,40,5.846672e+02
13,10,50,3.942428e+02
13,10,60,3.932069e+02
13,10,70,3.931885e+02
13,10,80,3.931885e+02
13,10,90,3.931851e+02
13,10,100,3.931851e+02
13,10,1,9.170429e+05
13,10,2,7.061223e+05
13,10,3,6.536521e+03
13,10,5,6.536521e+03
13,10,10,3.269169e+03
13,10,20,9.702527e+02
13,10,30,5.339090e+02
13,10,40,5.086395e+02
13,10,50,5.086395e+02
13,10,60,5.064236e+02
13,10,70,5.063678e+02
13,10,80,5.063659e+02
13,10,90,5.063659e+02
13,10,100,5.063647e+02
13,10,1,6.527113e+06
13,10,2,3.338260e+05
13,10,3,4.773520e+04
13,10,5,4.773520e+04
13,10,10,2.450668e+03
13,10,20,7.025025e+02
13,10,30,5.515476e+02
13,10,40,3.335784e+02
13,10,50,3.317697e+02
13,10,60,3.304544e+02
13,10,70,3.304544e+02
13,10,80,3.304475e+02
13,10,90,3.304420e+02
13,10,100,3.304420e+02
