funcid,dim,milestone,error
15,10,1,1.715553e+04
15,10,2,2.796268e+03
15,10,3,2.796268e+03
15,10,5,1.275628e+03
15,10,10,1.266174e+03
15,10,20,1.265066e+03
15,10,30,1.264742e+03
15,10,40,1.262259e+03
15,10,50,1.262168e+03
15,10,60,1.262131e+03
15,10,70,1.260552e+03
15,10,80,1.260552e+03
15,10,90,1.256096e+03
15,10,100,1.255299e+03
15,10,1,1.329887e+04
15,10,2,5.155808e+03
15,10,3,1.127859e+03
15,10,5,1.127859e+03
15,10,10,1.127859e+03
15,10,20,7.341727e+02
15,10,30,7.285908e+02
15,10,40,6.300508e+02
15,10,50,6.297283e+02
15,10,60,6.297283e+02
15,10,70,6.296912e+02
15,10,80,6.296745e+02
15,10,90,6.296745e+02
15,10,100,6.296108e+02
15,10,1,5.921599e+04
15,10,2,1.205874e+04
15,10,3,1.205874e+04
15,10,5,7.306921e+03
15,10,10,2.171554e+03
15,10,20,4.794001e+02
15,10,30,4.402955e+02
15,10,40,4.402955e+02
15,10,50,4.402403e+02
15,10,60,4.402183e+02
15,10,70,4.393742e+02
15,10,80,4.393742e+02
15,10,90,4.392200e+02
15,10,100,4.391308e+02
15,10,1,2.797165e+04
15,10,2,1.671119e+04
15,10,3,1.538066e+03
15,10,5,1.538066e+03
15,10,10,7.374211e+02
15,10,20,7.333443e+02
15,10,30,7.333358e+02
15,10,40,7.332475e+02
15,10,50,7.329134e+02
15,10,60,7.326033e+02
15,10,70,7.326033e+02
15,10,80,7.312745e+02
15,10,90,7.300487e+02
15,10,100,7.300487e+02
15,10,1,2.104252e+05
15,10,2,3.365511e+03
15,10,3,3.365511e+03
15,10,5,9.152578e+02
15,10,10,6.894093e+02
15,10,20,6.678032e+02
15,10,30,6.667965e+02
15,10,40,6.667965e+02
15,10,50,6.651830e+02
15,10,60,6.643458e+02
15,10,70,6.605803e+02
15,10,80,6.605803e+02
15,10,90,6.590495e+02
15,10,100,6.503980e+02
15,10,1,1.066122e+04
15,10,2,1.066122e+04
15,10,3,7.651163e+02
15,10,5,7.651163e+02
15,10,10,6.052902e+02
15,10,20,6.046663e+02
15,10,30,3.618024e+02
15,10,40,3.574995e+02
15,10,50,3.574976e+02
15,10,60,3.574976e+02
15,10,70,3.574515e+02
15,10,80,3.574453e+02
15,10,90,3.574453e+02
15,10,100,3.574301e+02
15,10,1,4.310539e+03
15,10,2,4.249181e+03
15,10,3,1.632946e+03
15,10,5,1.632946e+03
15,10,10,1.066617e+03
15,10,20,4.867754e+02
15,10,30,4.851610e+02
15,10,40,4.851471e+02
15,10,50,4.851381e+02
15,10,60,4.851381e+02
15,10,70,4.851303e+02
15,10,80,4.851209e+02
15,10,90,4.851209e+02
15,10,100,4.851190e+02
15,10,1,2.376975e+04
15,10,2,4.695682e+03
15,10,3,3.220899e+03
15,10,5,2.234093e+03
15,10,10,7.050158e+02
15,10,20,2.235600e+02
15,10,30,2.233535e+02
15,10,40,2.230615e+02
15,10,50,2.230024e+02
15,10,60,2.230024e+02
15,10,70,2.229421e+02
15,10,80,2.226540e+02
15,10,90,2.226540e+02
15,10,100,2.226236e+02
15,10,1,1.768777e+03
15,10,2,1.768777e+03
15,10,3,1.768777e+03
15,10,5,1.768777e+03
15,10,10,1.264769e+03
15,10,20,7.790964e+02
15,10,30,7.775776e+02
15,10,40,7.755740e+02
15,10,50,7.749117e+02
15,10,60,7.746378e+02
15,10,70,7.746378e+02
15,10,80,7.647573e+02
15,10,90,7.526326e+02
15,10,100,7.526326e+02
15,10,1,1.544524e+05
15,10,2,3.217351e+04
15,10,3,9.413785e+03
15,10,5,3.135794e+03
15,10,10,2.052836e+02
15,10,20,1.829588e+02
15,10,30,1.828303e+02
15,10,40,1.828303e+02
15,10,50,1.828278e+02
15,10,60,1.828278e+02
15,10,70,1.828248e+02
15,10,80,1.828242e+02
15,10,90,1.828242e+02
15,10,100,1.828222e+02
