funcid,dim,milestone,error
13,30,1,1.020143e+10
13,30,2,9.680542e+09
13,30,3,6.317889e+09
13,30,5,1.790553e+09
13,30,10,1.586100e+08
13,30,20,4.254142e+04
13,30,30,4.253281e+04
13,30,40,4.253152e+04
13,30,50,4.253023e+04
13,30,60,4.252823e+04
13,30,70,4.252657e+04
13,30,80,4.252511e+04
13,30,90,4.252328e+04
13,30,100,4.252142e+04
13,30,1,1.223792e+10
13,30,2,1.223792e+10
13,30,3,1.223792e+10
13,30,5,3.521344e+09
13,30,10,3.514414e+07
13,30,20,3.438761e+04
13,30,30,3.438521e+04
13,30,40,3.438316e+04
13,30,50,3.438094e+04
13,30,60,3.437847e+04
13,30,70,3.437695e+04
13,30,80,3.437465e+04
13,30,90,3.437247e+04
13,30,100,3.437055e+04
13,30,1,1.298328e+10
13,30,2,1.298328e+10
13,30,3,1.158651e+10
13,30,5,1.680344e+09
13,30,10,1.976246e+07
13,30,20,3.054744e+04
13,30,30,3.054535e+04
13,30,40,3.054384e+04
13,30,50,3.054159e+04
13,30,60,3.053978e+04
13,30,70,3.053831e+04
13,30,80,3.053629e+04
13,30,90,3.053452e+04
13,30,100,3.053261e+04
13,30,1,5.866579e+09
13,30,2,4.317904e+09
13,30,3,4.100247e+09
13,30,5,3.547447e+09
13,30,10,6.026825e+07
13,30,20,5.346196e+04
13,30,30,3.115800e+04
13,30,40,3.115704e+04
13,30,50,3.115565e+04
13,30,60,3.115453e+04
13,30,70,3.115331e+04
13,30,80,3.115256e+04
13,30,90,3.115104e+04
13,30,100,3.115020e+04
13,30,1,9.072904e+09
13,30,2,7.905145e+09
13,30,3,5.804579e+09
13,30,5,2.378591e+09
13,30,10,5.968759e+07
13,30,20,4.056396e+04
13,30,30,3.555392e+04
13,30,40,3.555234e+04
13,30,50,3.555149e+04
13,30,60,3.555020e+04
13,30,70,3.554931e+04
13,30,80,3.554763e+04
13,30,90,3.554664e+04
13,30,100,3.554538e+04
13,30,1,1.781944e+10
13,30,2,1.622278e+10
13,30,3,9.959317e+09
13,30,5,4.514405e+09
13,30,10,4.285927e+07
13,30,20,4.571495e+04
13,30,30,4.571253e+04
13,30,40,4.570920e+04
13,30,50,4.570572e+04
13,30,60,4.570230e+04
13,30,70,4.569904e+04
13,30,80,4.569519e+04
13,30,90,4.569103e+04
13,30,100,4.568778e+04
13,30,1,1.881736e+10
13,30,2,1.841592e+10
13,30,3,1.158622e+10
13,30,5,6.545811e+09
13,30,10,1.530462e+07
13,30,20,5.998807e+04
13,30,30,5.784058e+04
13,30,40,5.783622e+04
13,30,50,5.783182e+04
13,30,60,5.782726e+04
13,30,70,5.782319e+04
13,30,80,5.781844e+04
13,30,90,5.781325e+04
13,30,100,5.780743e+04
13,30,1,5.203776e+09
13,30,2,5.101805e+09
13,30,3,3.678267e+09
13,30,5,1.205325e+09
13,30,10,3.747331e+07
13,30,20,2.314486e+04
13,30,30,2.314267e+04
13,30,40,2.314205e+04
13,30,50,2.314118e+04
13,30,60,2.314030e+04
13,30,70,2.313960e+04
13,30,80,2.313875e+04
13,30,90,2.313780e+04
13,30,100,2.313715e+04
13,30,1,3.350947e+09
13,30,2,2.959005e+09
13,30,3,1.377666e+09
13,30,5,9.740616e+08
13,30,10,1.324760e+07
13,30,20,7.237505e+04
13,30,30,7.180088e+04
13,30,40,7.179233e+04
13,30,50,7.178581e+04
13,30,60,7.177636e+04
13,30,70,7.176849e+04
13,30,80,7.176313e+04
13,30,90,7.175296e+04
13,30,100,7.174469e+04
13,30,1,7.309858e+09
13,30,2,7.273734e+09
13,30,3,4.438377e+09
13,30,5,2.748716e+09
13,30,10,7.803092e+07
13,30,20,1.704261e+04
13,30,30,1.703898e+04
13,30,40,1.703844e+04
13,30,50,1.703787e+04
13,30,60,1.703723e+04
13,30,70,1.703667e+04
13,30,80,1.703612e+04
13,30,90,1.703560e+04
13,30,100,1.703519e+04
