funcid,dim,milestone,error
1,30,1,8.372931e+10
1,30,2,8.372931e+10
1,30,3,7.102028e+10
1,30,5,5.567912e+10
1,30,10,4.329623e+10
1,30,20,1.226364e+04
1,30,30,1.226197e+04
1,30,40,1.226037e+04
1,30,50,1.225871e+04
1,30,60,1.225699e+04
1,30,70,1.225532e+04
1,30,80,1.225362e+04
1,30,90,1.225192e+04
1,30,100,1.225018e+04
1,30,1,7.641340e+10
1,30,2,7.641340e+10
1,30,3,4.282151e+10
1,30,5,4.157325e+10
1,30,10,4.157325e+10
1,30,20,2.513861e+03
1,30,30,2.513529e+03
1,30,40,2.513182e+03
1,30,50,2.512834e+03
1,30,60,2.512487e+03
1,30,70,2.512135e+03
1,30,80,2.511791e+03
1,30,90,2.511434e+03
1,30,100,2.511072e+03
1,30,1,5.640899e+10
1,30,2,5.640899e+10
1,30,3,5.640899e+10
1,30,5,5.640899e+10
1,30,10,5.476916e+10
1,30,20,1.639830e+03
1,30,30,1.639616e+03
1,30,40,1.639393e+03
1,30,50,1.639169e+03
1,30,60,1.638941e+03
1,30,70,1.638707e+03
1,30,80,1.638481e+03
1,30,90,1.638250e+03
1,30,100,1.638017e+03
1,30,1,8.034066e+10
1,30,2,8.034066e+10
1,30,3,8.034066e+10
1,30,5,7.390923e+10
1,30,10,4.159219e+10
1,30,20,1.832331e+04
1,30,30,1.832102e+04
1,30,40,1.831852e+04
1,30,50,1.831601e+04
1,30,60,1.831351e+04
1,30,70,1.831092e+04
1,30,80,1.830843e+04
1,30,90,1.830587e+04
1,30,100,1.830323e+04
1,30,1,7.292018e+10
1,30,2,7.163011e+10
1,30,3,7.123841e+10
1,30,5,6.642240e+10
1,30,10,1.190191e+10
1,30,20,3.416098e+01
1,30,30,3.415659e+01
1,30,40,3.415200e+01
1,30,50,3.414722e+01
1,30,60,3.414269e+01
1,30,70,3.413791e+01
1,30,80,3.413311e+01
1,30,90,3.412824e+01
1,30,100,3.412344e+01
1,30,1,4.880693e+10
1,30,2,4.880693e+10
1,30,3,4.880693e+10
1,30,5,4.880693e+10
1,30,10,3.646452e+10
1,30,20,8.616705e+02
1,30,30,8.615636e+02
1,30,40,8.614483e+02
1,30,50,8.613301e+02
1,30,60,8.612126e+02
1,30,70,8.610958e+02
1,30,80,8.609752e+02
1,30,90,8.608521e+02
1,30,100,8.607352e+02
1,30,1,8.626559e+10
1,30,2,7.141333e+10
1,30,3,7.141333e+10
1,30,5,5.138037e+10
1,30,10,3.226906e+10
1,30,20,2.607579e+02
1,30,30,2.607238e+02
1,30,40,2.606881e+02
1,30,50,2.606525e+02
1,30,60,2.606160e+02
1,30,70,2.605798e+02
1,30,80,2.605434e+02
1,30,90,2.605063e+02
1,30,100,2.604703e+02
1,30,1,7.010925e+10
1,30,2,7.010925e+10
1,30,3,7.010925e+10
1,30,5,6.128704e+10
1,30,10,3.104983e+06
1,30,20,5.561947e+02
1,30,30,5.561217e+02
1,30,40,5.560473e+02
1,30,50,5.559723e+02
1,30,60,5.558972e+02
1,30,70,5.558204e+02
1,30,80,5.557420e+02
1,30,90,5.556656e+02
1,30,100,5.555874e+02
1,30,1,7.915555e+10
1,30,2,4.837107e+10
1,30,3,4.837107e+10
1,30,5,4.837107e+10
1,30,10,3.187556e+10
1,30,20,8.128483e+03
1,30,30,8.127347e+03
1,30,40,8.126245e+03
1,30,50,8.125144e+03
1,30,60,8.124010e+03
1,30,70,8.122833e+03
1,30,80,8.121720e+03
1,30,90,8.120558e+03
1,30,100,8.119394e+03
1,30,1,7.575119e+10
1,30,2,7.241350e+10
1,30,3,5.745404e+10
1,30,5,4.962354e+10
1,30,10,2.995899e+10
1,30,20,1.830002e+04
1,30,30,1.829758e+04
1,30,40,1.829510e+04
1,30,50,1.829258e+04
1,30,60,1.829004e+04
1,30,70,1.828756e+04
1,30,80,1.828499e+04
1,30,90,1.828235e+04
1,30,100,1.827978e+04
