funcid,dim,milestone,error
20,30,1,1.080364e+03
20,30,2,1.045396e+03
20,30,3,1.045396e+03
20,30,5,9.354488e+02
20,30,10,8.264171e+02
20,30,20,6.587066e+02
20,30,30,6.543092e+02
20,30,40,6.542581e+02
20,30,50,6.542522e+02
20,30,60,6.542517e+02
20,30,70,6.542515e+02
20,30,80,6.542515e+02
20,30,90,6.542513e+02
20,30,100,6.542511e+02
20,30,1,1.195987e+03
20,30,2,9.240907e+02
20,30,3,8.838180e+02
20,30,5,8.449877e+02
20,30,10,7.898079e+02
20,30,20,5.554433e+02
20,30,30,5.250534e+02
20,30,40,4.890770e+02
20,30,50,4.528012e+02
20,30,60,4.471721e+02
20,30,70,4.471721e+02
20,30,80,4.441619e+02
20,30,90,4.418552e+02
20,30,100,4.411430e+02
20,30,1,1.198066e+03
20,30,2,1.046035e+03
20,30,3,9.318757e+02
20,30,5,8.039366e+02
20,30,10,6.294757e+02
20,30,20,5.136640e+02
20,30,30,5.046637e+02
20,30,40,4.793629e+02
20,30,50,4.778166e+02
20,30,60,4.772331e+02
20,30,70,4.772331e+02
20,30,80,4.771303e+02
20,30,90,4.771301e+02
20,30,100,4.765223e+02
20,30,1,1.387140e+03
20,30,2,1.135325e+03
20,30,3,9.332400e+02
20,30,5,8.887077e+02
20,30,10,8.190599e+02
20,30,20,7.423814e+02
20,30,30,7.216239e+02
20,30,40,7.194083e+02
20,30,50,7.117416e+02
20,30,60,7.065375e+02
20,30,70,7.015047e+02
20,30,80,7.002956e+02
20,30,90,6.993244e+02
20,30,100,6.993244e+02
20,30,1,1.019644e+03
20,30,2,1.005551e+03
20,30,3,7.649558e+02
20,30,5,6.940475e+02
20,30,10,5.849715e+02
20,30,20,3.366888e+02
20,30,30,3.185809e+02
20,30,40,3.184833e+02
20,30,50,3.173375e+02
20,30,60,3.170315e+02
20,30,70,3.169738e+02
20,30,80,3.159137e+02
20,30,90,3.158684e+02
20,30,100,3.103716e+02
20,30,1,1.029619e+03
20,30,2,9.377501e+02
20,30,3,9.377501e+02
20,30,5,9.021126e+02
20,30,10,8.324986e+02
20,30,20,6.408792e+02
20,30,30,6.184794e+02
20,30,40,6.105030e+02
20,30,50,6.104287e+02
20,30,60,6.098440e+02
20,30,70,6.084214e+02
20,30,80,6.084214e+02
20,30,90,6.084065e+02
20,30,100,6.081946e+02
20,30,1,1.281960e+03
20,30,2,1.178907e+03
20,30,3,1.001485e+03
20,30,5,9.179627e+02
20,30,10,7.331624e+02
20,30,20,6.854623e+02
20,30,30,6.256044e+02
20,30,40,5.567057e+02
20,30,50,5.468640e+02
20,30,60,5.449856e+02
20,30,70,5.435578e+02
20,30,80,5.435130e+02
20,30,90,5.412958e+02
20,30,100,5.410308e+02
20,30,1,1.207406e+03
20,30,2,8.784208e+02
20,30,3,7.788978e+02
20,30,5,7.048570e+02
20,30,10,6.787265e+02
20,30,20,5.078939e+02
20,30,30,4.479249e+02
20,30,40,4.468785e+02
20,30,50,4.462109e+02
20,30,60,4.452811e+02
20,30,70,4.444544e+02
20,30,80,4.444440e+02
20,30,90,4.444439e+02
20,30,100,4.444439e+02
20,30,1,1.241827e+03
20,30,2,1.210145e+03
20,30,3,1.085303e+03
20,30,5,9.948195e+02
20,30,10,8.243809e+02
20,30,20,6.513035e+02
20,30,30,4.483347e+02
20,30,40,3.251331e+02
20,30,50,3.081023e+02
20,30,60,3.002097e+02
20,30,70,3.002097e+02
20,30,80,2.963004e+02
20,30,90,2.948178e+02
20,30,100,2.923024e+02
20,30,1,1.138445e+03
20,30,2,1.097596e+03
20,30,3,1.080768e+03
20,30,5,9.383555e+02
20,30,10,8.163686e+02
20,30,20,6.485096e+02
20,30,30,5.965961e+02
20,30,40,5.941784e+02
20,30,50,5.833752e+02
20,30,60,5.727352e+02
20,30,70,5.688696e+02
20,30,80,5.679016e+02
20,30,90,5.678828e+02
20,30,100,5.678761e+02
