funcid,dim,milestone,error
30,10,1,3.673864e+07
30,10,2,1.441880e+07
30,10,3,1.292550e+07
30,10,5,1.035608e+07
30,10,10,6.769370e+06
30,10,20,1.946087e+05
30,10,30,6.191818e+04
30,10,40,5.592579e+04
30,10,50,5.510918e+04
30,10,60,5.510918e+04
30,10,70,5.443446e+04
30,10,80,5.334360e+04
30,10,90,5.334360e+04
30,10,100,5.249817e+04
30,10,1,1.037930e+07
30,10,2,7.535984e+06
30,10,3,6.978722e+06
30,10,5,3.229976e+06
30,10,10,3.316972e+05
30,10,20,9.163692e+04
30,10,30,2.778794e+04
30,10,40,1.688904e+04
30,10,50,1.543133e+04
30,10,60,1.533290e+04
30,10,70,1.533290e+04
30,10,80,1.516642e+04
30,10,90,1.500469e+04
30,10,100,1.500469e+04
30,10,1,1.623990e+07
30,10,2,1.363068e+07
30,10,3,1.296386e+07
30,10,5,1.927915e+06
30,10,10,1.275235e+06
30,10,20,5.669307e+04
30,10,30,3.747411e+04
30,10,40,9.189166e+03
30,10,50,9.134128e+03
30,10,60,9.114156e+03
30,10,70,9.114156e+03
30,10,80,9.112753e+03
30,10,90,9.105266e+03
30,10,100,9.105266e+03
30,10,1,1.145060e+07
30,10,2,1.079630e+07
30,10,3,9.872608e+06
30,10,5,4.428839e+06
30,10,10,1.448744e+06
30,10,20,4.207174e+05
30,10,30,2.581928e+04
30,10,40,2.496096e+04
30,10,50,2.496096e+04
30,10,60,2.487788e+04
30,10,70,2.486950e+04
30,10,80,2.484913e+04
30,10,90,2.484913e+04
30,10,100,2.483117e+04
30,10,1,1.796887e+07
30,10,2,1.796887e+07
30,10,3,1.561853e+07
30,10,5,4.416133e+06
30,10,10,2.358506e+06
30,10,20,1.950435e+05
30,10,30,8.561703e+04
30,10,40,1.377919e+04
30,10,50,1.377919e+04
30,10,60,1.363460e+04
30,10,70,1.362953e+04
30,10,80,1.360788e+04
30,10,90,1.360788e+04
30,10,100,1.359475e+04
30,10,1,9.842363e+06
30,10,2,9.842363e+06
30,10,3,3.225655e+06
30,10,5,3.225655e+06
30,10,10,1.687892e+06
30,10,20,2.269753e+05
30,10,30,1.668080e+05
30,10,40,1.652047e+05
30,10,50,1.154779e+05
30,10,60,1.154779e+05
30,10,70,1.063325e+05
30,10,80,1.009103e+05
30,10,90,9.292275e+04
30,10,100,6.894883e+04
30,10,1,1.887863e+07
30,10,2,1.327794e+07
30,10,3,1.177187e+07
30,10,5,9.741303e+06
30,10,10,3.091475e+05
30,10,20,1.633587e+04
30,10,30,1.353065e+04
30,10,40,1.352323e+04
30,10,50,1.351026e+04
30,10,60,1.349677e+04
30,10,70,1.348322e+04
30,10,80,1.348322e+04
30,10,90,1.347927e+04
30,10,100,1.347927e+04
30,10,1,1.518360e+07
30,10,2,1.217004e+07
30,10,3,1.217004e+07
30,10,5,7.285185e+06
30,10,10,3.913650e+06
30,10,20,1.157578e+05
30,10,30,3.893677e+04
30,10,40,3.882836e+04
30,10,50,3.872016e+04
30,10,60,3.865377e+04
30,10,70,3.865377e+04
30,10,80,3.852545e+04
30,10,90,3.825380e+04
30,10,100,3.825380e+04
30,10,1,1.588910e+07
30,10,2,1.588910e+07
30,10,3,1.588910e+07
30,10,5,5.676382e+06
30,10,10,3.024265e+06
30,10,20,2.615289e+05
30,10,30,5.937066e+04
30,10,40,4.616142e+04
30,10,50,4.583510e+04
30,10,60,4.533591e+04
30,10,70,3.784880e+04
30,10,80,3.784880e+04
30,10,90,1.400885e+04
30,10,100,1.061516e+04
30,10,1,8.016927e+06
30,10,2,7.636988e+06
30,10,3,7.636988e+06
30,10,5,7.542377e+06
30,10,10,7.421240e+06
30,10,20,8.956176e+05
30,10,30,2.414659e+05
30,10,40,1.185169e+05
30,10,50,7.710351e+04
30,10,60,7.710351e+04
30,10,70,7.094953e+04
30,10,80,6.225888e+04
30,10,90,6.225888e+04
30,10,100,3.335158e+04
