funcid,dim,milestone,error
13,10,1,1.117230e+07
13,10,2,3.310833e+05
13,10,3,3.310833e+05
13,10,5,3.310833e+05
13,10,10,9.169409e+04
13,10,20,2.843534e+04
13,10,30,1.766456e+04
13,10,40,2.580688e+03
13,10,50,2.580688e+03
13,10,60,2.580688e+03
13,10,70,2.580688e+03
13,10,80,2.576366e+03
13,10,90,2.576366e+03
13,10,100,2.576366e+03
13,10,1,8.614850e+06
13,10,2,4.340188e+06
13,10,3,2.825852e+05
13,10,5,1.245653e+05
13,10,10,7.514337e+04
13,10,20,2.590468e+04
13,10,30,1.240729e+04
13,10,40,1.240729e+04
13,10,50,9.561270e+03
13,10,60,9.561270e+03
13,10,70,9.561270e+03
13,10,80,9.561270e+03
13,10,90,6.907085e+03
13,10,100,6.907085e+03
13,10,1,3.069645e+07
13,10,2,3.127305e+06
13,10,3,6.114332e+05
13,10,5,1.658430e+05
13,10,10,4.871367e+04
13,10,20,2.737234e+04
13,10,30,2.737234e+04
13,10,40,1.424687e+04
13,10,50,5.090820e+03
13,10,60,5.090820e+03
13,10,70,5.090820e+03
13,10,80,5.090820e+03
13,10,90,5.090820e+03
13,10,100,5.090820e+03
13,10,1,1.926773e+07
13,10,2,2.334828e+06
13,10,3,2.302086e+05
13,10,5,4.303704e+04
13,10,10,4.303704e+04
13,10,20,1.527757e+04
13,10,30,9.113074e+03
13,10,40,5.833361e+03
13,10,50,3.153609e+03
13,10,60,3.153609e+03
13,10,70,3.153609e+03
13,10,80,3.153609e+03
13,10,90,3.153609e+03
13,10,100,3.153609e+03
13,10,1,5.706168e+06
13,10,2,2.008681e+06
13,10,3,2.725572e+05
13,10,5,2.211789e+05
13,10,10,4.159279e+04
13,10,20,1.568577e+04
13,10,30,6.831901e+03
13,10,40,6.831901e+03
13,10,50,6.573270e+03
13,10,60,6.257865e+03
13,10,70,2.566267e+03
13,10,80,2.566267e+03
13,10,90,2.566267e+03
13,10,100,2.566267e+03
13,10,1,1.896916e+06
13,10,2,1.896916e+06
13,10,3,1.536687e+05
13,10,5,1.536687e+05
13,10,10,2.457856e+04
13,10,20,1.579640e+04
13,10,30,1.345255e+04
13,10,40,5.519661e+03
13,10,50,5.519661e+03
13,10,60,1.966093e+03
13,10,70,1.755742e+03
13,10,80,1.736722e+03
13,10,90,1.622546e+03
13,10,100,1.588851e+03
13,10,1,1.276040e+07
13,10,2,8.059511e+05
13,10,3,8.059511e+05
13,10,5,9.119143e+04
13,10,10,3.883795e+04
13,10,20,2.687831e+04
13,10,30,6.098812e+03
13,10,40,4.920906e+03
13,10,50,4.524241e+03
13,10,60,4.524241e+03
13,10,70,4.524241e+03
13,10,80,4.524241e+03
13,10,90,4.515051e+03
13,10,100,4.515051e+03
13,10,1,3.447545e+06
13,10,2,7.586536e+04
13,10,3,7.586536e+04
13,10,5,7.586536e+04
13,10,10,5.590221e+04
13,10,20,8.243147e+03
13,10,30,8.243147e+03
13,10,40,5.089593e+03
13,10,50,5.089593e+03
13,10,60,5.089593e+03
13,10,70,5.089593e+03
13,10,80,5.089593e+03
13,10,90,4.601984e+03
13,10,100,4.601984e+03
13,10,1,2.321906e+07
13,10,2,8.559066e+04
13,10,3,8.559066e+04
13,10,5,8.559066e+04
13,10,10,8.559066e+04
13,10,20,3.863359e+04
13,10,30,1.421782e+04
13,10,40,1.189868e+04
13,10,50,1.125898e+04
13,10,60,9.791567e+03
13,10,70,9.791567e+03
13,10,80,9.791567e+03
13,10,90,9.791567e+03
13,10,100,9.791567e+03
13,10,1,4.355475e+06
13,10,2,4.355475e+06
13,10,3,2.461828e+04
13,10,5,2.461828e+04
13,10,10,2.461828e+04
13,10,20,3.829931e+03
13,10,30,3.829931e+03
13,10,40,3.829931e+03
13,10,50,3.108208e+03
13,10,60,3.108208e+03
13,10,70,3.108208e+03
13,10,80,1.580457e+03
13,10,90,1.580457e+03
13,10,100,1.580457e+03
