funcid,dim,milestone,error
18,30,1,4.091844e+07
18,30,2,2.310398e+07
18,30,3,1.463809e+07
18,30,5,1.131816e+07
18,30,10,2.671138e+06
18,30,20,1.210100e+06
18,30,30,7.201627e+05
18,30,40,4.562831e+05
18,30,50,3.257258e+05
18,30,60,1.952755e+05
18,30,70,1.952755e+05
18,30,80,1.952755e+05
18,30,90,1.104222e+05
18,30,100,1.049575e+05
18,30,1,3.495327e+07
18,30,2,1.116026e+07
18,30,3,1.116026e+07
18,30,5,4.373519e+06
18,30,10,8.554927e+05
18,30,20,3.328512e+05
18,30,30,1.932239e+05
18,30,40,1.649075e+05
18,30,50,1.649075e+05
18,30,60,1.455828e+05
18,30,70,1.455828e+05
18,30,80,1.455828e+05
18,30,90,1.115596e+05
18,30,100,1.095415e+05
18,30,1,6.057536e+07
18,30,2,2.459560e+07
18,30,3,2.459560e+07
18,30,5,6.920304e+06
18,30,10,1.875207e+06
18,30,20,3.591948e+05
18,30,30,3.591948e+05
18,30,40,3.461853e+05
18,30,50,3.461853e+05
18,30,60,2.769391e+05
18,30,70,2.769391e+05
18,30,80,2.471791e+05
18,30,90,2.311949e+05
18,30,100,1.977840e+05
18,30,1,4.920409e+07
18,30,2,1.901623e+07
18,30,3,1.322548e+07
18,30,5,5.079962e+06
18,30,10,6.757445e+05
18,30,20,6.757445e+05
18,30,30,4.299731e+05
18,30,40,3.991147e+05
18,30,50,3.811783e+05
18,30,60,3.811783e+05
18,30,70,3.189897e+05
18,30,80,2.404254e+05
18,30,90,1.891195e+05
18,30,100,1.715471e+05
18,30,1,1.323029e+07
18,30,2,1.323029e+07
18,30,3,1.323029e+07
18,30,5,7.612516e+06
18,30,10,8.038925e+05
18,30,20,3.696190e+05
18,30,30,1.449711e+05
18,30,40,1.280047e+05
18,30,50,1.280047e+05
18,30,60,1.124383e+05
18,30,70,1.050516e+05
18,30,80,1.050516e+05
18,30,90,1.050516e+05
18,30,100,1.050516e+05
18,30,1,7.833956e+07
18,30,2,2.450430e+07
18,30,3,2.332934e+07
18,30,5,1.364747e+07
18,30,10,6.916883e+06
18,30,20,1.207851e+06
18,30,30,1.207851e+06
18,30,40,8.266087e+05
18,30,50,4.444083e+05
18,30,60,2.544986e+05
18,30,70,1.788006e+05
18,30,80,1.564703e+05
18,30,90,1.537712e+05
18,30,100,1.273715e+05
18,30,1,2.328085e+07
18,30,2,1.020364e+07
18,30,3,1.020364e+07
18,30,5,8.861921e+06
18,30,10,3.393233e+06
18,30,20,4.431937e+05
18,30,30,2.281417e+05
18,30,40,2.152032e+05
18,30,50,1.655800e+05
18,30,60,1.524618e+05
18,30,70,1.524618e+05
18,30,80,1.524618e+05
18,30,90,1.524618e+05
18,30,100,1.524618e+05
18,30,1,7.969567e+07
18,30,2,3.867505e+07
18,30,3,5.496888e+06
18,30,5,1.590439e+06
18,30,10,1.590439e+06
18,30,20,1.446618e+06
18,30,30,1.139340e+06
18,30,40,9.013008e+05
18,30,50,6.336556e+05
18,30,60,3.398354e+05
18,30,70,3.398354e+05
18,30,80,3.009016e+05
18,30,90,3.009016e+05
18,30,100,3.009016e+05
18,30,1,5.114187e+07
18,30,2,3.491016e+07
18,30,3,1.283875e+07
18,30,5,7.003040e+06
18,30,10,3.438452e+06
18,30,20,5.482202e+05
18,30,30,4.245510e+05
18,30,40,2.787527e+05
18,30,50,1.889511e+05
18,30,60,1.381544e+05
18,30,70,1.381544e+05
18,30,80,1.381544e+05
18,30,90,1.009235e+05
18,30,100,1.009235e+05
18,30,1,5.955696e+07
18,30,2,1.398696e+07
18,30,3,1.398696e+07
18,30,5,1.398696e+07
18,30,10,3.877100e+06
18,30,20,8.745599e+05
18,30,30,3.910963e+05
18,30,40,3.910963e+05
18,30,50,2.272231e+05
18,30,60,2.061103e+05
18,30,70,1.638867e+05
18,30,80,1.303280e+05
18,30,90,1.114617e+05
18,30,100,8.420469e+04
