funcid,dim,milestone,error
23,30,1,1.220605e+03
23,30,2,1.169538e+03
23,30,3,1.134242e+03
23,30,5,1.117008e+03
23,30,10,9.953326e+02
23,30,20,9.501359e+02
23,30,30,5.586753e+02
23,30,40,5.285707e+02
23,30,50,4.805345e+02
23,30,60,4.676620e+02
23,30,70,4.676620e+02
23,30,80,4.676620e+02
23,30,90,4.640589e+02
23,30,100,4.584907e+02
23,30,1,1.206909e+03
23,30,2,1.093918e+03
23,30,3,1.093918e+03
23,30,5,1.093918e+03
23,30,10,1.059016e+03
23,30,20,1.029409e+03
23,30,30,9.415133e+02
23,30,40,8.374920e+02
23,30,50,8.374920e+02
23,30,60,8.230302e+02
23,30,70,8.230302e+02
23,30,80,7.892567e+02
23,30,90,7.892567e+02
23,30,100,7.892567e+02
23,30,1,1.435482e+03
23,30,2,1.420628e+03
23,30,3,1.396845e+03
23,30,5,1.344685e+03
23,30,10,1.083121e+03
23,30,20,7.410082e+02
23,30,30,6.054896e+02
23,30,40,5.706917e+02
23,30,50,5.430848e+02
23,30,60,4.914088e+02
23,30,70,4.866763e+02
23,30,80,4.751867e+02
23,30,90,4.751867e+02
23,30,100,4.733383e+02
23,30,1,1.407297e+03
23,30,2,1.221554e+03
23,30,3,1.097250e+03
23,30,5,1.020292e+03
23,30,10,9.866763e+02
23,30,20,8.795387e+02
23,30,30,8.530708e+02
23,30,40,8.530708e+02
23,30,50,8.459368e+02
23,30,60,8.427944e+02
23,30,70,7.208413e+02
23,30,80,6.808758e+02
23,30,90,5.478570e+02
23,30,100,4.458924e+02
23,30,1,1.321282e+03
23,30,2,1.281372e+03
23,30,3,1.247724e+03
23,30,5,1.198542e+03
23,30,10,1.055086e+03
23,30,20,9.941173e+02
23,30,30,9.485604e+02
23,30,40,9.478825e+02
23,30,50,9.044280e+02
23,30,60,8.775521e+02
23,30,70,8.523821e+02
23,30,80,8.447381e+02
23,30,90,8.447381e+02
23,30,100,8.445091e+02
23,30,1,1.269608e+03
23,30,2,1.248851e+03
23,30,3,1.248851e+03
23,30,5,1.227186e+03
23,30,10,1.096120e+03
23,30,20,9.842183e+02
23,30,30,9.842183e+02
23,30,40,9.697475e+02
23,30,50,7.984366e+02
23,30,60,7.984366e+02
23,30,70,7.984366e+02
23,30,80,7.984366e+02
23,30,90,7.984366e+02
23,30,100,7.984366e+02
23,30,1,1.193938e+03
23,30,2,1.193938e+03
23,30,3,1.143478e+03
23,30,5,1.143367e+03
23,30,10,1.082524e+03
23,30,20,8.907486e+02
23,30,30,8.479240e+02
23,30,40,8.392510e+02
23,30,50,8.342797e+02
23,30,60,8.113056e+02
23,30,70,7.983781e+02
23,30,80,7.803736e+02
23,30,90,7.798234e+02
23,30,100,7.764050e+02
23,30,1,1.301900e+03
23,30,2,1.215202e+03
23,30,3,1.215202e+03
23,30,5,1.215202e+03
23,30,10,1.045538e+03
23,30,20,9.267669e+02
23,30,30,9.075150e+02
23,30,40,9.075150e+02
23,30,50,8.981039e+02
23,30,60,8.945822e+02
23,30,70,8.945822e+02
23,30,80,8.755311e+02
23,30,90,8.755311e+02
23,30,100,8.755311e+02
23,30,1,1.151024e+03
23,30,2,9.632975e+02
23,30,3,9.632975e+02
23,30,5,9.610199e+02
23,30,10,8.920501e+02
23,30,20,8.901293e+02
23,30,30,8.565380e+02
23,30,40,7.764931e+02
23,30,50,7.099886e+02
23,30,60,6.643176e+02
23,30,70,6.064436e+02
23,30,80,5.615446e+02
23,30,90,5.348254e+02
23,30,100,5.125845e+02
23,30,1,1.190313e+03
23,30,2,1.190313e+03
23,30,3,1.190313e+03
23,30,5,1.190313e+03
23,30,10,1.190313e+03
23,30,20,1.017077e+03
23,30,30,9.197040e+02
23,30,40,9.197040e+02
23,30,50,8.665930e+02
23,30,60,8.534969e+02
23,30,70,8.371346e+02
23,30,80,8.261482e+02
23,30,90,8.176537e+02
23,30,100,8.156830e+02
