funcid,dim,milestone,error
29,30,1,3.187904e+03
29,30,2,3.114367e+03
29,30,3,2.694065e+03
29,30,5,2.624288e+03
29,30,10,2.123750e+03
29,30,20,1.949784e+03
29,30,30,1.931753e+03
29,30,40,1.879155e+03
29,30,50,1.768513e+03
29,30,60,1.650549e+03
29,30,70,1.602291e+03
29,30,80,1.582066e+03
29,30,90,1.566088e+03
29,30,100,1.556033e+03
29,30,1,4.151058e+03
29,30,2,3.456773e+03
29,30,3,3.316256e+03
29,30,5,2.638502e+03
29,30,10,2.268539e+03
29,30,20,1.777487e+03
29,30,30,1.777487e+03
29,30,40,1.720398e+03
29,30,50,1.523161e+03
29,30,60,1.523161e+03
29,30,70,1.495905e+03
29,30,80,1.495905e+03
29,30,90,1.495905e+03
29,30,100,1.495905e+03
29,30,1,4.771767e+03
29,30,2,4.771054e+03
29,30,3,3.528965e+03
29,30,5,2.548762e+03
29,30,10,1.814507e+03
29,30,20,1.814507e+03
29,30,30,1.798234e+03
29,30,40,1.798234e+03
29,30,50,1.798234e+03
29,30,60,1.702473e+03
29,30,70,1.628988e+03
29,30,80,1.606026e+03
29,30,90,1.575551e+03
29,30,100,1.575551e+03
29,30,1,4.227905e+03
29,30,2,3.507847e+03
29,30,3,2.936541e+03
29,30,5,2.845269e+03
29,30,10,1.960153e+03
29,30,20,1.865412e+03
29,30,30,1.850666e+03
29,30,40,1.849207e+03
29,30,50,1.798466e+03
29,30,60,1.779751e+03
29,30,70,1.779751e+03
29,30,80,1.542229e+03
29,30,90,1.448456e+03
29,30,100,1.440124e+03
29,30,1,5.547745e+03
29,30,2,3.380777e+03
29,30,3,2.961585e+03
29,30,5,2.662353e+03
29,30,10,2.068881e+03
29,30,20,2.052574e+03
29,30,30,1.932768e+03
29,30,40,1.879435e+03
29,30,50,1.875749e+03
29,30,60,1.848535e+03
29,30,70,1.848535e+03
29,30,80,1.823523e+03
29,30,90,1.800667e+03
29,30,100,1.745307e+03
29,30,1,5.729591e+03
29,30,2,3.783703e+03
29,30,3,3.081010e+03
29,30,5,2.193988e+03
29,30,10,1.493266e+03
29,30,20,1.423184e+03
29,30,30,1.423184e+03
29,30,40,1.423184e+03
29,30,50,1.423184e+03
29,30,60,1.423184e+03
29,30,70,1.403066e+03
29,30,80,1.342021e+03
29,30,90,1.335373e+03
29,30,100,1.335373e+03
29,30,1,4.339884e+03
29,30,2,3.712296e+03
29,30,3,2.767136e+03
29,30,5,2.640227e+03
29,30,10,1.880672e+03
29,30,20,1.817625e+03
29,30,30,1.663614e+03
29,30,40,1.638843e+03
29,30,50,1.585158e+03
29,30,60,1.585158e+03
29,30,70,1.585158e+03
29,30,80,1.517248e+03
29,30,90,1.517248e+03
29,30,100,1.474584e+03
29,30,1,4.125852e+03
29,30,2,3.767121e+03
29,30,3,3.004619e+03
29,30,5,1.799210e+03
29,30,10,1.799210e+03
29,30,20,1.771319e+03
29,30,30,1.642949e+03
29,30,40,1.640403e+03
29,30,50,1.640403e+03
29,30,60,1.592908e+03
29,30,70,1.592908e+03
29,30,80,1.498885e+03
29,30,90,1.451402e+03
29,30,100,1.359672e+03
29,30,1,3.671328e+03
29,30,2,3.497927e+03
29,30,3,2.868457e+03
29,30,5,2.119510e+03
29,30,10,2.022402e+03
29,30,20,1.980427e+03
29,30,30,1.677361e+03
29,30,40,1.638806e+03
29,30,50,1.582605e+03
29,30,60,1.570663e+03
29,30,70,1.558151e+03
29,30,80,1.510057e+03
29,30,90,1.510057e+03
29,30,100,1.433918e+03
29,30,1,3.650862e+03
29,30,2,3.018829e+03
29,30,3,2.780243e+03
29,30,5,2.406101e+03
29,30,10,2.157530e+03
29,30,20,1.808036e+03
29,30,30,1.808036e+03
29,30,40,1.701055e+03
29,30,50,1.643512e+03
29,30,60,1.643512e+03
29,30,70,1.643512e+03
29,30,80,1.543092e+03
29,30,90,1.543092e+03
29,30,100,1.543092e+03
