funcid,dim,milestone,error
29,10,1,5.814086e+02
29,10,2,5.651073e+02
29,10,3,5.651073e+02
29,10,5,4.389369e+02
29,10,10,4.389369e+02
29,10,20,3.577758e+02
29,10,30,3.577758e+02
29,10,40,3.481316e+02
29,10,50,3.481316e+02
29,10,60,3.481316e+02
29,10,70,3.306076e+02
29,10,80,3.306076e+02
29,10,90,3.306076e+02
29,10,100,3.306076e+02
29,10,1,5.337016e+02
29,10,2,5.337016e+02
29,10,3,5.337016e+02
29,10,5,4.443188e+02
29,10,10,3.705231e+02
29,10,20,3.705231e+02
29,10,30,3.705231e+02
29,10,40,3.403102e+02
29,10,50,3.403102e+02
29,10,60,3.403102e+02
29,10,70,3.403102e+02
29,10,80,3.403102e+02
29,10,90,3.403102e+02
29,10,100,3.389936e+02
29,10,1,5.701086e+02
29,10,2,5.210318e+02
29,10,3,4.194200e+02
29,10,5,4.194200e+02
29,10,10,4.015868e+02
29,10,20,3.677650e+02
29,10,30,3.564811e+02
29,10,40,3.564811e+02
29,10,50,3.564811e+02
29,10,60,3.523943e+02
29,10,70,3.302117e+02
29,10,80,3.302117e+02
29,10,90,3.302117e+02
29,10,100,3.302117e+02
29,10,1,5.852604e+02
29,10,2,5.852604e+02
29,10,3,5.365390e+02
29,10,5,5.365390e+02
29,10,10,3.560630e+02
29,10,20,3.466944e+02
29,10,30,3.448319e+02
29,10,40,3.249597e+02
29,10,50,3.249597e+02
29,10,60,3.249597e+02
29,10,70,3.249597e+02
29,10,80,3.249597e+02
29,10,90,3.249597e+02
29,10,100,3.249597e+02
29,10,1,8.960455e+02
29,10,2,6.965609e+02
29,10,3,5.244587e+02
29,10,5,4.289663e+02
29,10,10,4.132635e+02
29,10,20,3.591592e+02
29,10,30,3.591592e+02
29,10,40,3.502042e+02
29,10,50,3.502042e+02
29,10,60,3.502042e+02
29,10,70,3.353618e+02
29,10,80,3.353618e+02
29,10,90,3.255745e+02
29,10,100,3.255745e+02
29,10,1,6.912720e+02
29,10,2,5.845451e+02
29,10,3,5.835459e+02
29,10,5,5.631899e+02
29,10,10,3.536868e+02
29,10,20,3.536868e+02
29,10,30,3.470445e+02
29,10,40,3.097142e+02
29,10,50,3.097142e+02
29,10,60,3.097142e+02
29,10,70,3.097142e+02
29,10,80,3.097142e+02
29,10,90,3.097142e+02
29,10,100,3.097142e+02
29,10,1,7.469382e+02
29,10,2,5.540634e+02
29,10,3,4.228893e+02
29,10,5,3.373447e+02
29,10,10,3.373447e+02
29,10,20,3.279255e+02
29,10,30,3.279255e+02
29,10,40,3.279255e+02
29,10,50,3.279255e+02
29,10,60,3.279255e+02
29,10,70,3.279255e+02
29,10,80,3.279255e+02
29,10,90,3.279255e+02
29,10,100,3.208249e+02
29,10,1,6.221532e+02
29,10,2,6.221532e+02
29,10,3,6.221532e+02
29,10,5,5.785862e+02
29,10,10,4.224094e+02
29,10,20,4.224094e+02
29,10,30,3.887746e+02
29,10,40,3.614512e+02
29,10,50,3.352946e+02
29,10,60,3.352946e+02
29,10,70,3.352946e+02
29,10,80,3.352946e+02
29,10,90,3.352946e+02
29,10,100,3.352946e+02
29,10,1,7.404590e+02
29,10,2,5.692473e+02
29,10,3,5.692473e+02
29,10,5,5.692473e+02
29,10,10,4.758518e+02
29,10,20,3.996079e+02
29,10,30,3.996079e+02
29,10,40,3.909414e+02
29,10,50,3.909414e+02
29,10,60,3.605999e+02
29,10,70,3.605999e+02
29,10,80,3.605999e+02
29,10,90,3.122128e+02
29,10,100,3.122128e+02
29,10,1,5.357874e+02
29,10,2,5.244365e+02
29,10,3,5.244365e+02
29,10,5,4.623764e+02
29,10,10,3.854831e+02
29,10,20,3.846717e+02
29,10,30,3.615443e+02
29,10,40,3.518560e+02
29,10,50,3.387199e+02
29,10,60,3.387199e+02
29,10,70,3.387199e+02
29,10,80,3.387199e+02
29,10,90,3.156636e+02
29,10,100,3.156636e+02
