funcid,dim,milestone,error
3,30,1,2.349364e+05
3,30,2,1.984209e+05
3,30,3,1.690115e+05
3,30,5,1.444098e+05
3,30,10,1.425390e+05
3,30,20,1.412606e+05
3,30,30,1.378131e+05
3,30,40,1.259774e+05
3,30,50,1.203622e+05
3,30,60,8.110835e+04
3,30,70,8.110835e+04
3,30,80,8.110835e+04
3,30,90,8.110835e+04
3,30,100,8.110835e+04
3,30,1,1.587059e+05
3,30,2,1.587059e+05
3,30,3,1.299899e+05
3,30,5,1.299899e+05
3,30,10,1.242417e+05
3,30,20,1.216934e+05
3,30,30,1.061865e+05
3,30,40,1.061865e+05
3,30,50,8.691587e+04
3,30,60,8.691587e+04
3,30,70,8.691587e+04
3,30,80,8.691587e+04
3,30,90,8.339014e+04
3,30,100,5.849687e+04
3,30,1,1.721772e+05
3,30,2,1.721772e+05
3,30,3,1.400031e+05
3,30,5,1.400031e+05
3,30,10,1.400031e+05
3,30,20,1.400031e+05
3,30,30,1.400031e+05
3,30,40,1.325965e+05
3,30,50,1.304136e+05
3,30,60,1.215331e+05
3,30,70,1.171769e+05
3,30,80,1.062182e+05
3,30,90,9.802114e+04
3,30,100,9.114929e+04
3,30,1,1.442109e+05
3,30,2,1.351994e+05
3,30,3,1.204723e+05
3,30,5,1.204723e+05
3,30,10,1.152771e+05
3,30,20,1.086550e+05
3,30,30,6.385296e+04
3,30,40,6.385296e+04
3,30,50,6.385296e+04
3,30,60,6.385296e+04
3,30,70,6.385296e+04
3,30,80,6.385296e+04
3,30,90,6.385296e+04
3,30,100,6.385296e+04
3,30,1,1.407726e+05
3,30,2,1.404469e+05
3,30,3,1.350923e+05
3,30,5,1.330980e+05
3,30,10,1.319299e+05
3,30,20,1.254150e+05
3,30,30,1.252618e+05
3,30,40,1.164913e+05
3,30,50,1.103954e+05
3,30,60,8.793433e+04
3,30,70,8.076972e+04
3,30,80,7.459281e+04
3,30,90,7.356668e+04
3,30,100,7.356668e+04
3,30,1,1.820196e+05
3,30,2,1.820196e+05
3,30,3,1.820196e+05
3,30,5,1.154893e+05
3,30,10,1.154893e+05
3,30,20,1.145146e+05
3,30,30,8.430124e+04
3,30,40,8.430124e+04
3,30,50,8.430124e+04
3,30,60,8.430124e+04
3,30,70,8.430124e+04
3,30,80,8.430124e+04
3,30,90,8.430124e+04
3,30,100,7.800218e+04
3,30,1,2.083267e+05
3,30,2,1.626697e+05
3,30,3,1.142628e+05
3,30,5,1.142628e+05
3,30,10,1.142628e+05
3,30,20,1.142628e+05
3,30,30,1.085905e+05
3,30,40,1.037173e+05
3,30,50,1.037173e+05
3,30,60,8.957813e+04
3,30,70,8.957813e+04
3,30,80,8.957813e+04
3,30,90,8.957813e+04
3,30,100,8.957813e+04
3,30,1,1.551733e+05
3,30,2,1.286393e+05
3,30,3,1.286393e+05
3,30,5,1.286393e+05
3,30,10,1.272811e+05
3,30,20,1.272811e+05
3,30,30,1.269180e+05
3,30,40,1.245984e+05
3,30,50,1.076708e+05
3,30,60,9.277866e+04
3,30,70,9.277866e+04
3,30,80,9.277866e+04
3,30,90,8.885184e+04
3,30,100,7.624231e+04
3,30,1,1.500827e+05
3,30,2,1.500827e+05
3,30,3,1.500827e+05
3,30,5,1.484069e+05
3,30,10,1.458116e+05
3,30,20,1.371350e+05
3,30,30,1.073521e+05
3,30,40,1.073521e+05
3,30,50,1.073521e+05
3,30,60,1.073521e+05
3,30,70,1.073521e+05
3,30,80,1.050023e+05
3,30,90,9.551801e+04
3,30,100,8.226021e+04
3,30,1,1.115141e+05
3,30,2,1.115141e+05
3,30,3,1.115141e+05
3,30,5,1.115141e+05
3,30,10,1.115141e+05
3,30,20,1.115141e+05
3,30,30,1.115141e+05
3,30,40,1.115141e+05
3,30,50,1.115141e+05
3,30,60,1.035192e+05
3,30,70,1.035192e+05
3,30,80,9.667135e+04
3,30,90,7.562564e+04
3,30,100,7.562564e+04
