funcid,dim,milestone,error
2,30,1,1.033654e+46
2,30,2,3.772253e+43
2,30,3,1.021008e+42
2,30,5,3.838412e+39
2,30,10,1.461062e+35
2,30,20,3.048847e+26
2,30,30,3.417025e+25
2,30,40,3.417025e+25
2,30,50,3.417025e+25
2,30,60,3.417025e+25
2,30,70,3.417025e+25
2,30,80,3.417025e+25
2,30,90,3.417025e+25
2,30,100,3.417025e+25
2,30,1,2.569597e+40
2,30,2,4.639757e+37
2,30,3,1.216480e+37
2,30,5,1.258701e+34
2,30,10,1.103635e+31
2,30,20,1.229845e+28
2,30,30,6.593959e+26
2,30,40,1.339061e+25
2,30,50,7.459429e+21
2,30,60,2.287365e+19
2,30,70,2.552577e+17
2,30,80,8.792209e+16
2,30,90,9.425001e+15
2,30,100,3.063764e+14
2,30,1,8.972953e+45
2,30,2,5.312850e+41
2,30,3,2.832445e+40
2,30,5,5.959829e+39
2,30,10,1.419440e+33
2,30,20,1.692868e+28
2,30,30,3.362774e+26
2,30,40,3.259070e+26
2,30,50,3.259070e+26
2,30,60,3.259070e+26
2,30,70,3.246136e+26
2,30,80,3.246136e+26
2,30,90,3.246136e+26
2,30,100,3.246136e+26
2,30,1,2.014183e+47
2,30,2,1.014304e+45
2,30,3,3.103703e+43
2,30,5,7.678474e+37
2,30,10,3.431560e+34
2,30,20,9.887927e+29
2,30,30,1.930002e+24
2,30,40,9.110428e+22
2,30,50,5.290425e+22
2,30,60,9.002945e+19
2,30,70,5.523801e+19
2,30,80,5.523801e+19
2,30,90,5.523801e+19
2,30,100,5.523801e+19
2,30,1,1.566259e+46
2,30,2,7.767698e+44
2,30,3,6.004904e+43
2,30,5,1.360742e+40
2,30,10,8.356767e+34
2,30,20,2.805280e+25
2,30,30,1.633157e+23
2,30,40,4.715038e+22
2,30,50,4.705571e+22
2,30,60,4.705414e+22
2,30,70,4.705414e+22
2,30,80,4.705386e+22
2,30,90,4.705386e+22
2,30,100,4.705386e+22
2,30,1,4.662823e+44
2,30,2,8.275578e+42
2,30,3,1.106259e+41
2,30,5,8.106761e+36
2,30,10,2.336869e+30
2,30,20,4.288332e+24
2,30,30,7.642319e+21
2,30,40,3.316410e+21
2,30,50,3.307757e+21
2,30,60,3.307757e+21
2,30,70,3.307757e+21
2,30,80,3.299322e+21
2,30,90,3.299322e+21
2,30,100,3.299322e+21
2,30,1,8.931925e+41
2,30,2,7.497880e+39
2,30,3,7.497880e+39
2,30,5,6.959398e+38
2,30,10,1.819480e+34
2,30,20,9.463379e+25
2,30,30,9.395994e+23
2,30,40,6.204513e+23
2,30,50,6.170968e+23
2,30,60,6.100862e+23
2,30,70,6.100862e+23
2,30,80,6.100862e+23
2,30,90,6.100815e+23
2,30,100,6.100815e+23
2,30,1,2.149259e+44
2,30,2,1.178903e+42
2,30,3,1.178903e+42
2,30,5,2.818848e+40
2,30,10,1.313230e+36
2,30,20,5.182681e+24
2,30,30,3.814289e+22
2,30,40,3.801207e+22
2,30,50,3.801207e+22
2,30,60,3.801207e+22
2,30,70,3.801207e+22
2,30,80,3.800793e+22
2,30,90,3.800771e+22
2,30,100,3.800756e+22
2,30,1,1.151162e+37
2,30,2,9.305392e+34
2,30,3,7.530600e+34
2,30,5,3.557408e+34
2,30,10,5.690280e+31
2,30,20,9.713480e+27
2,30,30,2.034370e+22
2,30,40,5.193551e+20
2,30,50,3.400704e+20
2,30,60,3.400699e+20
2,30,70,3.400699e+20
2,30,80,3.400699e+20
2,30,90,3.400699e+20
2,30,100,2.840261e+20
2,30,1,3.612129e+45
2,30,2,9.646000e+41
2,30,3,4.459745e+39
2,30,5,1.473427e+37
2,30,10,5.590413e+33
2,30,20,1.370125e+28
2,30,30,2.966304e+25
2,30,40,2.966304e+25
2,30,50,2.966304e+25
2,30,60,2.966304e+25
2,30,70,2.966304e+25
2,30,80,2.966304e+25
2,30,90,2.966304e+25
2,30,100,2.966304e+25
