funcid,dim,milestone,error
15,30,1,1.124785e+09
15,30,2,1.736729e+08
15,30,3,1.626034e+08
15,30,5,1.082841e+07
15,30,10,1.582997e+06
15,30,20,6.525452e+04
15,30,30,6.525452e+04
15,30,40,6.525452e+04
15,30,50,6.364006e+04
15,30,60,6.364006e+04
15,30,70,6.307801e+04
15,30,80,6.307801e+04
15,30,90,6.307801e+04
15,30,100,6.307801e+04
15,30,1,1.422767e+09
15,30,2,3.211761e+08
15,30,3,6.031948e+07
15,30,5,2.089952e+07
15,30,10,1.483064e+06
15,30,20,3.099000e+05
15,30,30,5.314112e+04
15,30,40,5.137524e+04
15,30,50,5.096311e+04
15,30,60,5.077937e+04
15,30,70,5.074470e+04
15,30,80,5.016067e+04
15,30,90,5.016067e+04
15,30,100,5.016067e+04
15,30,1,8.088760e+08
15,30,2,3.408630e+08
15,30,3,3.914150e+07
15,30,5,6.251795e+06
15,30,10,1.123814e+06
15,30,20,6.106252e+04
15,30,30,6.106252e+04
15,30,40,6.106252e+04
15,30,50,6.106252e+04
15,30,60,6.106252e+04
15,30,70,6.106252e+04
15,30,80,6.106252e+04
15,30,90,4.643799e+04
15,30,100,4.643799e+04
15,30,1,1.155502e+09
15,30,2,8.716754e+08
15,30,3,1.955472e+08
15,30,5,3.978081e+07
15,30,10,1.708191e+06
15,30,20,2.846255e+05
15,30,30,4.385808e+04
15,30,40,3.220310e+04
15,30,50,3.220310e+04
15,30,60,3.210128e+04
15,30,70,3.210128e+04
15,30,80,3.210128e+04
15,30,90,3.210128e+04
15,30,100,3.210128e+04
15,30,1,1.296499e+09
15,30,2,6.210280e+07
15,30,3,3.626709e+07
15,30,5,1.581121e+07
15,30,10,9.859533e+05
15,30,20,9.892384e+04
15,30,30,4.551160e+04
15,30,40,4.551160e+04
15,30,50,4.468467e+04
15,30,60,4.468467e+04
15,30,70,4.110302e+04
15,30,80,4.110302e+04
15,30,90,3.626991e+04
15,30,100,3.626991e+04
15,30,1,4.653855e+08
15,30,2,4.130518e+08
15,30,3,6.105167e+07
15,30,5,1.669194e+07
15,30,10,6.705326e+05
15,30,20,8.750279e+04
15,30,30,3.491968e+04
15,30,40,3.491968e+04
15,30,50,3.478987e+04
15,30,60,3.471042e+04
15,30,70,3.461469e+04
15,30,80,3.461469e+04
15,30,90,3.461469e+04
15,30,100,3.461469e+04
15,30,1,1.292238e+09
15,30,2,2.236237e+08
15,30,3,1.971463e+08
15,30,5,3.239224e+07
15,30,10,4.908073e+06
15,30,20,1.132086e+05
15,30,30,7.629222e+04
15,30,40,7.629222e+04
15,30,50,7.629222e+04
15,30,60,7.629222e+04
15,30,70,7.629222e+04
15,30,80,7.572433e+04
15,30,90,7.572433e+04
15,30,100,7.572433e+04
15,30,1,2.749992e+08
15,30,2,9.256098e+07
15,30,3,9.256098e+07
15,30,5,2.822921e+07
15,30,10,7.697076e+05
15,30,20,8.497097e+04
15,30,30,4.945249e+04
15,30,40,4.872095e+04
15,30,50,4.553109e+04
15,30,60,4.412444e+04
15,30,70,4.412444e+04
15,30,80,4.412444e+04
15,30,90,3.432875e+04
15,30,100,3.432875e+04
15,30,1,3.139778e+09
15,30,2,7.859498e+08
15,30,3,1.366035e+08
15,30,5,2.998934e+07
15,30,10,1.552954e+06
15,30,20,5.029845e+04
15,30,30,3.240851e+04
15,30,40,2.713325e+04
15,30,50,2.713325e+04
15,30,60,2.713325e+04
15,30,70,2.713325e+04
15,30,80,2.692023e+04
15,30,90,2.692023e+04
15,30,100,2.692023e+04
15,30,1,1.243197e+09
15,30,2,6.094812e+08
15,30,3,9.835617e+07
15,30,5,1.150881e+07
15,30,10,7.082054e+05
15,30,20,8.090127e+04
15,30,30,8.090127e+04
15,30,40,8.035325e+04
15,30,50,8.035325e+04
15,30,60,8.035325e+04
15,30,70,8.035325e+04
15,30,80,7.536218e+04
15,30,90,7.468694e+04
15,30,100,7.468694e+04
