funcid,dim,milestone,error
30,30,1,5.286628e+08
30,30,2,2.608709e+08
30,30,3,1.483846e+08
30,30,5,9.604541e+07
30,30,10,2.068171e+07
30,30,20,4.358404e+06
30,30,30,3.983954e+06
30,30,40,2.356545e+06
30,30,50,2.063253e+06
30,30,60,2.063253e+06
30,30,70,2.063253e+06
30,30,80,1.792922e+06
30,30,90,1.792922e+06
30,30,100,1.792922e+06
30,30,1,1.307932e+09
30,30,2,6.912248e+08
30,30,3,2.662271e+08
30,30,5,1.079063e+08
30,30,10,3.121804e+07
30,30,20,7.724030e+06
30,30,30,4.623361e+06
30,30,40,4.623361e+06
30,30,50,4.004592e+06
30,30,60,2.825343e+06
30,30,70,2.825343e+06
30,30,80,2.825343e+06
30,30,90,2.825343e+06
30,30,100,2.135604e+06
30,30,1,9.992954e+08
30,30,2,5.996912e+08
30,30,3,1.952534e+08
30,30,5,5.897297e+07
30,30,10,1.344834e+07
30,30,20,3.786837e+06
30,30,30,2.233188e+06
30,30,40,2.035129e+06
30,30,50,1.868038e+06
30,30,60,1.691584e+06
30,30,70,1.592058e+06
30,30,80,1.494447e+06
30,30,90,1.485325e+06
30,30,100,1.484974e+06
30,30,1,1.479185e+09
30,30,2,2.576605e+08
30,30,3,1.618461e+08
30,30,5,9.154872e+07
30,30,10,3.405330e+07
30,30,20,6.441341e+06
30,30,30,4.631833e+06
30,30,40,4.249788e+06
30,30,50,4.169198e+06
30,30,60,4.163950e+06
30,30,70,4.163441e+06
30,30,80,4.163403e+06
30,30,90,4.163400e+06
30,30,100,4.163400e+06
30,30,1,1.396117e+09
30,30,2,3.343892e+08
30,30,3,2.848332e+08
30,30,5,1.044751e+08
30,30,10,1.695033e+07
30,30,20,5.640842e+06
30,30,30,4.917520e+06
30,30,40,4.917520e+06
30,30,50,4.311733e+06
30,30,60,4.265109e+06
30,30,70,3.497549e+06
30,30,80,2.966924e+06
30,30,90,2.503561e+06
30,30,100,2.127464e+06
30,30,1,3.800913e+08
30,30,2,2.285209e+08
30,30,3,2.188045e+08
30,30,5,1.052152e+08
30,30,10,1.178379e+07
30,30,20,3.688132e+06
30,30,30,2.962644e+06
30,30,40,2.646424e+06
30,30,50,2.646424e+06
30,30,60,2.605205e+06
30,30,70,2.548451e+06
30,30,80,2.518322e+06
30,30,90,2.518322e+06
30,30,100,2.497595e+06
30,30,1,7.193452e+08
30,30,2,7.193452e+08
30,30,3,2.661173e+08
30,30,5,6.952251e+07
30,30,10,9.752379e+06
30,30,20,7.603034e+06
30,30,30,2.177723e+06
30,30,40,2.177723e+06
30,30,50,2.177723e+06
30,30,60,2.177723e+06
30,30,70,2.177723e+06
30,30,80,2.177723e+06
30,30,90,2.177723e+06
30,30,100,2.177723e+06
30,30,1,8.557235e+08
30,30,2,6.484350e+08
30,30,3,1.733267e+08
30,30,5,4.613035e+07
30,30,10,9.578154e+06
30,30,20,5.539593e+06
30,30,30,3.470943e+06
30,30,40,3.470943e+06
30,30,50,2.675104e+06
30,30,60,2.675104e+06
30,30,70,2.675104e+06
30,30,80,2.675104e+06
30,30,90,2.675104e+06
30,30,100,2.675104e+06
30,30,1,1.147616e+09
30,30,2,7.570916e+08
30,30,3,1.132904e+08
30,30,5,7.872207e+07
30,30,10,2.599488e+07
30,30,20,3.547724e+06
30,30,30,2.670696e+06
30,30,40,2.635295e+06
30,30,50,2.632256e+06
30,30,60,2.330337e+06
30,30,70,1.716365e+06
30,30,80,1.716365e+06
30,30,90,1.716365e+06
30,30,100,1.681554e+06
30,30,1,1.187369e+09
30,30,2,3.348702e+08
30,30,3,3.060404e+08
30,30,5,7.132441e+07
30,30,10,1.175573e+07
30,30,20,4.379187e+06
30,30,30,4.379187e+06
30,30,40,4.152700e+06
30,30,50,3.341272e+06
30,30,60,3.287405e+06
30,30,70,2.781317e+06
30,30,80,2.173600e+06
30,30,90,2.137370e+06
30,30,100,2.137370e+06
