funcid,dim,milestone,error
25,10,1,1.076137e+03
25,10,2,6.182545e+02
25,10,3,5.996084e+02
25,10,5,5.303941e+02
25,10,10,4.795797e+02
25,10,20,4.258724e+02
25,10,30,3.970797e+02
25,10,40,3.970797e+02
25,10,50,3.970797e+02
25,10,60,3.816659e+02
25,10,70,3.816659e+02
25,10,80,3.408373e+02
25,10,90,3.408373e+02
25,10,100,3.217564e+02
25,10,1,7.178549e+02
25,10,2,6.195820e+02
25,10,3,5.720824e+02
25,10,5,5.403542e+02
25,10,10,4.814466e+02
25,10,20,2.235114e+02
25,10,30,2.235114e+02
25,10,40,2.235114e+02
25,10,50,2.235114e+02
25,10,60,2.000429e+02
25,10,70,2.000429e+02
25,10,80,2.000429e+02
25,10,90,2.000429e+02
25,10,100,2.000429e+02
25,10,1,1.408166e+03
25,10,2,8.567373e+02
25,10,3,7.522153e+02
25,10,5,5.389664e+02
25,10,10,4.627174e+02
25,10,20,4.286667e+02
25,10,30,3.585604e+02
25,10,40,3.207565e+02
25,10,50,3.119220e+02
25,10,60,3.103852e+02
25,10,70,3.096755e+02
25,10,80,3.096537e+02
25,10,90,3.083185e+02
25,10,100,3.081801e+02
25,10,1,1.384446e+03
25,10,2,1.056644e+03
25,10,3,6.639974e+02
25,10,5,5.735875e+02
25,10,10,4.691867e+02
25,10,20,4.185942e+02
25,10,30,4.122408e+02
25,10,40,3.585039e+02
25,10,50,3.585039e+02
25,10,60,3.585039e+02
25,10,70,3.585039e+02
25,10,80,3.229753e+02
25,10,90,3.229753e+02
25,10,100,2.745816e+02
25,10,1,1.037981e+03
25,10,2,8.095807e+02
25,10,3,6.521750e+02
25,10,5,5.314999e+02
25,10,10,4.781175e+02
25,10,20,4.279626e+02
25,10,30,4.124698e+02
25,10,40,3.004435e+02
25,10,50,3.004435e+02
25,10,60,2.888801e+02
25,10,70,2.470805e+02
25,10,80,2.470805e+02
25,10,90,2.470805e+02
25,10,100,2.153035e+02
25,10,1,8.691182e+02
25,10,2,7.717721e+02
25,10,3,7.520565e+02
25,10,5,5.335020e+02
25,10,10,4.663848e+02
25,10,20,4.181828e+02
25,10,30,4.144417e+02
25,10,40,4.053917e+02
25,10,50,4.053917e+02
25,10,60,4.053917e+02
25,10,70,4.053917e+02
25,10,80,4.053917e+02
25,10,90,4.053917e+02
25,10,100,3.850822e+02
25,10,1,1.839108e+03
25,10,2,1.403228e+03
25,10,3,9.058246e+02
25,10,5,6.812129e+02
25,10,10,4.703822e+02
25,10,20,4.165768e+02
25,10,30,3.206483e+02
25,10,40,2.970316e+02
25,10,50,2.705964e+02
25,10,60,2.705964e+02
25,10,70,2.705964e+02
25,10,80,2.623544e+02
25,10,90,2.623544e+02
25,10,100,2.570578e+02
25,10,1,7.810115e+02
25,10,2,6.146425e+02
25,10,3,6.146425e+02
25,10,5,4.782056e+02
25,10,10,4.594236e+02
25,10,20,4.292144e+02
25,10,30,3.913879e+02
25,10,40,3.913879e+02
25,10,50,3.913879e+02
25,10,60,3.913879e+02
25,10,70,3.881863e+02
25,10,80,3.881863e+02
25,10,90,3.881863e+02
25,10,100,3.534353e+02
25,10,1,1.312264e+03
25,10,2,8.494403e+02
25,10,3,6.937267e+02
25,10,5,5.237787e+02
25,10,10,3.905581e+02
25,10,20,2.664982e+02
25,10,30,2.664982e+02
25,10,40,2.664982e+02
25,10,50,2.664982e+02
25,10,60,2.664982e+02
25,10,70,2.664982e+02
25,10,80,2.664982e+02
25,10,90,2.664982e+02
25,10,100,2.564591e+02
25,10,1,1.487476e+03
25,10,2,1.344853e+03
25,10,3,8.472016e+02
25,10,5,5.960863e+02
25,10,10,4.730055e+02
25,10,20,4.349589e+02
25,10,30,3.537391e+02
25,10,40,3.537391e+02
25,10,50,3.537391e+02
25,10,60,3.537391e+02
25,10,70,3.537391e+02
25,10,80,3.537391e+02
25,10,90,3.537391e+02
25,10,100,3.403490e+02
