funcid,dim,milestone,error
24,30,1,1.171400e+03
24,30,2,1.078871e+03
24,30,3,1.078250e+03
24,30,5,9.872498e+02
24,30,10,9.531916e+02
24,30,20,9.204705e+02
24,30,30,9.204705e+02
24,30,40,9.177253e+02
24,30,50,8.628558e+02
24,30,60,8.628558e+02
24,30,70,8.628558e+02
24,30,80,8.628558e+02
24,30,90,8.628558e+02
24,30,100,8.121816e+02
24,30,1,1.515452e+03
24,30,2,1.304547e+03
24,30,3,1.143276e+03
24,30,5,1.092229e+03
24,30,10,1.042819e+03
24,30,20,7.090547e+02
24,30,30,5.600992e+02
24,30,40,5.354160e+02
24,30,50,5.325648e+02
24,30,60,5.322276e+02
24,30,70,5.321709e+02
24,30,80,5.321636e+02
24,30,90,5.321624e+02
24,30,100,5.321623e+02
24,30,1,1.653958e+03
24,30,2,1.499644e+03
24,30,3,1.242619e+03
24,30,5,1.195770e+03
24,30,10,1.039046e+03
24,30,20,9.685759e+02
24,30,30,9.685759e+02
24,30,40,9.459338e+02
24,30,50,9.256886e+02
24,30,60,8.869105e+02
24,30,70,8.869105e+02
24,30,80,8.869105e+02
24,30,90,8.869105e+02
24,30,100,8.869105e+02
24,30,1,1.500300e+03
24,30,2,1.474869e+03
24,30,3,1.409160e+03
24,30,5,1.246062e+03
24,30,10,1.174296e+03
24,30,20,1.008110e+03
24,30,30,9.305359e+02
24,30,40,8.850143e+02
24,30,50,8.727506e+02
24,30,60,8.712732e+02
24,30,70,8.107091e+02
24,30,80,8.107091e+02
24,30,90,8.052413e+02
24,30,100,8.052413e+02
24,30,1,1.248251e+03
24,30,2,1.248251e+03
24,30,3,1.248251e+03
24,30,5,1.109437e+03
24,30,10,1.040335e+03
24,30,20,9.404908e+02
24,30,30,8.966838e+02
24,30,40,8.966838e+02
24,30,50,8.433392e+02
24,30,60,8.048067e+02
24,30,70,7.984548e+02
24,30,80,7.975487e+02
24,30,90,7.975487e+02
24,30,100,7.975487e+02
24,30,1,1.403053e+03
24,30,2,1.349702e+03
24,30,3,1.290427e+03
24,30,5,1.246533e+03
24,30,10,1.126588e+03
24,30,20,1.035324e+03
24,30,30,9.694987e+02
24,30,40,9.058494e+02
24,30,50,8.615181e+02
24,30,60,8.390838e+02
24,30,70,8.318919e+02
24,30,80,8.228905e+02
24,30,90,8.228905e+02
24,30,100,7.845746e+02
24,30,1,1.386327e+03
24,30,2,1.253217e+03
24,30,3,1.167373e+03
24,30,5,1.131750e+03
24,30,10,1.056215e+03
24,30,20,7.945214e+02
24,30,30,7.894533e+02
24,30,40,7.735607e+02
24,30,50,7.497515e+02
24,30,60,7.497515e+02
24,30,70,7.101328e+02
24,30,80,6.649718e+02
24,30,90,6.649718e+02
24,30,100,6.649718e+02
24,30,1,1.353254e+03
24,30,2,1.329703e+03
24,30,3,1.260384e+03
24,30,5,1.203155e+03
24,30,10,1.002328e+03
24,30,20,8.696679e+02
24,30,30,8.423539e+02
24,30,40,8.263523e+02
24,30,50,8.131686e+02
24,30,60,8.131686e+02
24,30,70,8.130572e+02
24,30,80,7.864091e+02
24,30,90,7.856108e+02
24,30,100,7.856108e+02
24,30,1,1.317343e+03
24,30,2,1.317343e+03
24,30,3,1.229918e+03
24,30,5,1.179863e+03
24,30,10,1.157938e+03
24,30,20,9.507116e+02
24,30,30,8.617098e+02
24,30,40,8.472824e+02
24,30,50,8.221600e+02
24,30,60,8.221600e+02
24,30,70,8.192166e+02
24,30,80,7.853619e+02
24,30,90,7.613999e+02
24,30,100,7.346723e+02
24,30,1,1.571962e+03
24,30,2,1.531520e+03
24,30,3,1.347189e+03
24,30,5,1.155837e+03
24,30,10,8.880035e+02
24,30,20,2.419703e+02
24,30,30,2.143798e+02
24,30,40,1.923114e+02
24,30,50,1.415635e+02
24,30,60,1.164733e+02
24,30,70,1.088551e+02
24,30,80,1.080612e+02
24,30,90,1.061369e+02
24,30,100,1.061369e+02
