funcid,dim,milestone,error
22,30,1,7.946982e+03
22,30,2,7.946982e+03
22,30,3,7.053057e+03
22,30,5,7.038444e+03
22,30,10,5.311920e+03
22,30,20,2.017141e+03
22,30,30,1.916068e+03
22,30,40,1.916068e+03
22,30,50,1.916068e+03
22,30,60,1.916068e+03
22,30,70,1.916068e+03
22,30,80,1.916068e+03
22,30,90,1.916068e+03
22,30,100,1.916068e+03
22,30,1,7.534504e+03
22,30,2,7.534504e+03
22,30,3,7.054333e+03
22,30,5,6.028980e+03
22,30,10,4.421533e+03
22,30,20,3.091927e+03
22,30,30,1.772520e+03
22,30,40,1.173878e+03
22,30,50,1.103463e+03
22,30,60,1.103463e+03
22,30,70,1.103463e+03
22,30,80,1.103463e+03
22,30,90,1.103463e+03
22,30,100,1.103463e+03
22,30,1,8.151237e+03
22,30,2,8.129581e+03
22,30,3,7.996751e+03
22,30,5,6.166302e+03
22,30,10,2.310907e+03
22,30,20,1.421907e+03
22,30,30,5.457497e+02
22,30,40,2.803800e+02
22,30,50,2.221127e+02
22,30,60,1.814310e+02
22,30,70,1.491079e+02
22,30,80,1.312841e+02
22,30,90,1.231569e+02
22,30,100,1.158134e+02
22,30,1,8.575825e+03
22,30,2,7.525808e+03
22,30,3,6.867535e+03
22,30,5,6.390943e+03
22,30,10,6.065310e+03
22,30,20,3.098940e+03
22,30,30,1.039572e+03
22,30,40,6.216571e+02
22,30,50,4.787040e+02
22,30,60,4.182497e+02
22,30,70,3.960332e+02
22,30,80,3.850372e+02
22,30,90,3.819792e+02
22,30,100,3.812043e+02
22,30,1,8.700969e+03
22,30,2,8.145373e+03
22,30,3,8.145373e+03
22,30,5,7.410018e+03
22,30,10,6.568573e+03
22,30,20,2.834903e+03
22,30,30,1.466981e+03
22,30,40,8.260986e+02
22,30,50,6.225301e+02
22,30,60,5.379174e+02
22,30,70,4.937000e+02
22,30,80,4.818231e+02
22,30,90,4.781753e+02
22,30,100,4.769421e+02
22,30,1,6.407374e+03
22,30,2,6.407374e+03
22,30,3,6.407374e+03
22,30,5,6.407374e+03
22,30,10,3.822213e+03
22,30,20,1.167722e+03
22,30,30,1.167722e+03
22,30,40,1.167722e+03
22,30,50,1.167722e+03
22,30,60,1.167722e+03
22,30,70,1.167722e+03
22,30,80,1.167722e+03
22,30,90,1.167722e+03
22,30,100,1.167722e+03
22,30,1,7.420254e+03
22,30,2,6.926076e+03
22,30,3,6.404937e+03
22,30,5,3.869657e+03
22,30,10,2.489031e+03
22,30,20,6.591985e+02
22,30,30,4.070254e+02
22,30,40,2.691142e+02
22,30,50,2.204911e+02
22,30,60,1.908912e+02
22,30,70,1.688979e+02
22,30,80,1.688979e+02
22,30,90,1.579347e+02
22,30,100,1.560668e+02
22,30,1,8.777442e+03
22,30,2,8.011643e+03
22,30,3,7.591854e+03
22,30,5,7.101622e+03
22,30,10,3.727625e+03
22,30,20,2.498913e+03
22,30,30,2.498913e+03
22,30,40,2.498913e+03
22,30,50,2.498913e+03
22,30,60,2.498913e+03
22,30,70,2.498913e+03
22,30,80,2.498913e+03
22,30,90,2.498913e+03
22,30,100,2.498913e+03
22,30,1,8.980058e+03
22,30,2,8.061976e+03
22,30,3,7.464075e+03
22,30,5,6.275311e+03
22,30,10,5.666558e+03
22,30,20,5.098289e+03
22,30,30,2.173848e+03
22,30,40,8.858887e+02
22,30,50,3.267029e+02
22,30,60,2.256020e+02
22,30,70,1.717973e+02
22,30,80,1.372725e+02
22,30,90,1.238743e+02
22,30,100,1.171495e+02
22,30,1,8.192833e+03
22,30,2,8.192833e+03
22,30,3,7.763392e+03
22,30,5,6.805578e+03
22,30,10,3.884304e+03
22,30,20,1.625452e+03
22,30,30,7.096036e+02
22,30,40,4.303795e+02
22,30,50,3.556968e+02
22,30,60,3.272536e+02
22,30,70,3.162333e+02
22,30,80,3.114154e+02
22,30,90,3.098261e+02
22,30,100,3.093843e+02
