funcid,dim,milestone,error
30,10,1,1.398212e+07
30,10,2,9.035888e+06
30,10,3,9.035888e+06
30,10,5,1.595162e+06
30,10,10,1.595162e+06
30,10,20,7.306330e+05
30,10,30,1.988180e+05
30,10,40,4.453022e+04
30,10,50,4.453022e+04
30,10,60,4.453022e+04
30,10,70,1.688365e+04
30,10,80,1.688365e+04
30,10,90,1.688365e+04
30,10,100,1.688365e+04
30,10,1,2.019573e+06
30,10,2,2.019573e+06
30,10,3,2.019573e+06
30,10,5,2.019573e+06
30,10,10,1.409236e+06
30,10,20,1.252425e+06
30,10,30,7.932268e+05
30,10,40,6.298072e+05
30,10,50,7.437314e+04
30,10,60,7.437314e+04
30,10,70,5.175534e+04
30,10,80,3.354540e+04
30,10,90,3.354540e+04
30,10,100,3.222979e+04
30,10,1,1.462139e+06
30,10,2,1.462139e+06
30,10,3,1.462139e+06
30,10,5,1.462139e+06
30,10,10,1.462139e+06
30,10,20,3.544508e+05
30,10,30,2.517558e+05
30,10,40,2.517558e+05
30,10,50,2.517558e+05
30,10,60,1.827177e+05
30,10,70,1.827177e+05
30,10,80,1.795700e+05
30,10,90,1.795700e+05
30,10,100,8.729676e+04
30,10,1,2.551424e+07
30,10,2,2.551424e+07
30,10,3,1.050414e+07
30,10,5,1.050414e+07
30,10,10,2.967871e+06
30,10,20,4.956000e+05
30,10,30,4.821555e+05
30,10,40,2.571832e+05
30,10,50,1.347564e+05
30,10,60,1.692256e+04
30,10,70,1.692256e+04
30,10,80,1.692256e+04
30,10,90,1.692256e+04
30,10,100,1.692256e+04
30,10,1,1.453511e+07
30,10,2,1.285446e+07
30,10,3,7.543508e+06
30,10,5,3.307199e+06
30,10,10,6.206388e+05
30,10,20,6.206388e+05
30,10,30,4.992580e+05
30,10,40,1.088079e+05
30,10,50,1.088079e+05
30,10,60,8.851203e+04
30,10,70,4.850340e+04
30,10,80,4.850340e+04
30,10,90,4.850340e+04
30,10,100,4.850340e+04
30,10,1,7.492409e+06
30,10,2,8.383731e+05
30,10,3,8.383731e+05
30,10,5,8.383731e+05
30,10,10,8.383731e+05
30,10,20,2.119060e+05
30,10,30,6.152012e+04
30,10,40,2.947870e+04
30,10,50,2.947870e+04
30,10,60,2.947870e+04
30,10,70,2.947870e+04
30,10,80,2.890086e+04
30,10,90,2.890086e+04
30,10,100,2.890086e+04
30,10,1,1.555688e+07
30,10,2,1.555688e+07
30,10,3,1.555688e+07
30,10,5,4.040734e+06
30,10,10,1.072208e+06
30,10,20,6.060437e+05
30,10,30,4.821288e+05
30,10,40,3.402382e+05
30,10,50,3.184292e+05
30,10,60,6.532299e+04
30,10,70,4.030500e+04
30,10,80,3.655294e+04
30,10,90,3.535028e+04
30,10,100,3.250184e+04
30,10,1,1.825620e+07
30,10,2,1.825620e+07
30,10,3,4.457069e+06
30,10,5,4.457069e+06
30,10,10,6.147625e+05
30,10,20,6.147625e+05
30,10,30,5.251130e+05
30,10,40,2.068192e+05
30,10,50,2.068192e+05
30,10,60,9.889697e+04
30,10,70,8.185319e+04
30,10,80,8.185319e+04
30,10,90,7.317177e+04
30,10,100,7.317177e+04
30,10,1,1.908984e+07
30,10,2,1.908984e+07
30,10,3,1.458011e+07
30,10,5,3.124968e+06
30,10,10,2.900399e+06
30,10,20,4.709465e+05
30,10,30,4.709465e+05
30,10,40,1.075077e+05
30,10,50,2.434808e+04
30,10,60,1.340178e+04
30,10,70,1.098636e+04
30,10,80,1.098636e+04
30,10,90,1.098636e+04
30,10,100,1.098636e+04
30,10,1,3.128921e+07
30,10,2,1.965989e+07
30,10,3,1.965989e+07
30,10,5,7.127897e+06
30,10,10,1.865753e+06
30,10,20,8.071483e+05
30,10,30,4.134853e+05
30,10,40,1.792887e+05
30,10,50,1.792887e+05
30,10,60,9.121051e+04
30,10,70,9.121051e+04
30,10,80,5.104761e+04
30,10,90,4.673183e+04
30,10,100,4.621659e+04
