funcid,dim,milestone,error
10,10,1,1.873886e+03
10,10,2,1.700398e+03
10,10,3,1.537938e+03
10,10,5,1.537938e+03
10,10,10,1.417432e+03
10,10,20,1.191908e+03
10,10,30,1.191908e+03
10,10,40,1.191908e+03
10,10,50,1.191908e+03
10,10,60,1.191908e+03
10,10,70,1.191908e+03
10,10,80,1.144282e+03
10,10,90,1.144282e+03
10,10,100,1.144282e+03
10,10,1,2.016672e+03
10,10,2,2.016672e+03
10,10,3,2.016672e+03
10,10,5,1.900904e+03
10,10,10,1.494237e+03
10,10,20,1.213751e+03
10,10,30,1.213751e+03
10,10,40,1.213751e+03
10,10,50,1.064057e+03
10,10,60,1.064057e+03
10,10,70,1.004143e+03
10,10,80,9.421720e+02
10,10,90,9.421720e+02
10,10,100,9.421720e+02
10,10,1,1.990127e+03
10,10,2,1.987261e+03
10,10,3,1.775047e+03
10,10,5,1.281989e+03
10,10,10,1.281989e+03
10,10,20,1.281989e+03
10,10,30,1.281989e+03
10,10,40,1.281989e+03
10,10,50,1.281989e+03
10,10,60,1.145359e+03
10,10,70,1.145359e+03
10,10,80,1.145359e+03
10,10,90,8.181899e+02
10,10,100,8.181899e+02
10,10,1,1.697158e+03
10,10,2,1.680933e+03
10,10,3,1.548727e+03
10,10,5,1.548727e+03
10,10,10,9.670444e+02
10,10,20,7.465915e+02
10,10,30,7.465915e+02
10,10,40,7.465915e+02
10,10,50,7.112533e+02
10,10,60,7.112533e+02
10,10,70,7.112533e+02
10,10,80,6.832627e+02
10,10,90,6.832627e+02
10,10,100,6.832627e+02
10,10,1,2.178691e+03
10,10,2,1.948146e+03
10,10,3,1.796531e+03
10,10,5,1.796531e+03
10,10,10,1.739940e+03
10,10,20,1.474219e+03
10,10,30,1.402456e+03
10,10,40,1.360522e+03
10,10,50,1.328896e+03
10,10,60,1.322780e+03
10,10,70,1.311547e+03
10,10,80,1.257177e+03
10,10,90,1.238625e+03
10,10,100,1.206816e+03
10,10,1,2.260156e+03
10,10,2,2.214567e+03
10,10,3,1.958327e+03
10,10,5,1.843130e+03
10,10,10,1.722619e+03
10,10,20,1.139535e+03
10,10,30,1.139535e+03
10,10,40,1.139535e+03
10,10,50,1.139535e+03
10,10,60,1.139535e+03
10,10,70,1.139535e+03
10,10,80,1.137380e+03
10,10,90,1.137380e+03
10,10,100,1.137380e+03
10,10,1,2.023736e+03
10,10,2,1.729482e+03
10,10,3,1.592142e+03
10,10,5,1.546225e+03
10,10,10,1.250427e+03
10,10,20,8.797839e+02
10,10,30,8.606085e+02
10,10,40,6.814981e+02
10,10,50,6.814981e+02
10,10,60,6.814981e+02
10,10,70,6.640115e+02
10,10,80,6.640115e+02
10,10,90,6.640115e+02
10,10,100,6.640115e+02
10,10,1,2.053562e+03
10,10,2,1.948343e+03
10,10,3,1.719230e+03
10,10,5,1.378957e+03
10,10,10,1.217333e+03
10,10,20,1.134328e+03
10,10,30,9.857718e+02
10,10,40,9.857718e+02
10,10,50,9.857718e+02
10,10,60,9.857718e+02
10,10,70,9.857718e+02
10,10,80,9.857718e+02
10,10,90,9.857718e+02
10,10,100,9.288893e+02
10,10,1,2.480678e+03
10,10,2,2.190489e+03
10,10,3,1.923644e+03
10,10,5,1.325577e+03
10,10,10,1.325577e+03
10,10,20,1.096408e+03
10,10,30,1.096408e+03
10,10,40,9.235830e+02
10,10,50,9.235830e+02
10,10,60,8.834380e+02
10,10,70,8.834380e+02
10,10,80,8.834380e+02
10,10,90,8.834380e+02
10,10,100,8.834380e+02
10,10,1,2.012179e+03
10,10,2,1.883880e+03
10,10,3,1.816376e+03
10,10,5,1.609687e+03
10,10,10,1.438277e+03
10,10,20,1.153511e+03
10,10,30,1.029575e+03
10,10,40,1.029575e+03
10,10,50,1.029575e+03
10,10,60,1.029575e+03
10,10,70,1.029575e+03
10,10,80,9.950173e+02
10,10,90,7.829838e+02
10,10,100,7.829838e+02
