funcid,dim,milestone,error
19,30,1,1.465953e+09
19,30,2,1.949282e+08
19,30,3,8.159176e+07
19,30,5,3.358199e+07
19,30,10,4.457477e+06
19,30,20,1.305088e+06
19,30,30,1.305088e+06
19,30,40,1.305088e+06
19,30,50,1.305088e+06
19,30,60,1.305088e+06
19,30,70,1.095132e+06
19,30,80,1.095132e+06
19,30,90,1.095132e+06
19,30,100,1.095132e+06
19,30,1,2.440333e+09
19,30,2,1.115023e+09
19,30,3,2.279540e+08
19,30,5,5.310778e+07
19,30,10,1.063226e+07
19,30,20,2.024883e+06
19,30,30,2.024883e+06
19,30,40,2.024883e+06
19,30,50,1.819940e+06
19,30,60,1.819940e+06
19,30,70,1.819940e+06
19,30,80,1.819940e+06
19,30,90,1.819940e+06
19,30,100,1.773261e+06
19,30,1,8.568433e+08
19,30,2,8.568433e+08
19,30,3,3.582676e+08
19,30,5,5.982120e+07
19,30,10,6.590558e+06
19,30,20,3.692021e+06
19,30,30,3.692021e+06
19,30,40,3.692021e+06
19,30,50,3.692021e+06
19,30,60,3.692021e+06
19,30,70,3.692021e+06
19,30,80,2.928957e+06
19,30,90,2.928957e+06
19,30,100,2.928957e+06
19,30,1,1.309311e+09
19,30,2,6.978798e+08
19,30,3,7.387303e+07
19,30,5,3.682765e+07
19,30,10,1.394932e+06
19,30,20,2.938697e+05
19,30,30,2.184853e+05
19,30,40,2.184853e+05
19,30,50,2.184853e+05
19,30,60,2.136477e+05
19,30,70,2.136477e+05
19,30,80,2.090618e+05
19,30,90,1.765333e+05
19,30,100,1.765333e+05
19,30,1,1.687218e+09
19,30,2,8.310896e+08
19,30,3,6.650365e+07
19,30,5,4.657974e+07
19,30,10,8.018299e+06
19,30,20,4.139528e+05
19,30,30,3.677212e+05
19,30,40,3.677212e+05
19,30,50,3.271389e+05
19,30,60,3.271389e+05
19,30,70,3.271389e+05
19,30,80,3.271389e+05
19,30,90,3.271389e+05
19,30,100,3.271389e+05
19,30,1,1.993164e+09
19,30,2,6.741314e+08
19,30,3,7.353568e+07
19,30,5,2.482687e+07
19,30,10,7.174801e+06
19,30,20,1.040863e+06
19,30,30,8.179124e+05
19,30,40,8.114313e+05
19,30,50,8.114313e+05
19,30,60,7.896775e+05
19,30,70,7.696772e+05
19,30,80,7.696772e+05
19,30,90,7.696772e+05
19,30,100,7.481748e+05
19,30,1,9.530467e+08
19,30,2,2.440353e+08
19,30,3,1.628375e+07
19,30,5,1.628375e+07
19,30,10,4.988248e+06
19,30,20,2.847680e+06
19,30,30,2.847680e+06
19,30,40,2.847680e+06
19,30,50,2.847680e+06
19,30,60,2.847680e+06
19,30,70,1.860565e+06
19,30,80,1.860565e+06
19,30,90,1.860565e+06
19,30,100,1.847068e+06
19,30,1,7.777733e+08
19,30,2,2.495519e+08
19,30,3,1.185501e+08
19,30,5,2.530409e+07
19,30,10,2.223210e+06
19,30,20,8.340430e+05
19,30,30,8.340430e+05
19,30,40,8.340430e+05
19,30,50,7.466569e+05
19,30,60,6.317513e+05
19,30,70,5.400091e+05
19,30,80,5.400091e+05
19,30,90,5.400091e+05
19,30,100,5.400091e+05
19,30,1,1.248886e+09
19,30,2,4.142225e+08
19,30,3,1.493867e+08
19,30,5,1.032389e+07
19,30,10,2.165258e+06
19,30,20,1.774497e+06
19,30,30,1.596787e+06
19,30,40,1.447027e+06
19,30,50,1.376385e+06
19,30,60,1.315996e+06
19,30,70,1.186732e+06
19,30,80,1.182035e+06
19,30,90,1.142763e+06
19,30,100,1.083264e+06
19,30,1,1.702627e+09
19,30,2,6.288243e+08
19,30,3,1.558811e+08
19,30,5,3.993956e+07
19,30,10,3.843307e+06
19,30,20,1.462466e+06
19,30,30,1.462466e+06
19,30,40,1.462466e+06
19,30,50,1.170323e+06
19,30,60,1.170323e+06
19,30,70,1.170323e+06
19,30,80,1.170323e+06
19,30,90,1.107866e+06
19,30,100,9.438808e+05
