funcid,dim,milestone,error
24,10,1,4.159108e+02
24,10,2,2.776089e+02
24,10,3,2.163229e+02
24,10,5,2.163229e+02
24,10,10,1.794190e+02
24,10,20,1.602457e+02
24,10,30,1.392946e+02
24,10,40,1.279790e+02
24,10,50,1.279790e+02
24,10,60,1.279790e+02
24,10,70,1.197780e+02
24,10,80,1.197780e+02
24,10,90,1.197780e+02
24,10,100,1.197780e+02
24,10,1,5.250123e+02
24,10,2,4.960232e+02
24,10,3,4.244024e+02
24,10,5,3.367591e+02
24,10,10,2.268179e+02
24,10,20,1.681949e+02
24,10,30,1.536104e+02
24,10,40,1.344959e+02
24,10,50,1.295621e+02
24,10,60,1.194760e+02
24,10,70,1.185693e+02
24,10,80,1.152749e+02
24,10,90,1.147547e+02
24,10,100,1.147547e+02
24,10,1,4.673490e+02
24,10,2,4.673490e+02
24,10,3,3.627226e+02
24,10,5,2.627934e+02
24,10,10,2.371429e+02
24,10,20,1.639660e+02
24,10,30,1.302730e+02
24,10,40,1.179876e+02
24,10,50,1.179876e+02
24,10,60,1.179876e+02
24,10,70,1.179876e+02
24,10,80,1.179876e+02
24,10,90,1.179876e+02
24,10,100,1.179876e+02
24,10,1,4.479998e+02
24,10,2,4.387430e+02
24,10,3,3.512552e+02
24,10,5,3.512552e+02
24,10,10,2.217751e+02
24,10,20,1.431774e+02
24,10,30,1.224081e+02
24,10,40,1.214233e+02
24,10,50,1.211227e+02
24,10,60,1.208060e+02
24,10,70,1.142108e+02
24,10,80,1.142108e+02
24,10,90,1.142108e+02
24,10,100,1.142108e+02
24,10,1,5.346466e+02
24,10,2,4.285211e+02
24,10,3,3.730327e+02
24,10,5,3.070221e+02
24,10,10,2.032392e+02
24,10,20,1.809136e+02
24,10,30,1.362828e+02
24,10,40,1.211472e+02
24,10,50,1.072700e+02
24,10,60,1.072700e+02
24,10,70,1.068759e+02
24,10,80,1.068759e+02
24,10,90,1.068759e+02
24,10,100,1.068759e+02
24,10,1,4.531036e+02
24,10,2,4.090932e+02
24,10,3,3.856397e+02
24,10,5,2.828168e+02
24,10,10,1.918844e+02
24,10,20,1.650282e+02
24,10,30,1.533537e+02
24,10,40,1.469424e+02
24,10,50,1.314123e+02
24,10,60,1.314123e+02
24,10,70,1.314123e+02
24,10,80,1.314123e+02
24,10,90,1.314123e+02
24,10,100,1.297971e+02
24,10,1,3.429149e+02
24,10,2,3.412013e+02
24,10,3,3.329934e+02
24,10,5,3.232374e+02
24,10,10,2.296724e+02
24,10,20,1.440579e+02
24,10,30,1.292180e+02
24,10,40,1.259871e+02
24,10,50,1.259871e+02
24,10,60,1.259871e+02
24,10,70,1.240000e+02
24,10,80,1.081813e+02
24,10,90,1.012319e+02
24,10,100,1.006582e+02
24,10,1,5.114711e+02
24,10,2,3.923926e+02
24,10,3,2.404478e+02
24,10,5,1.654837e+02
24,10,10,1.534667e+02
24,10,20,9.554541e+01
24,10,30,9.554541e+01
24,10,40,9.554541e+01
24,10,50,9.554541e+01
24,10,60,9.554541e+01
24,10,70,9.554541e+01
24,10,80,9.554541e+01
24,10,90,9.554541e+01
24,10,100,9.554541e+01
24,10,1,5.276886e+02
24,10,2,4.580145e+02
24,10,3,3.696413e+02
24,10,5,3.459118e+02
24,10,10,1.703449e+02
24,10,20,1.577202e+02
24,10,30,1.192909e+02
24,10,40,5.097755e+01
24,10,50,3.827247e+01
24,10,60,3.590995e+01
24,10,70,3.590995e+01
24,10,80,2.650158e+01
24,10,90,2.650158e+01
24,10,100,2.650158e+01
24,10,1,4.955760e+02
24,10,2,4.365014e+02
24,10,3,3.308127e+02
24,10,5,2.853699e+02
24,10,10,1.939203e+02
24,10,20,1.702510e+02
24,10,30,1.497646e+02
24,10,40,1.179875e+02
24,10,50,1.087584e+02
24,10,60,1.036359e+02
24,10,70,1.029985e+02
24,10,80,1.029985e+02
24,10,90,1.029623e+02
24,10,100,1.017437e+02
