funcid,dim,milestone,error
26,30,1,1.151283e+04
26,30,2,1.151283e+04
26,30,3,9.555273e+03
26,30,5,5.858186e+03
26,30,10,4.176075e+03
26,30,20,1.682784e+03
26,30,30,1.347705e+03
26,30,40,1.252789e+03
26,30,50,1.228129e+03
26,30,60,1.226998e+03
26,30,70,1.226973e+03
26,30,80,1.226973e+03
26,30,90,1.226973e+03
26,30,100,1.226973e+03
26,30,1,1.048963e+04
26,30,2,1.017761e+04
26,30,3,8.818021e+03
26,30,5,8.057882e+03
26,30,10,4.070517e+03
26,30,20,1.382461e+03
26,30,30,1.116107e+03
26,30,40,1.105102e+03
26,30,50,1.104562e+03
26,30,60,1.104550e+03
26,30,70,1.104550e+03
26,30,80,1.104550e+03
26,30,90,1.104550e+03
26,30,100,1.104550e+03
26,30,1,9.977491e+03
26,30,2,8.414550e+03
26,30,3,7.800169e+03
26,30,5,7.358695e+03
26,30,10,3.053941e+03
26,30,20,1.429730e+03
26,30,30,9.563881e+02
26,30,40,8.304145e+02
26,30,50,8.245739e+02
26,30,60,8.244935e+02
26,30,70,8.244919e+02
26,30,80,8.244919e+02
26,30,90,8.244919e+02
26,30,100,8.244919e+02
26,30,1,1.128482e+04
26,30,2,1.049468e+04
26,30,3,9.434933e+03
26,30,5,8.310719e+03
26,30,10,5.825523e+03
26,30,20,5.182117e+03
26,30,30,5.116638e+03
26,30,40,4.915436e+03
26,30,50,4.902256e+03
26,30,60,4.902256e+03
26,30,70,4.845804e+03
26,30,80,4.465245e+03
26,30,90,4.465245e+03
26,30,100,4.424910e+03
26,30,1,7.945992e+03
26,30,2,7.365636e+03
26,30,3,6.992993e+03
26,30,5,6.147358e+03
26,30,10,2.875261e+03
26,30,20,1.633778e+03
26,30,30,1.538817e+03
26,30,40,1.530644e+03
26,30,50,1.530203e+03
26,30,60,1.530182e+03
26,30,70,1.530181e+03
26,30,80,1.530181e+03
26,30,90,1.530181e+03
26,30,100,1.530181e+03
26,30,1,9.058746e+03
26,30,2,8.503641e+03
26,30,3,8.358513e+03
26,30,5,6.003922e+03
26,30,10,6.003922e+03
26,30,20,6.003922e+03
26,30,30,5.899800e+03
26,30,40,5.849713e+03
26,30,50,5.525181e+03
26,30,60,5.525181e+03
26,30,70,5.525181e+03
26,30,80,5.464548e+03
26,30,90,4.999671e+03
26,30,100,4.999671e+03
26,30,1,8.253269e+03
26,30,2,8.253269e+03
26,30,3,8.080911e+03
26,30,5,6.874641e+03
26,30,10,4.590700e+03
26,30,20,3.327742e+03
26,30,30,3.307453e+03
26,30,40,3.307002e+03
26,30,50,3.306996e+03
26,30,60,3.306996e+03
26,30,70,3.306996e+03
26,30,80,3.306996e+03
26,30,90,3.306996e+03
26,30,100,3.306996e+03
26,30,1,9.656807e+03
26,30,2,9.417366e+03
26,30,3,9.159049e+03
26,30,5,7.772153e+03
26,30,10,3.528651e+03
26,30,20,1.906206e+03
26,30,30,1.783319e+03
26,30,40,1.778996e+03
26,30,50,1.778861e+03
26,30,60,1.778856e+03
26,30,70,1.778856e+03
26,30,80,1.778856e+03
26,30,90,1.778856e+03
26,30,100,1.778856e+03
26,30,1,8.877765e+03
26,30,2,8.432814e+03
26,30,3,8.426246e+03
26,30,5,8.282890e+03
26,30,10,6.564456e+03
26,30,20,4.944390e+03
26,30,30,4.838906e+03
26,30,40,4.836073e+03
26,30,50,4.835994e+03
26,30,60,4.835992e+03
26,30,70,4.835992e+03
26,30,80,4.835992e+03
26,30,90,4.835992e+03
26,30,100,4.835992e+03
26,30,1,9.539024e+03
26,30,2,9.071702e+03
26,30,3,8.940020e+03
26,30,5,7.275869e+03
26,30,10,5.067718e+03
26,30,20,3.099266e+03
26,30,30,2.974370e+03
26,30,40,2.970112e+03
26,30,50,2.969969e+03
26,30,60,2.969966e+03
26,30,70,2.969966e+03
26,30,80,2.969966e+03
26,30,90,2.969966e+03
26,30,100,2.969966e+03
