funcid,dim,milestone,error
11,10,1,1.805272e+03
11,10,2,8.991521e+02
11,10,3,8.991521e+02
11,10,5,5.422475e+02
11,10,10,2.200199e+02
11,10,20,6.590204e+01
11,10,30,6.590204e+01
11,10,40,6.590204e+01
11,10,50,6.590204e+01
11,10,60,5.908173e+01
11,10,70,3.527790e+01
11,10,80,2.644215e+01
11,10,90,2.644215e+01
11,10,100,2.644215e+01
11,10,1,4.593845e+02
11,10,2,3.370476e+02
11,10,3,3.370476e+02
11,10,5,2.998349e+02
11,10,10,2.272538e+02
11,10,20,7.370528e+01
11,10,30,7.370528e+01
11,10,40,7.370528e+01
11,10,50,7.370528e+01
11,10,60,6.523031e+01
11,10,70,6.179200e+01
11,10,80,5.665966e+01
11,10,90,5.041638e+01
11,10,100,4.974814e+01
11,10,1,7.067733e+03
11,10,2,8.856295e+02
11,10,3,7.953149e+02
11,10,5,5.236291e+02
11,10,10,1.020355e+02
11,10,20,9.359505e+01
11,10,30,5.709783e+01
11,10,40,5.709783e+01
11,10,50,5.709783e+01
11,10,60,5.205465e+01
11,10,70,4.739487e+01
11,10,80,4.739487e+01
11,10,90,4.739487e+01
11,10,100,4.739487e+01
11,10,1,5.020518e+02
11,10,2,3.077318e+02
11,10,3,3.077318e+02
11,10,5,3.056748e+02
11,10,10,3.056748e+02
11,10,20,1.859827e+02
11,10,30,1.137063e+02
11,10,40,8.077023e+01
11,10,50,5.401665e+01
11,10,60,5.401665e+01
11,10,70,5.401665e+01
11,10,80,5.401665e+01
11,10,90,5.401665e+01
11,10,100,5.401665e+01
11,10,1,1.681567e+03
11,10,2,1.324464e+03
11,10,3,1.238872e+03
11,10,5,5.437742e+02
11,10,10,2.428506e+02
11,10,20,1.718647e+02
11,10,30,9.425961e+01
11,10,40,4.966470e+01
11,10,50,4.720415e+01
11,10,60,3.688874e+01
11,10,70,3.385391e+01
11,10,80,3.385391e+01
11,10,90,3.262199e+01
11,10,100,3.249264e+01
11,10,1,2.895631e+03
11,10,2,7.846852e+02
11,10,3,7.846852e+02
11,10,5,7.846852e+02
11,10,10,4.371524e+02
11,10,20,1.782863e+02
11,10,30,1.782863e+02
11,10,40,1.170373e+02
11,10,50,7.629717e+01
11,10,60,5.048023e+01
11,10,70,5.048023e+01
11,10,80,4.441374e+01
11,10,90,2.873701e+01
11,10,100,2.873701e+01
11,10,1,1.863510e+03
11,10,2,1.863510e+03
11,10,3,1.473725e+03
11,10,5,6.975464e+02
11,10,10,2.151919e+02
11,10,20,1.275988e+02
11,10,30,1.015683e+02
11,10,40,7.542134e+01
11,10,50,5.399117e+01
11,10,60,4.612180e+01
11,10,70,1.997592e+01
11,10,80,1.580886e+01
11,10,90,1.432137e+01
11,10,100,1.403947e+01
11,10,1,3.125112e+03
11,10,2,1.973250e+03
11,10,3,1.167928e+03
11,10,5,6.077642e+02
11,10,10,2.554276e+02
11,10,20,1.619021e+02
11,10,30,9.577855e+01
11,10,40,9.577855e+01
11,10,50,8.099314e+01
11,10,60,4.620144e+01
11,10,70,3.592209e+01
11,10,80,2.309483e+01
11,10,90,2.309483e+01
11,10,100,2.309483e+01
11,10,1,1.196507e+03
11,10,2,1.125372e+03
11,10,3,1.125372e+03
11,10,5,6.696848e+02
11,10,10,4.647057e+02
11,10,20,1.374079e+02
11,10,30,1.006885e+02
11,10,40,8.225429e+01
11,10,50,5.964090e+01
11,10,60,4.345209e+01
11,10,70,4.345209e+01
11,10,80,3.200674e+01
11,10,90,2.904515e+01
11,10,100,2.529338e+01
11,10,1,2.672694e+03
11,10,2,1.870498e+03
11,10,3,1.010372e+03
11,10,5,6.058971e+02
11,10,10,4.493935e+02
11,10,20,1.694639e+02
11,10,30,1.397814e+02
11,10,40,9.649584e+01
11,10,50,7.374432e+01
11,10,60,5.237353e+01
11,10,70,4.920240e+01
11,10,80,3.629420e+01
11,10,90,3.056967e+01
11,10,100,3.056967e+01
