funcid,dim,milestone,error
15,10,1,1.896379e+05
15,10,2,3.716225e+03
15,10,3,3.716225e+03
15,10,5,9.337705e+02
15,10,10,9.164958e+02
15,10,20,5.869256e+02
15,10,30,5.869069e+02
15,10,40,5.864976e+02
15,10,50,5.860313e+02
15,10,60,5.860313e+02
15,10,70,5.859886e+02
15,10,80,5.859294e+02
15,10,90,5.859294e+02
15,10,100,5.856810e+02
15,10,1,1.165167e+05
15,10,2,2.126082e+04
15,10,3,8.568807e+03
15,10,5,4.859848e+03
15,10,10,7.278515e+02
15,10,20,5.922594e+02
15,10,30,5.067939e+02
15,10,40,5.066867e+02
15,10,50,5.065630e+02
15,10,60,5.049497e+02
15,10,70,5.049497e+02
15,10,80,5.046824e+02
15,10,90,5.046577e+02
15,10,100,5.046577e+02
15,10,1,4.632629e+04
15,10,2,5.906516e+03
15,10,3,2.414530e+03
15,10,5,2.414530e+03
15,10,10,7.107202e+02
15,10,20,4.853213e+02
15,10,30,4.841914e+02
15,10,40,4.841788e+02
15,10,50,4.841760e+02
15,10,60,4.841493e+02
15,10,70,4.841493e+02
15,10,80,4.841479e+02
15,10,90,4.836458e+02
15,10,100,4.836458e+02
15,10,1,2.187855e+04
15,10,2,6.051907e+02
15,10,3,4.778600e+02
15,10,5,4.778600e+02
15,10,10,4.319854e+02
15,10,20,1.893284e+02
15,10,30,1.886895e+02
15,10,40,1.886647e+02
15,10,50,1.886509e+02
15,10,60,1.886235e+02
15,10,70,1.886161e+02
15,10,80,1.886161e+02
15,10,90,1.882990e+02
15,10,100,1.882886e+02
15,10,1,1.085210e+05
15,10,2,3.416229e+03
15,10,3,7.287653e+02
15,10,5,7.287653e+02
15,10,10,5.093443e+02
15,10,20,5.074323e+02
15,10,30,5.035913e+02
15,10,40,4.068655e+02
15,10,50,4.067151e+02
15,10,60,4.065129e+02
15,10,70,4.064692e+02
15,10,80,4.064692e+02
15,10,90,4.034655e+02
15,10,100,4.034273e+02
15,10,1,1.297287e+04
15,10,2,7.353397e+03
15,10,3,3.001539e+03
15,10,5,2.448122e+03
15,10,10,2.503472e+02
15,10,20,2.444232e+02
15,10,30,2.443836e+02
15,10,40,2.443826e+02
15,10,50,2.440824e+02
15,10,60,2.438868e+02
15,10,70,2.438485e+02
15,10,80,2.438485e+02
15,10,90,2.435827e+02
15,10,100,2.434627e+02
15,10,1,1.555360e+05
15,10,2,4.333199e+03
15,10,3,1.049725e+03
15,10,5,1.049725e+03
15,10,10,1.049725e+03
15,10,20,9.008996e+02
15,10,30,9.004199e+02
15,10,40,8.999112e+02
15,10,50,8.996292e+02
15,10,60,8.987303e+02
15,10,70,8.985839e+02
15,10,80,8.985839e+02
15,10,90,8.943220e+02
15,10,100,8.942201e+02
15,10,1,3.571429e+04
15,10,2,3.571429e+04
15,10,3,3.233705e+03
15,10,5,2.608636e+03
15,10,10,3.293993e+02
15,10,20,2.474832e+02
15,10,30,2.472895e+02
15,10,40,2.465166e+02
15,10,50,2.427575e+02
15,10,60,2.427122e+02
15,10,70,2.427122e+02
15,10,80,2.426651e+02
15,10,90,2.426346e+02
15,10,100,2.426346e+02
15,10,1,1.798498e+04
15,10,2,7.900915e+03
15,10,3,6.635554e+03
15,10,5,6.635554e+03
15,10,10,4.390397e+03
15,10,20,1.266759e+03
15,10,30,1.235016e+03
15,10,40,4.976302e+02
15,10,50,4.953143e+02
15,10,60,4.949244e+02
15,10,70,4.948081e+02
15,10,80,4.948081e+02
15,10,90,4.947367e+02
15,10,100,4.947367e+02
15,10,1,2.564635e+04
15,10,2,4.689308e+03
15,10,3,2.381938e+03
15,10,5,2.309182e+03
15,10,10,4.489023e+02
15,10,20,4.473489e+02
15,10,30,4.463438e+02
15,10,40,4.463245e+02
15,10,50,4.457516e+02
15,10,60,4.457516e+02
15,10,70,4.451225e+02
15,10,80,4.450462e+02
15,10,90,3.657551e+02
15,10,100,2.174657e+02
