funcid,dim,milestone,error
27,10,1,4.977822e+02
27,10,2,4.676006e+02
27,10,3,4.655562e+02
27,10,5,4.360178e+02
27,10,10,4.354853e+02
27,10,20,4.316647e+02
27,10,30,4.292984e+02
27,10,40,4.278479e+02
27,10,50,4.219252e+02
27,10,60,4.174331e+02
27,10,70,4.174331e+02
27,10,80,4.170862e+02
27,10,90,4.161753e+02
27,10,100,4.161753e+02
27,10,1,6.490630e+02
27,10,2,5.722199e+02
27,10,3,5.722199e+02
27,10,5,5.058146e+02
27,10,10,4.451378e+02
27,10,20,4.329636e+02
27,10,30,4.279656e+02
27,10,40,4.246601e+02
27,10,50,4.237201e+02
27,10,60,4.233432e+02
27,10,70,4.233432e+02
27,10,80,4.230098e+02
27,10,90,4.221803e+02
27,10,100,4.221803e+02
27,10,1,6.442773e+02
27,10,2,5.535807e+02
27,10,3,5.504133e+02
27,10,5,4.695974e+02
27,10,10,4.479037e+02
27,10,20,4.419834e+02
27,10,30,4.218247e+02
27,10,40,4.175686e+02
27,10,50,4.125017e+02
27,10,60,4.103825e+02
27,10,70,4.097958e+02
27,10,80,4.097958e+02
27,10,90,4.089440e+02
27,10,100,4.089440e+02
27,10,1,6.088349e+02
27,10,2,5.702354e+02
27,10,3,5.702354e+02
27,10,5,4.928026e+02
27,10,10,4.538193e+02
27,10,20,4.363804e+02
27,10,30,4.283150e+02
27,10,40,4.088707e+02
27,10,50,4.088532e+02
27,10,60,4.046568e+02
27,10,70,4.046568e+02
27,10,80,4.045762e+02
27,10,90,4.045649e+02
27,10,100,4.045649e+02
27,10,1,5.051603e+02
27,10,2,4.862719e+02
27,10,3,4.862719e+02
27,10,5,4.862719e+02
27,10,10,4.511107e+02
27,10,20,4.469406e+02
27,10,30,4.378761e+02
27,10,40,4.341062e+02
27,10,50,4.318811e+02
27,10,60,4.227277e+02
27,10,70,4.227277e+02
27,10,80,4.210589e+02
27,10,90,4.209641e+02
27,10,100,4.209641e+02
27,10,1,5.447897e+02
27,10,2,5.260189e+02
27,10,3,5.258090e+02
27,10,5,5.258090e+02
27,10,10,4.740721e+02
27,10,20,4.489363e+02
27,10,30,4.381113e+02
27,10,40,4.130845e+02
27,10,50,4.118713e+02
27,10,60,4.114619e+02
27,10,70,4.075680e+02
27,10,80,4.067973e+02
27,10,90,4.067662e+02
27,10,100,4.067662e+02
27,10,1,5.226017e+02
27,10,2,4.937375e+02
27,10,3,4.926046e+02
27,10,5,4.787148e+02
27,10,10,4.469458e+02
27,10,20,4.418650e+02
27,10,30,4.309528e+02
27,10,40,4.246986e+02
27,10,50,4.217364e+02
27,10,60,4.205632e+02
27,10,70,4.205632e+02
27,10,80,4.197902e+02
27,10,90,4.197572e+02
27,10,100,4.197572e+02
27,10,1,5.196751e+02
27,10,2,5.196751e+02
27,10,3,5.154881e+02
27,10,5,5.041186e+02
27,10,10,4.447093e+02
27,10,20,4.393821e+02
27,10,30,4.274710e+02
27,10,40,4.157997e+02
27,10,50,4.128646e+02
27,10,60,4.109580e+02
27,10,70,4.083461e+02
27,10,80,4.083461e+02
27,10,90,4.066205e+02
27,10,100,4.064004e+02
27,10,1,4.410896e+02
27,10,2,4.410896e+02
27,10,3,4.394269e+02
27,10,5,4.394269e+02
27,10,10,4.346962e+02
27,10,20,4.223610e+02
27,10,30,4.177170e+02
27,10,40,4.158884e+02
27,10,50,4.133848e+02
27,10,60,4.133848e+02
27,10,70,4.062034e+02
27,10,80,4.062034e+02
27,10,90,4.056709e+02
27,10,100,4.056709e+02
27,10,1,5.693549e+02
27,10,2,5.644087e+02
27,10,3,5.644087e+02
27,10,5,5.360590e+02
27,10,10,4.839566e+02
27,10,20,4.799168e+02
27,10,30,4.515500e+02
27,10,40,4.253196e+02
27,10,50,4.218448e+02
27,10,60,4.169040e+02
27,10,70,4.169040e+02
27,10,80,4.153851e+02
27,10,90,4.116804e+02
27,10,100,4.116804e+02
