funcid,dim,milestone,error
14,30,1,9.885216e+05
14,30,2,4.319257e+05
14,30,3,2.462846e+05
14,30,5,6.515407e+04
14,30,10,6.466718e+04
14,30,20,5.536186e+04
14,30,30,5.361695e+04
14,30,40,5.133564e+04
14,30,50,5.106339e+04
14,30,60,5.002859e+04
14,30,70,4.928789e+04
14,30,80,4.879269e+04
14,30,90,4.845627e+04
14,30,100,4.620911e+04
14,30,1,8.854555e+06
14,30,2,7.348331e+06
14,30,3,5.667701e+06
14,30,5,4.959985e+06
14,30,10,1.137715e+06
14,30,20,4.442418e+05
14,30,30,3.035604e+05
14,30,40,5.823013e+04
14,30,50,5.520050e+04
14,30,60,5.118256e+04
14,30,70,5.064720e+04
14,30,80,4.266427e+04
14,30,90,3.031762e+04
14,30,100,1.861522e+04
14,30,1,1.044790e+06
14,30,2,9.670062e+05
14,30,3,7.368926e+05
14,30,5,6.160561e+05
14,30,10,3.885369e+05
14,30,20,2.726797e+05
14,30,30,1.545768e+05
14,30,40,2.680041e+04
14,30,50,2.217904e+04
14,30,60,2.217271e+04
14,30,70,2.216307e+04
14,30,80,2.216232e+04
14,30,90,2.215687e+04
14,30,100,2.215473e+04
14,30,1,7.162642e+06
14,30,2,7.162642e+06
14,30,3,3.232067e+06
14,30,5,2.837698e+06
14,30,10,1.165220e+06
14,30,20,1.361896e+05
14,30,30,2.690892e+04
14,30,40,2.073405e+04
14,30,50,2.053220e+04
14,30,60,2.011717e+04
14,30,70,1.989741e+04
14,30,80,1.955038e+04
14,30,90,1.940422e+04
14,30,100,1.914281e+04
14,30,1,3.415803e+06
14,30,2,3.415803e+06
14,30,3,1.366529e+06
14,30,5,5.323969e+05
14,30,10,4.537326e+05
14,30,20,3.749362e+05
14,30,30,1.125879e+05
14,30,40,5.658127e+04
14,30,50,3.437296e+04
14,30,60,3.178711e+04
14,30,70,3.108094e+04
14,30,80,3.036629e+04
14,30,90,2.946912e+04
14,30,100,2.870309e+04
14,30,1,1.017928e+06
14,30,2,6.616761e+05
14,30,3,3.431377e+05
14,30,5,2.249854e+05
14,30,10,1.264060e+05
14,30,20,3.568567e+04
14,30,30,1.698402e+04
14,30,40,1.413339e+04
14,30,50,1.360452e+04
14,30,60,1.165259e+04
14,30,70,1.134102e+04
14,30,80,1.118199e+04
14,30,90,1.084797e+04
14,30,100,1.083531e+04
14,30,1,2.967645e+06
14,30,2,1.880660e+06
14,30,3,1.880660e+06
14,30,5,9.927490e+05
14,30,10,7.989101e+05
14,30,20,7.139385e+05
14,30,30,2.685391e+05
14,30,40,9.387817e+04
14,30,50,4.582680e+04
14,30,60,4.377537e+04
14,30,70,3.254734e+04
14,30,80,2.902675e+04
14,30,90,2.685385e+04
14,30,100,2.363832e+04
14,30,1,7.494559e+05
14,30,2,4.234529e+05
14,30,3,4.234529e+05
14,30,5,7.170057e+04
14,30,10,4.196418e+04
14,30,20,4.073946e+04
14,30,30,4.020682e+04
14,30,40,3.928564e+04
14,30,50,3.904344e+04
14,30,60,3.861717e+04
14,30,70,1.819007e+03
14,30,80,1.634795e+03
14,30,90,1.591342e+03
14,30,100,1.533363e+03
14,30,1,3.923096e+06
14,30,2,2.222046e+06
14,30,3,1.900304e+06
14,30,5,1.327459e+06
14,30,10,1.086002e+06
14,30,20,1.249311e+05
14,30,30,7.419106e+04
14,30,40,4.279078e+04
14,30,50,4.033290e+04
14,30,60,3.687643e+04
14,30,70,3.654792e+04
14,30,80,3.596975e+04
14,30,90,3.558141e+04
14,30,100,3.516872e+04
14,30,1,3.638640e+06
14,30,2,3.309318e+06
14,30,3,3.214718e+06
14,30,5,3.166489e+06
14,30,10,1.200131e+06
14,30,20,4.400986e+05
14,30,30,3.158272e+05
14,30,40,2.692814e+05
14,30,50,2.437998e+04
14,30,60,2.190448e+04
14,30,70,1.887895e+04
14,30,80,1.684644e+04
14,30,90,1.628200e+04
14,30,100,1.628200e+04
