funcid,dim,milestone,error
4,10,1,7.407327e+02
4,10,2,5.688934e+02
4,10,3,5.688934e+02
4,10,5,1.742001e+02
4,10,10,5.425586e+01
4,10,20,4.655944e+01
4,10,30,3.592151e+01
4,10,40,2.122705e+01
4,10,50,9.860227e+00
4,10,60,9.860227e+00
4,10,70,3.310346e+00
4,10,80,1.654989e+00
4,10,90,4.573097e-01
4,10,100,2.652442e-01
4,10,1,6.794031e+02
4,10,2,4.510811e+02
4,10,3,4.510811e+02
4,10,5,1.466188e+02
4,10,10,1.160414e+02
4,10,20,8.356638e+01
4,10,30,2.053082e+01
4,10,40,1.430315e+01
4,10,50,8.808974e+00
4,10,60,5.030849e+00
4,10,70,2.925587e+00
4,10,80,1.686878e+00
4,10,90,1.167390e+00
4,10,100,8.871512e-01
4,10,1,1.112824e+03
4,10,2,7.756398e+02
4,10,3,6.483931e+02
4,10,5,1.569324e+02
4,10,10,9.661332e+01
4,10,20,6.851864e+01
4,10,30,2.994977e+01
4,10,40,1.577790e+01
4,10,50,1.236434e+01
4,10,60,5.684774e+00
4,10,70,2.702247e+00
4,10,80,1.575450e+00
4,10,90,1.049927e+00
4,10,100,9.320213e-01
4,10,1,1.160802e+03
4,10,2,8.923381e+02
4,10,3,8.767575e+02
4,10,5,4.646098e+02
4,10,10,1.248648e+02
4,10,20,5.681811e+01
4,10,30,4.363166e+01
4,10,40,2.655148e+01
4,10,50,1.230355e+01
4,10,60,6.374722e+00
4,10,70,2.965309e+00
4,10,80,1.452296e+00
4,10,90,9.317433e-01
4,10,100,6.340494e-01
4,10,1,5.737268e+02
4,10,2,4.071266e+02
4,10,3,4.031616e+02
4,10,5,2.545477e+02
4,10,10,1.583706e+02
4,10,20,7.958588e+01
4,10,30,1.508421e+01
4,10,40,1.117606e+01
4,10,50,5.288466e+00
4,10,60,2.627925e+00
4,10,70,1.715096e+00
4,10,80,8.627335e-01
4,10,90,7.503120e-01
4,10,100,6.181863e-01
4,10,1,1.277141e+03
4,10,2,8.890477e+02
4,10,3,8.825866e+02
4,10,5,1.994427e+02
4,10,10,1.018110e+02
4,10,20,3.811832e+01
4,10,30,3.340444e+01
4,10,40,1.744806e+01
4,10,50,8.919292e+00
4,10,60,4.829906e+00
4,10,70,4.069659e+00
4,10,80,3.698107e+00
4,10,90,2.387955e+00
4,10,100,1.036654e+00
4,10,1,6.050424e+02
4,10,2,5.950195e+02
4,10,3,5.855816e+02
4,10,5,3.068659e+02
4,10,10,9.423293e+01
4,10,20,2.348694e+01
4,10,30,1.543051e+01
4,10,40,1.148519e+01
4,10,50,1.014784e+01
4,10,60,7.117186e+00
4,10,70,4.423470e+00
4,10,80,2.697685e+00
4,10,90,1.494639e+00
4,10,100,3.881727e-01
4,10,1,1.164930e+03
4,10,2,8.553068e+02
4,10,3,8.553068e+02
4,10,5,3.371007e+02
4,10,10,1.832894e+02
4,10,20,5.874771e+01
4,10,30,4.723138e+01
4,10,40,1.925971e+01
4,10,50,1.147926e+01
4,10,60,7.027040e+00
4,10,70,7.027040e+00
4,10,80,4.727932e+00
4,10,90,2.326749e+00
4,10,100,8.494797e-01
4,10,1,1.175180e+03
4,10,2,7.265008e+02
4,10,3,7.175421e+02
4,10,5,3.741856e+02
4,10,10,1.338260e+02
4,10,20,8.510343e+01
4,10,30,5.333248e+01
4,10,40,2.696449e+01
4,10,50,2.051429e+01
4,10,60,1.112935e+01
4,10,70,5.937458e+00
4,10,80,2.092372e+00
4,10,90,1.378951e+00
4,10,100,1.013404e+00
4,10,1,9.562833e+02
4,10,2,9.562833e+02
4,10,3,9.522665e+02
4,10,5,2.303320e+02
4,10,10,4.820354e+01
4,10,20,2.822491e+01
4,10,30,1.695855e+01
4,10,40,1.317962e+01
4,10,50,1.066518e+01
4,10,60,7.320090e+00
4,10,70,5.299526e+00
4,10,80,2.605840e+00
4,10,90,1.458808e+00
4,10,100,7.805296e-01
