funcid,dim,milestone,error
18,10,1,2.102230e+07
18,10,2,1.285144e+07
18,10,3,1.020529e+07
18,10,5,5.486138e+04
18,10,10,1.071096e+04
18,10,20,4.758904e+02
18,10,30,2.441621e+02
18,10,40,2.425616e+02
18,10,50,2.425192e+02
18,10,60,2.425192e+02
18,10,70,2.425135e+02
18,10,80,2.425121e+02
18,10,90,2.425121e+02
18,10,100,2.425101e+02
18,10,1,2.160868e+07
18,10,2,1.714705e+07
18,10,3,1.300549e+07
18,10,5,2.443455e+05
18,10,10,3.422841e+03
18,10,20,1.569276e+03
18,10,30,5.903956e+02
18,10,40,5.806619e+02
18,10,50,5.804633e+02
18,10,60,5.804555e+02
18,10,70,5.804518e+02
18,10,80,5.804518e+02
18,10,90,5.804496e+02
18,10,100,5.804496e+02
18,10,1,5.746292e+07
18,10,2,4.178859e+06
18,10,3,9.527964e+05
18,10,5,9.527964e+05
18,10,10,7.132277e+03
18,10,20,1.167815e+03
18,10,30,8.370080e+02
18,10,40,1.446441e+02
18,10,50,1.432697e+02
18,10,60,1.432598e+02
18,10,70,1.432598e+02
18,10,80,1.432589e+02
18,10,90,1.432585e+02
18,10,100,1.432585e+02
18,10,1,1.123676e+07
18,10,2,1.123676e+07
18,10,3,8.586252e+06
18,10,5,1.192249e+06
18,10,10,1.459886e+03
18,10,20,1.081136e+03
18,10,30,3.055233e+02
18,10,40,3.041447e+02
18,10,50,3.041065e+02
18,10,60,3.040958e+02
18,10,70,3.040958e+02
18,10,80,3.040952e+02
18,10,90,3.040906e+02
18,10,100,3.040906e+02
18,10,1,9.419031e+07
18,10,2,7.059794e+07
18,10,3,4.552621e+07
18,10,5,1.863831e+06
18,10,10,2.667494e+04
18,10,20,2.029154e+03
18,10,30,7.218996e+02
18,10,40,6.619165e+02
18,10,50,6.618988e+02
18,10,60,6.618988e+02
18,10,70,6.618951e+02
18,10,80,6.618943e+02
18,10,90,6.618943e+02
18,10,100,6.618925e+02
18,10,1,1.621471e+07
18,10,2,1.621471e+07
18,10,3,3.579442e+06
18,10,5,3.579442e+06
18,10,10,8.198011e+03
18,10,20,9.434037e+02
18,10,30,7.819775e+02
18,10,40,7.819775e+02
18,10,50,5.055291e+02
18,10,60,4.421858e+02
18,10,70,4.061377e+02
18,10,80,3.692751e+02
18,10,90,3.692721e+02
18,10,100,3.692721e+02
18,10,1,1.157025e+08
18,10,2,1.694004e+07
18,10,3,1.545314e+07
18,10,5,4.717471e+05
18,10,10,6.896947e+03
18,10,20,5.794932e+02
18,10,30,5.794120e+02
18,10,40,5.789240e+02
18,10,50,5.788135e+02
18,10,60,4.573010e+02
18,10,70,4.560528e+02
18,10,80,4.560528e+02
18,10,90,4.560490e+02
18,10,100,4.560484e+02
18,10,1,1.164535e+07
18,10,2,3.695986e+06
18,10,3,3.695986e+06
18,10,5,2.992100e+05
18,10,10,1.141100e+04
18,10,20,1.113250e+03
18,10,30,1.065619e+03
18,10,40,4.260194e+02
18,10,50,4.260194e+02
18,10,60,8.103872e+01
18,10,70,8.090796e+01
18,10,80,8.090796e+01
18,10,90,8.090686e+01
18,10,100,8.090666e+01
18,10,1,2.697171e+07
18,10,2,7.261885e+06
18,10,3,3.257460e+06
18,10,5,3.257460e+06
18,10,10,8.264169e+04
18,10,20,5.688497e+02
18,10,30,5.340553e+02
18,10,40,5.329989e+02
18,10,50,5.329921e+02
18,10,60,5.172938e+02
18,10,70,5.172938e+02
18,10,80,5.170789e+02
18,10,90,5.170727e+02
18,10,100,5.170727e+02
18,10,1,6.088462e+06
18,10,2,6.088462e+06
18,10,3,3.205671e+06
18,10,5,1.545111e+05
18,10,10,2.154603e+03
18,10,20,1.340361e+03
18,10,30,3.892265e+02
18,10,40,1.275365e+02
18,10,50,1.275365e+02
18,10,60,1.275181e+02
18,10,70,1.275105e+02
18,10,80,1.275097e+02
18,10,90,1.275097e+02
18,10,100,1.275087e+02
