funcid,dim,milestone,error
10,30,1,8.485125e+03
10,30,2,8.307978e+03
10,30,3,8.139953e+03
10,30,5,7.653839e+03
10,30,10,6.667803e+03
10,30,20,5.766681e+03
10,30,30,5.395016e+03
10,30,40,4.898587e+03
10,30,50,4.696549e+03
10,30,60,4.692553e+03
10,30,70,4.528920e+03
10,30,80,4.528920e+03
10,30,90,4.399872e+03
10,30,100,4.331973e+03
10,30,1,8.073109e+03
10,30,2,7.985286e+03
10,30,3,7.985286e+03
10,30,5,7.800572e+03
10,30,10,6.532258e+03
10,30,20,5.818959e+03
10,30,30,5.239878e+03
10,30,40,5.035353e+03
10,30,50,4.750812e+03
10,30,60,4.367195e+03
10,30,70,4.106961e+03
10,30,80,3.985435e+03
10,30,90,3.896949e+03
10,30,100,3.896949e+03
10,30,1,8.411667e+03
10,30,2,8.411667e+03
10,30,3,7.681164e+03
10,30,5,7.150604e+03
10,30,10,6.850200e+03
10,30,20,5.781228e+03
10,30,30,4.986616e+03
10,30,40,4.799186e+03
10,30,50,4.688294e+03
10,30,60,4.476444e+03
10,30,70,4.415257e+03
10,30,80,4.286948e+03
10,30,90,4.177120e+03
10,30,100,3.989745e+03
10,30,1,8.457812e+03
10,30,2,8.185642e+03
10,30,3,7.852241e+03
10,30,5,7.593754e+03
10,30,10,6.645064e+03
10,30,20,5.209158e+03
10,30,30,5.099771e+03
10,30,40,4.961022e+03
10,30,50,4.718319e+03
10,30,60,4.475978e+03
10,30,70,4.378581e+03
10,30,80,4.217871e+03
10,30,90,4.114366e+03
10,30,100,4.114366e+03
10,30,1,8.493113e+03
10,30,2,7.806386e+03
10,30,3,7.704443e+03
10,30,5,7.565433e+03
10,30,10,7.040444e+03
10,30,20,5.849533e+03
10,30,30,5.525876e+03
10,30,40,5.098826e+03
10,30,50,4.661584e+03
10,30,60,4.386187e+03
10,30,70,4.221893e+03
10,30,80,4.029006e+03
10,30,90,3.936198e+03
10,30,100,3.817527e+03
10,30,1,8.616517e+03
10,30,2,8.149123e+03
10,30,3,7.710728e+03
10,30,5,7.459209e+03
10,30,10,6.766891e+03
10,30,20,5.862324e+03
10,30,30,5.259663e+03
10,30,40,4.690952e+03
10,30,50,4.270730e+03
10,30,60,4.137825e+03
10,30,70,3.923567e+03
10,30,80,3.923567e+03
10,30,90,3.843221e+03
10,30,100,3.661108e+03
10,30,1,8.463710e+03
10,30,2,8.400510e+03
10,30,3,7.932032e+03
10,30,5,7.707469e+03
10,30,10,7.185288e+03
10,30,20,5.944158e+03
10,30,30,5.426012e+03
10,30,40,5.120824e+03
10,30,50,4.798085e+03
10,30,60,4.629645e+03
10,30,70,4.489750e+03
10,30,80,4.111492e+03
10,30,90,3.941285e+03
10,30,100,3.838999e+03
10,30,1,8.030184e+03
10,30,2,7.897480e+03
10,30,3,7.897480e+03
10,30,5,7.519126e+03
10,30,10,6.785553e+03
10,30,20,5.698768e+03
10,30,30,5.174105e+03
10,30,40,4.844353e+03
10,30,50,4.607533e+03
10,30,60,4.387163e+03
10,30,70,4.190459e+03
10,30,80,3.961301e+03
10,30,90,3.961301e+03
10,30,100,3.774668e+03
10,30,1,8.265547e+03
10,30,2,7.896058e+03
10,30,3,7.562879e+03
10,30,5,7.054761e+03
10,30,10,6.658782e+03
10,30,20,5.828431e+03
10,30,30,5.573980e+03
10,30,40,4.938916e+03
10,30,50,4.778313e+03
10,30,60,4.542224e+03
10,30,70,4.325342e+03
10,30,80,4.307108e+03
10,30,90,4.268210e+03
10,30,100,4.204915e+03
10,30,1,8.316278e+03
10,30,2,8.216967e+03
10,30,3,8.216967e+03
10,30,5,7.637253e+03
10,30,10,6.897948e+03
10,30,20,5.807764e+03
10,30,30,5.031515e+03
10,30,40,4.734800e+03
10,30,50,4.492034e+03
10,30,60,4.258027e+03
10,30,70,4.152925e+03
10,30,80,4.051094e+03
10,30,90,3.882586e+03
10,30,100,3.882586e+03
