funcid,dim,milestone,error
16,30,1,3.659370e+03
16,30,2,3.659370e+03
16,30,3,3.659370e+03
16,30,5,3.659370e+03
16,30,10,3.103109e+03
16,30,20,2.565376e+03
16,30,30,2.463463e+03
16,30,40,2.413137e+03
16,30,50,2.346039e+03
16,30,60,2.339278e+03
16,30,70,2.319435e+03
16,30,80,2.290938e+03
16,30,90,2.273418e+03
16,30,100,2.212653e+03
16,30,1,3.503411e+03
16,30,2,3.426827e+03
16,30,3,3.426827e+03
16,30,5,2.975602e+03
16,30,10,2.462996e+03
16,30,20,2.043735e+03
16,30,30,1.921278e+03
16,30,40,1.852241e+03
16,30,50,1.802764e+03
16,30,60,1.764564e+03
16,30,70,1.740078e+03
16,30,80,1.689445e+03
16,30,90,1.662876e+03
16,30,100,1.639069e+03
16,30,1,4.360079e+03
16,30,2,3.907120e+03
16,30,3,3.399232e+03
16,30,5,3.152990e+03
16,30,10,2.945650e+03
16,30,20,2.626354e+03
16,30,30,2.561218e+03
16,30,40,2.516283e+03
16,30,50,2.477645e+03
16,30,60,2.444043e+03
16,30,70,2.432566e+03
16,30,80,2.421837e+03
16,30,90,2.407902e+03
16,30,100,2.259298e+03
16,30,1,4.171173e+03
16,30,2,3.650389e+03
16,30,3,3.650389e+03
16,30,5,3.526197e+03
16,30,10,3.165614e+03
16,30,20,2.781420e+03
16,30,30,2.564157e+03
16,30,40,2.414683e+03
16,30,50,2.365477e+03
16,30,60,2.264679e+03
16,30,70,2.221664e+03
16,30,80,2.151323e+03
16,30,90,2.126535e+03
16,30,100,2.084453e+03
16,30,1,4.120362e+03
16,30,2,3.948889e+03
16,30,3,3.753576e+03
16,30,5,3.188597e+03
16,30,10,2.647148e+03
16,30,20,1.976143e+03
16,30,30,1.844521e+03
16,30,40,1.778441e+03
16,30,50,1.751285e+03
16,30,60,1.689290e+03
16,30,70,1.646323e+03
16,30,80,1.595324e+03
16,30,90,1.555998e+03
16,30,100,1.496078e+03
16,30,1,4.142729e+03
16,30,2,4.030030e+03
16,30,3,3.512819e+03
16,30,5,3.455422e+03
16,30,10,3.214991e+03
16,30,20,2.626934e+03
16,30,30,2.402742e+03
16,30,40,2.339968e+03
16,30,50,2.150500e+03
16,30,60,2.112053e+03
16,30,70,2.064774e+03
16,30,80,2.012888e+03
16,30,90,1.955032e+03
16,30,100,1.848896e+03
16,30,1,4.875267e+03
16,30,2,4.861447e+03
16,30,3,4.204627e+03
16,30,5,3.552587e+03
16,30,10,3.177788e+03
16,30,20,2.769404e+03
16,30,30,2.456552e+03
16,30,40,2.328597e+03
16,30,50,2.266356e+03
16,30,60,2.242207e+03
16,30,70,2.195577e+03
16,30,80,2.147813e+03
16,30,90,2.121351e+03
16,30,100,2.071635e+03
16,30,1,3.698538e+03
16,30,2,3.601098e+03
16,30,3,3.119655e+03
16,30,5,2.924353e+03
16,30,10,2.143907e+03
16,30,20,1.618305e+03
16,30,30,1.472201e+03
16,30,40,1.431582e+03
16,30,50,1.407530e+03
16,30,60,1.395210e+03
16,30,70,1.383107e+03
16,30,80,1.354654e+03
16,30,90,1.341478e+03
16,30,100,1.329279e+03
16,30,1,3.345080e+03
16,30,2,3.345080e+03
16,30,3,3.253827e+03
16,30,5,2.892871e+03
16,30,10,2.725230e+03
16,30,20,2.370083e+03
16,30,30,2.126472e+03
16,30,40,1.967391e+03
16,30,50,1.755311e+03
16,30,60,1.710171e+03
16,30,70,1.647865e+03
16,30,80,1.618810e+03
16,30,90,1.597198e+03
16,30,100,1.567117e+03
16,30,1,3.735202e+03
16,30,2,3.367349e+03
16,30,3,3.298664e+03
16,30,5,3.187443e+03
16,30,10,2.930040e+03
16,30,20,2.781643e+03
16,30,30,2.490245e+03
16,30,40,2.163309e+03
16,30,50,1.944859e+03
16,30,60,1.884719e+03
16,30,70,1.838133e+03
16,30,80,1.727810e+03
16,30,90,1.681941e+03
16,30,100,1.629727e+03
