funcid,dim,milestone,error
8,30,1,3.934631e+02
8,30,2,3.934631e+02
8,30,3,3.934631e+02
8,30,5,3.934631e+02
8,30,10,3.934631e+02
8,30,20,3.934631e+02
8,30,30,3.543068e+02
8,30,40,3.415815e+02
8,30,50,3.206637e+02
8,30,60,3.068364e+02
8,30,70,2.960665e+02
8,30,80,2.902808e+02
8,30,90,2.867110e+02
8,30,100,2.849435e+02
8,30,1,3.789017e+02
8,30,2,3.703880e+02
8,30,3,3.613575e+02
8,30,5,3.502806e+02
8,30,10,3.136841e+02
8,30,20,2.651357e+02
8,30,30,2.354193e+02
8,30,40,2.241595e+02
8,30,50,2.099404e+02
8,30,60,1.949358e+02
8,30,70,1.949358e+02
8,30,80,1.863166e+02
8,30,90,1.819160e+02
8,30,100,1.794641e+02
8,30,1,4.405180e+02
8,30,2,4.405180e+02
8,30,3,4.405180e+02
8,30,5,4.405180e+02
8,30,10,4.288454e+02
8,30,20,3.740651e+02
8,30,30,3.281188e+02
8,30,40,3.180907e+02
8,30,50,2.964800e+02
8,30,60,2.858645e+02
8,30,70,2.760692e+02
8,30,80,2.711962e+02
8,30,90,2.678316e+02
8,30,100,2.678316e+02
8,30,1,4.811804e+02
8,30,2,4.811804e+02
8,30,3,4.811804e+02
8,30,5,4.434994e+02
8,30,10,4.056027e+02
8,30,20,3.345395e+02
8,30,30,3.029276e+02
8,30,40,2.549968e+02
8,30,50,2.411720e+02
8,30,60,2.294069e+02
8,30,70,2.228601e+02
8,30,80,2.209565e+02
8,30,90,2.172991e+02
8,30,100,2.153094e+02
8,30,1,4.438894e+02
8,30,2,4.438894e+02
8,30,3,4.438894e+02
8,30,5,4.289030e+02
8,30,10,3.874627e+02
8,30,20,3.448833e+02
8,30,30,3.112531e+02
8,30,40,3.020508e+02
8,30,50,2.892747e+02
8,30,60,2.747063e+02
8,30,70,2.700209e+02
8,30,80,2.654139e+02
8,30,90,2.646431e+02
8,30,100,2.638314e+02
8,30,1,4.443247e+02
8,30,2,4.289855e+02
8,30,3,4.088175e+02
8,30,5,3.696497e+02
8,30,10,3.245549e+02
8,30,20,2.863656e+02
8,30,30,2.695337e+02
8,30,40,2.398559e+02
8,30,50,2.306297e+02
8,30,60,2.169687e+02
8,30,70,2.028002e+02
8,30,80,1.925741e+02
8,30,90,1.847263e+02
8,30,100,1.847263e+02
8,30,1,4.570531e+02
8,30,2,4.570531e+02
8,30,3,4.570531e+02
8,30,5,4.435759e+02
8,30,10,4.027879e+02
8,30,20,3.340438e+02
8,30,30,3.171216e+02
8,30,40,2.951591e+02
8,30,50,2.906848e+02
8,30,60,2.842922e+02
8,30,70,2.809532e+02
8,30,80,2.754505e+02
8,30,90,2.694367e+02
8,30,100,2.589663e+02
8,30,1,4.548737e+02
8,30,2,4.310460e+02
8,30,3,4.230703e+02
8,30,5,4.230703e+02
8,30,10,3.941390e+02
8,30,20,3.633897e+02
8,30,30,3.184947e+02
8,30,40,3.041250e+02
8,30,50,2.913943e+02
8,30,60,2.836236e+02
8,30,70,2.751945e+02
8,30,80,2.751945e+02
8,30,90,2.735615e+02
8,30,100,2.714873e+02
8,30,1,4.634058e+02
8,30,2,4.634058e+02
8,30,3,4.634058e+02
8,30,5,4.634058e+02
8,30,10,4.315405e+02
8,30,20,3.574948e+02
8,30,30,3.444492e+02
8,30,40,3.296931e+02
8,30,50,3.066690e+02
8,30,60,2.880202e+02
8,30,70,2.798476e+02
8,30,80,2.798476e+02
8,30,90,2.760348e+02
8,30,100,2.747981e+02
8,30,1,4.964276e+02
8,30,2,4.910387e+02
8,30,3,4.788473e+02
8,30,5,4.788473e+02
8,30,10,4.248615e+02
8,30,20,3.693203e+02
8,30,30,3.438265e+02
8,30,40,3.253809e+02
8,30,50,3.028985e+02
8,30,60,2.965300e+02
8,30,70,2.855853e+02
8,30,80,2.816720e+02
8,30,90,2.776247e+02
8,30,100,2.744759e+02
