funcid,dim,milestone,error
3,30,1,1.409352e+05
3,30,2,1.401294e+05
3,30,3,1.383691e+05
3,30,5,1.383644e+05
3,30,10,1.371340e+05
3,30,20,1.357768e+05
3,30,30,1.327670e+05
3,30,40,1.326207e+05
3,30,50,1.325699e+05
3,30,60,1.324974e+05
3,30,70,1.324247e+05
3,30,80,1.322912e+05
3,30,90,1.322103e+05
3,30,100,1.320879e+05
3,30,1,1.352465e+05
3,30,2,1.348857e+05
3,30,3,1.348857e+05
3,30,5,1.348857e+05
3,30,10,1.258911e+05
3,30,20,1.258365e+05
3,30,30,1.257787e+05
3,30,40,1.256396e+05
3,30,50,1.236419e+05
3,30,60,1.235394e+05
3,30,70,1.233108e+05
3,30,80,1.232339e+05
3,30,90,1.232339e+05
3,30,100,1.231004e+05
3,30,1,1.437609e+05
3,30,2,1.437609e+05
3,30,3,1.420790e+05
3,30,5,1.416404e+05
3,30,10,1.401771e+05
3,30,20,1.401110e+05
3,30,30,1.400665e+05
3,30,40,1.399910e+05
3,30,50,1.399724e+05
3,30,60,1.399277e+05
3,30,70,1.396014e+05
3,30,80,1.393339e+05
3,30,90,1.361385e+05
3,30,100,1.360642e+05
3,30,1,1.520449e+05
3,30,2,1.520449e+05
3,30,3,1.348202e+05
3,30,5,1.338244e+05
3,30,10,1.338238e+05
3,30,20,1.337899e+05
3,30,30,1.337621e+05
3,30,40,1.336950e+05
3,30,50,1.336398e+05
3,30,60,1.335710e+05
3,30,70,1.335450e+05
3,30,80,1.334870e+05
3,30,90,1.332607e+05
3,30,100,1.332607e+05
3,30,1,1.484329e+05
3,30,2,1.232351e+05
3,30,3,1.232351e+05
3,30,5,1.232351e+05
3,30,10,1.213304e+05
3,30,20,1.212841e+05
3,30,30,1.211928e+05
3,30,40,1.190630e+05
3,30,50,1.190121e+05
3,30,60,1.189729e+05
3,30,70,1.189079e+05
3,30,80,1.188091e+05
3,30,90,1.187092e+05
3,30,100,1.185917e+05
3,30,1,1.469695e+05
3,30,2,1.469695e+05
3,30,3,1.469695e+05
3,30,5,1.413933e+05
3,30,10,1.288343e+05
3,30,20,1.287288e+05
3,30,30,1.286893e+05
3,30,40,1.286361e+05
3,30,50,1.285851e+05
3,30,60,1.285458e+05
3,30,70,1.284783e+05
3,30,80,1.283488e+05
3,30,90,1.282845e+05
3,30,100,1.282845e+05
3,30,1,1.743995e+05
3,30,2,1.136404e+05
3,30,3,1.136404e+05
3,30,5,1.134881e+05
3,30,10,1.134445e+05
3,30,20,1.134313e+05
3,30,30,1.133977e+05
3,30,40,1.133751e+05
3,30,50,1.108286e+05
3,30,60,1.072601e+05
3,30,70,1.072070e+05
3,30,80,1.072070e+05
3,30,90,1.071065e+05
3,30,100,1.070448e+05
3,30,1,2.125437e+05
3,30,2,1.783119e+05
3,30,3,1.707923e+05
3,30,5,1.705194e+05
3,30,10,1.202399e+05
3,30,20,1.202142e+05
3,30,30,1.201587e+05
3,30,40,1.200759e+05
3,30,50,1.200307e+05
3,30,60,1.199404e+05
3,30,70,1.198777e+05
3,30,80,1.198366e+05
3,30,90,1.197557e+05
3,30,100,1.196647e+05
3,30,1,1.388299e+05
3,30,2,1.388299e+05
3,30,3,1.388299e+05
3,30,5,1.388299e+05
3,30,10,1.388299e+05
3,30,20,1.388299e+05
3,30,30,1.388299e+05
3,30,40,1.388299e+05
3,30,50,1.388299e+05
3,30,60,1.388299e+05
3,30,70,1.388299e+05
3,30,80,1.388299e+05
3,30,90,1.388299e+05
3,30,100,1.388299e+05
3,30,1,1.932613e+05
3,30,2,1.383702e+05
3,30,3,1.383702e+05
3,30,5,1.383080e+05
3,30,10,1.382253e+05
3,30,20,1.354548e+05
3,30,30,1.341059e+05
3,30,40,1.340782e+05
3,30,50,1.340456e+05
3,30,60,1.340082e+05
3,30,70,1.339731e+05
3,30,80,1.339376e+05
3,30,90,1.339058e+05
3,30,100,1.338337e+05
