funcid,dim,milestone,error
7,10,1,3.042010e+02
7,10,2,2.383366e+02
7,10,3,2.184745e+02
7,10,5,1.340197e+02
7,10,10,1.129343e+02
7,10,20,1.012831e+02
7,10,30,7.518165e+01
7,10,40,5.749990e+01
7,10,50,4.142737e+01
7,10,60,3.593057e+01
7,10,70,3.220936e+01
7,10,80,3.220936e+01
7,10,90,3.144584e+01
7,10,100,3.082652e+01
7,10,1,2.612742e+02
7,10,2,2.542866e+02
7,10,3,2.455599e+02
7,10,5,2.201108e+02
7,10,10,1.822074e+02
7,10,20,1.004363e+02
7,10,30,9.180284e+01
7,10,40,7.716651e+01
7,10,50,6.801269e+01
7,10,60,6.801269e+01
7,10,70,6.348819e+01
7,10,80,6.140476e+01
7,10,90,6.140476e+01
7,10,100,6.096122e+01
7,10,1,3.872303e+02
7,10,2,3.486180e+02
7,10,3,3.486180e+02
7,10,5,2.127779e+02
7,10,10,1.795155e+02
7,10,20,1.487938e+02
7,10,30,1.300082e+02
7,10,40,6.782233e+01
7,10,50,6.033229e+01
7,10,60,4.698314e+01
7,10,70,3.679974e+01
7,10,80,3.465256e+01
7,10,90,3.465256e+01
7,10,100,3.350175e+01
7,10,1,2.641051e+02
7,10,2,2.278212e+02
7,10,3,2.140075e+02
7,10,5,1.775826e+02
7,10,10,1.561477e+02
7,10,20,1.355559e+02
7,10,30,1.041343e+02
7,10,40,8.922656e+01
7,10,50,8.553466e+01
7,10,60,7.439286e+01
7,10,70,7.271183e+01
7,10,80,7.271183e+01
7,10,90,6.297226e+01
7,10,100,6.297226e+01
7,10,1,3.191904e+02
7,10,2,2.537279e+02
7,10,3,2.537279e+02
7,10,5,1.802136e+02
7,10,10,1.083075e+02
7,10,20,6.390638e+01
7,10,30,5.766395e+01
7,10,40,4.776048e+01
7,10,50,4.276244e+01
7,10,60,4.276244e+01
7,10,70,4.044587e+01
7,10,80,3.949476e+01
7,10,90,3.949476e+01
7,10,100,3.909037e+01
7,10,1,2.266830e+02
7,10,2,2.266830e+02
7,10,3,2.066901e+02
7,10,5,1.625804e+02
7,10,10,1.538917e+02
7,10,20,1.289244e+02
7,10,30,1.119561e+02
7,10,40,1.042827e+02
7,10,50,9.850608e+01
7,10,60,8.995155e+01
7,10,70,8.886631e+01
7,10,80,8.359896e+01
7,10,90,8.359896e+01
7,10,100,7.874648e+01
7,10,1,2.732947e+02
7,10,2,2.732947e+02
7,10,3,2.582731e+02
7,10,5,1.766513e+02
7,10,10,1.617573e+02
7,10,20,1.453318e+02
7,10,30,1.187212e+02
7,10,40,1.029391e+02
7,10,50,1.002144e+02
7,10,60,6.497814e+01
7,10,70,6.497814e+01
7,10,80,5.316647e+01
7,10,90,4.937487e+01
7,10,100,4.937487e+01
7,10,1,3.048204e+02
7,10,2,1.670135e+02
7,10,3,1.670135e+02
7,10,5,1.128340e+02
7,10,10,1.063418e+02
7,10,20,9.575108e+01
7,10,30,8.528926e+01
7,10,40,8.416300e+01
7,10,50,7.116501e+01
7,10,60,6.124263e+01
7,10,70,5.734677e+01
7,10,80,5.734677e+01
7,10,90,5.468463e+01
7,10,100,5.386872e+01
7,10,1,3.720551e+02
7,10,2,3.139652e+02
7,10,3,3.139652e+02
7,10,5,1.780183e+02
7,10,10,1.303984e+02
7,10,20,8.773619e+01
7,10,30,7.915855e+01
7,10,40,7.126893e+01
7,10,50,6.820166e+01
7,10,60,6.709299e+01
7,10,70,6.205604e+01
7,10,80,5.924358e+01
7,10,90,5.924358e+01
7,10,100,5.769219e+01
7,10,1,3.077318e+02
7,10,2,1.416687e+02
7,10,3,1.416687e+02
7,10,5,1.416687e+02
7,10,10,1.184738e+02
7,10,20,1.086518e+02
7,10,30,9.763033e+01
7,10,40,8.768624e+01
7,10,50,8.180872e+01
7,10,60,6.289364e+01
7,10,70,6.289364e+01
7,10,80,5.723895e+01
7,10,90,4.317613e+01
7,10,100,4.317613e+01
