funcid,dim,milestone,error
11,10,1,3.325144e+03
11,10,2,1.709082e+03
11,10,3,1.177958e+03
11,10,5,5.367033e+02
11,10,10,3.030788e+02
11,10,20,2.177333e+02
11,10,30,1.711343e+02
11,10,40,8.234610e+01
11,10,50,5.663637e+01
11,10,60,4.481139e+01
11,10,70,4.481139e+01
11,10,80,3.973465e+01
11,10,90,3.700983e+01
11,10,100,3.700983e+01
11,10,1,1.687666e+03
11,10,2,4.525189e+02
11,10,3,4.327431e+02
11,10,5,2.830617e+02
11,10,10,2.541834e+02
11,10,20,1.815761e+02
11,10,30,1.342547e+02
11,10,40,1.016538e+02
11,10,50,6.583809e+01
11,10,60,6.583809e+01
11,10,70,4.469182e+01
11,10,80,3.095848e+01
11,10,90,3.095848e+01
11,10,100,2.326068e+01
11,10,1,2.180769e+03
11,10,2,1.380486e+03
11,10,3,1.380486e+03
11,10,5,1.202040e+03
11,10,10,7.965367e+02
11,10,20,3.763919e+02
11,10,30,2.460970e+02
11,10,40,1.779863e+02
11,10,50,1.491797e+02
11,10,60,1.299963e+02
11,10,70,9.383891e+01
11,10,80,7.575431e+01
11,10,90,7.575431e+01
11,10,100,6.557153e+01
11,10,1,1.343831e+03
11,10,2,1.343831e+03
11,10,3,1.305016e+03
11,10,5,8.303817e+02
11,10,10,6.502554e+02
11,10,20,3.016584e+02
11,10,30,1.968275e+02
11,10,40,1.472774e+02
11,10,50,1.180631e+02
11,10,60,1.180631e+02
11,10,70,7.214358e+01
11,10,80,6.017327e+01
11,10,90,6.017327e+01
11,10,100,5.402761e+01
11,10,1,1.015712e+03
11,10,2,8.341758e+02
11,10,3,8.176754e+02
11,10,5,6.318085e+02
11,10,10,5.814878e+02
11,10,20,3.777116e+02
11,10,30,3.180357e+02
11,10,40,1.152925e+02
11,10,50,6.624541e+01
11,10,60,6.624541e+01
11,10,70,4.220467e+01
11,10,80,3.661037e+01
11,10,90,3.485841e+01
11,10,100,3.287791e+01
11,10,1,1.008016e+03
11,10,2,9.874889e+02
11,10,3,8.654734e+02
11,10,5,7.615195e+02
11,10,10,6.241800e+02
11,10,20,4.537483e+02
11,10,30,3.656069e+02
11,10,40,2.426958e+02
11,10,50,1.118669e+02
11,10,60,9.773616e+01
11,10,70,8.164971e+01
11,10,80,6.834003e+01
11,10,90,6.030056e+01
11,10,100,4.783726e+01
11,10,1,1.975943e+03
11,10,2,1.101112e+03
11,10,3,1.101112e+03
11,10,5,3.679320e+02
11,10,10,2.373603e+02
11,10,20,1.134495e+02
11,10,30,1.013145e+02
11,10,40,9.277354e+01
11,10,50,8.127932e+01
11,10,60,6.432267e+01
11,10,70,6.432267e+01
11,10,80,4.445669e+01
11,10,90,3.176020e+01
11,10,100,3.176020e+01
11,10,1,9.700141e+02
11,10,2,9.700141e+02
11,10,3,9.453786e+02
11,10,5,7.548635e+02
11,10,10,5.786088e+02
11,10,20,4.298695e+02
11,10,30,3.000249e+02
11,10,40,2.066161e+02
11,10,50,1.864769e+02
11,10,60,1.191790e+02
11,10,70,1.055561e+02
11,10,80,7.382705e+01
11,10,90,5.457315e+01
11,10,100,4.362297e+01
11,10,1,2.765040e+03
11,10,2,1.036992e+03
11,10,3,1.036992e+03
11,10,5,7.982481e+02
11,10,10,3.645479e+02
11,10,20,2.566000e+02
11,10,30,2.035561e+02
11,10,40,1.491270e+02
11,10,50,9.730511e+01
11,10,60,9.730511e+01
11,10,70,7.578539e+01
11,10,80,5.365162e+01
11,10,90,5.365162e+01
11,10,100,4.153152e+01
11,10,1,6.053276e+02
11,10,2,6.053276e+02
11,10,3,5.759143e+02
11,10,5,5.759143e+02
11,10,10,2.441211e+02
11,10,20,1.817768e+02
11,10,30,1.530064e+02
11,10,40,1.333847e+02
11,10,50,1.013366e+02
11,10,60,9.742320e+01
11,10,70,7.473220e+01
11,10,80,4.613799e+01
11,10,90,4.613799e+01
11,10,100,3.085618e+01
