funcid,dim,milestone,error
7,30,1,9.980327e+02
7,30,2,9.980327e+02
7,30,3,9.980327e+02
7,30,5,9.980327e+02
7,30,10,9.980327e+02
7,30,20,9.980327e+02
7,30,30,9.980327e+02
7,30,40,9.980327e+02
7,30,50,9.980327e+02
7,30,60,9.980327e+02
7,30,70,9.980327e+02
7,30,80,9.980327e+02
7,30,90,9.980327e+02
7,30,100,9.980327e+02
7,30,1,1.202862e+03
7,30,2,1.202862e+03
7,30,3,1.202862e+03
7,30,5,1.202862e+03
7,30,10,1.202862e+03
7,30,20,1.202862e+03
7,30,30,1.202862e+03
7,30,40,1.202862e+03
7,30,50,1.202862e+03
7,30,60,1.202862e+03
7,30,70,1.202862e+03
7,30,80,1.202862e+03
7,30,90,1.202862e+03
7,30,100,1.202862e+03
7,30,1,1.164619e+03
7,30,2,1.164619e+03
7,30,3,1.164619e+03
7,30,5,1.164619e+03
7,30,10,1.146774e+03
7,30,20,1.146774e+03
7,30,30,1.146774e+03
7,30,40,1.146774e+03
7,30,50,1.146774e+03
7,30,60,1.146774e+03
7,30,70,1.146774e+03
7,30,80,1.146774e+03
7,30,90,1.146774e+03
7,30,100,1.146774e+03
7,30,1,1.126549e+03
7,30,2,1.126549e+03
7,30,3,9.991878e+02
7,30,5,9.991878e+02
7,30,10,9.991878e+02
7,30,20,9.991878e+02
7,30,30,9.991878e+02
7,30,40,9.823950e+02
7,30,50,9.823950e+02
7,30,60,9.823950e+02
7,30,70,9.823950e+02
7,30,80,9.823950e+02
7,30,90,9.823950e+02
7,30,100,9.823950e+02
7,30,1,1.437122e+03
7,30,2,1.303833e+03
7,30,3,1.303833e+03
7,30,5,1.303833e+03
7,30,10,1.270085e+03
7,30,20,1.270085e+03
7,30,30,1.270085e+03
7,30,40,1.270085e+03
7,30,50,1.270085e+03
7,30,60,1.270085e+03
7,30,70,1.270085e+03
7,30,80,1.270085e+03
7,30,90,1.270085e+03
7,30,100,1.270085e+03
7,30,1,1.216020e+03
7,30,2,1.216020e+03
7,30,3,1.216020e+03
7,30,5,1.216020e+03
7,30,10,1.216020e+03
7,30,20,1.216020e+03
7,30,30,1.216020e+03
7,30,40,1.216020e+03
7,30,50,1.216020e+03
7,30,60,1.216020e+03
7,30,70,1.216020e+03
7,30,80,1.216020e+03
7,30,90,1.216020e+03
7,30,100,1.216020e+03
7,30,1,1.331103e+03
7,30,2,1.288046e+03
7,30,3,1.288046e+03
7,30,5,1.288046e+03
7,30,10,9.948684e+02
7,30,20,9.948684e+02
7,30,30,9.948684e+02
7,30,40,9.948684e+02
7,30,50,9.948684e+02
7,30,60,9.948684e+02
7,30,70,9.948684e+02
7,30,80,9.948684e+02
7,30,90,9.948684e+02
7,30,100,9.948684e+02
7,30,1,1.238514e+03
7,30,2,1.238514e+03
7,30,3,1.238514e+03
7,30,5,1.238514e+03
7,30,10,1.238514e+03
7,30,20,1.238514e+03
7,30,30,1.238514e+03
7,30,40,1.238514e+03
7,30,50,1.238514e+03
7,30,60,1.238514e+03
7,30,70,1.238514e+03
7,30,80,1.238514e+03
7,30,90,1.238514e+03
7,30,100,1.238514e+03
7,30,1,1.177538e+03
7,30,2,1.177538e+03
7,30,3,1.177538e+03
7,30,5,1.141376e+03
7,30,10,1.141376e+03
7,30,20,1.141376e+03
7,30,30,1.141376e+03
7,30,40,1.141376e+03
7,30,50,1.141376e+03
7,30,60,1.141376e+03
7,30,70,1.141376e+03
7,30,80,1.141376e+03
7,30,90,1.141376e+03
7,30,100,1.141376e+03
7,30,1,1.087749e+03
7,30,2,1.087749e+03
7,30,3,1.087749e+03
7,30,5,1.087749e+03
7,30,10,1.087749e+03
7,30,20,1.087749e+03
7,30,30,1.087749e+03
7,30,40,1.087749e+03
7,30,50,1.087749e+03
7,30,60,1.087749e+03
7,30,70,1.087749e+03
7,30,80,1.087749e+03
7,30,90,1.087749e+03
7,30,100,1.087749e+03
