funcid,dim,milestone,error
2,10,1,8.579771e+10
2,10,2,8.579771e+10
2,10,3,7.069002e+10
2,10,5,6.160332e+09
2,10,10,3.460122e+09
2,10,20,6.730878e+08
2,10,30,1.273385e+07
2,10,40,1.273385e+07
2,10,50,3.289145e+06
2,10,60,3.289145e+06
2,10,70,3.289145e+06
2,10,80,8.848550e+05
2,10,90,8.848550e+05
2,10,100,8.848550e+05
2,10,1,4.079048e+11
2,10,2,1.142537e+11
2,10,3,1.075543e+11
2,10,5,1.164081e+09
2,10,10,9.786978e+08
2,10,20,8.502746e+07
2,10,30,3.407456e+07
2,10,40,2.959279e+07
2,10,50,1.884377e+07
2,10,60,1.213798e+07
2,10,70,5.941889e+06
2,10,80,2.571491e+06
2,10,90,5.937580e+05
2,10,100,5.937580e+05
2,10,1,7.281881e+10
2,10,2,4.226957e+10
2,10,3,4.226957e+10
2,10,5,3.876075e+09
2,10,10,1.753172e+09
2,10,20,6.375838e+08
2,10,30,1.754139e+08
2,10,40,4.295888e+07
2,10,50,2.324309e+07
2,10,60,1.165026e+07
2,10,70,1.165026e+07
2,10,80,1.165026e+07
2,10,90,1.165026e+07
2,10,100,1.165026e+07
2,10,1,1.204058e+10
2,10,2,1.204058e+10
2,10,3,1.203762e+10
2,10,5,9.631561e+09
2,10,10,6.658828e+09
2,10,20,1.006491e+08
2,10,30,1.006491e+08
2,10,40,8.358848e+06
2,10,50,8.358848e+06
2,10,60,4.109830e+05
2,10,70,4.108560e+05
2,10,80,4.108560e+05
2,10,90,4.108560e+05
2,10,100,3.894930e+05
2,10,1,1.968615e+11
2,10,2,6.057666e+09
2,10,3,5.958778e+09
2,10,5,1.400395e+08
2,10,10,1.400395e+08
2,10,20,1.110176e+08
2,10,30,1.110176e+08
2,10,40,3.256432e+07
2,10,50,3.256432e+07
2,10,60,3.256432e+07
2,10,70,6.141743e+06
2,10,80,1.077252e+06
2,10,90,1.077252e+06
2,10,100,9.541710e+05
2,10,1,3.436776e+11
2,10,2,1.498559e+11
2,10,3,1.498559e+11
2,10,5,1.672842e+09
2,10,10,1.810713e+08
2,10,20,4.185251e+07
2,10,30,3.013518e+07
2,10,40,2.168847e+06
2,10,50,2.168847e+06
2,10,60,2.168847e+06
2,10,70,1.180755e+06
2,10,80,1.180720e+06
2,10,90,1.180720e+06
2,10,100,6.702190e+05
2,10,1,1.752213e+10
2,10,2,7.496485e+09
2,10,3,7.496485e+09
2,10,5,2.365846e+08
2,10,10,2.365846e+08
2,10,20,1.866672e+07
2,10,30,1.866672e+07
2,10,40,1.866672e+07
2,10,50,1.866672e+07
2,10,60,1.866672e+07
2,10,70,1.866672e+07
2,10,80,1.866672e+07
2,10,90,1.866672e+07
2,10,100,1.866672e+07
2,10,1,3.531932e+10
2,10,2,1.679190e+10
2,10,3,1.679190e+10
2,10,5,2.897040e+09
2,10,10,2.897040e+09
2,10,20,2.074400e+06
2,10,30,2.074400e+06
2,10,40,2.074400e+06
2,10,50,2.074400e+06
2,10,60,5.819950e+05
2,10,70,5.619900e+05
2,10,80,5.619900e+05
2,10,90,5.619900e+05
2,10,100,5.619900e+05
2,10,1,6.790669e+10
2,10,2,1.073132e+10
2,10,3,9.940054e+09
2,10,5,1.414960e+09
2,10,10,1.083795e+09
2,10,20,3.201709e+08
2,10,30,5.309669e+07
2,10,40,5.309669e+07
2,10,50,5.309669e+07
2,10,60,5.309669e+07
2,10,70,5.309669e+07
2,10,80,8.574485e+06
2,10,90,8.574485e+06
2,10,100,8.574485e+06
2,10,1,2.261459e+11
2,10,2,1.524628e+11
2,10,3,1.406468e+11
2,10,5,1.679581e+10
2,10,10,3.168324e+07
2,10,20,3.168257e+07
2,10,30,3.168257e+07
2,10,40,3.168257e+07
2,10,50,1.764189e+07
2,10,60,2.284099e+06
2,10,70,2.284099e+06
2,10,80,2.284099e+06
2,10,90,2.284099e+06
2,10,100,2.284099e+06
