funcid,dim,milestone,error
5,10,1,1.078243e+02
5,10,2,1.078243e+02
5,10,3,1.052812e+02
5,10,5,9.336535e+01
5,10,10,8.021402e+01
5,10,20,6.816688e+01
5,10,30,5.863122e+01
5,10,40,5.242568e+01
5,10,50,4.917617e+01
5,10,60,4.796582e+01
5,10,70,4.778219e+01
5,10,80,4.549661e+01
5,10,90,4.549661e+01
5,10,100,4.406297e+01
5,10,1,1.247563e+02
5,10,2,1.076194e+02
5,10,3,1.054814e+02
5,10,5,1.054814e+02
5,10,10,9.468042e+01
5,10,20,7.494545e+01
5,10,30,6.080294e+01
5,10,40,5.491432e+01
5,10,50,5.072756e+01
5,10,60,4.995855e+01
5,10,70,4.995855e+01
5,10,80,4.977120e+01
5,10,90,4.975210e+01
5,10,100,4.975210e+01
5,10,1,1.214067e+02
5,10,2,1.134353e+02
5,10,3,9.359810e+01
5,10,5,8.978061e+01
5,10,10,7.292321e+01
5,10,20,5.436067e+01
5,10,30,4.810089e+01
5,10,40,4.375074e+01
5,10,50,4.238390e+01
5,10,60,4.189018e+01
5,10,70,4.186592e+01
5,10,80,4.181427e+01
5,10,90,4.180138e+01
5,10,100,4.179560e+01
5,10,1,9.723659e+01
5,10,2,9.723659e+01
5,10,3,9.483733e+01
5,10,5,9.483733e+01
5,10,10,8.969944e+01
5,10,20,7.712976e+01
5,10,30,6.440454e+01
5,10,40,5.548732e+01
5,10,50,5.285447e+01
5,10,60,5.202111e+01
5,10,70,5.202111e+01
5,10,80,5.180708e+01
5,10,90,5.175141e+01
5,10,100,5.175141e+01
5,10,1,1.188696e+02
5,10,2,1.144350e+02
5,10,3,1.144350e+02
5,10,5,1.075882e+02
5,10,10,8.664733e+01
5,10,20,7.305775e+01
5,10,30,6.576181e+01
5,10,40,5.844960e+01
5,10,50,5.687535e+01
5,10,60,5.673048e+01
5,10,70,5.598184e+01
5,10,80,5.576296e+01
5,10,90,5.575952e+01
5,10,100,5.572473e+01
5,10,1,1.278602e+02
5,10,2,1.121773e+02
5,10,3,1.048564e+02
5,10,5,9.828091e+01
5,10,10,9.222252e+01
5,10,20,6.048310e+01
5,10,30,4.925268e+01
5,10,40,3.908850e+01
5,10,50,2.694919e+01
5,10,60,2.238613e+01
5,10,70,2.238613e+01
5,10,80,2.043961e+01
5,10,90,1.995443e+01
5,10,100,1.995443e+01
5,10,1,1.162554e+02
5,10,2,1.162554e+02
5,10,3,1.142317e+02
5,10,5,1.095281e+02
5,10,10,1.058871e+02
5,10,20,7.673659e+01
5,10,30,6.516323e+01
5,10,40,5.711192e+01
5,10,50,4.957247e+01
5,10,60,4.390529e+01
5,10,70,4.390529e+01
5,10,80,4.181437e+01
5,10,90,4.098241e+01
5,10,100,4.098241e+01
5,10,1,1.299259e+02
5,10,2,1.144451e+02
5,10,3,1.119572e+02
5,10,5,1.017181e+02
5,10,10,6.593724e+01
5,10,20,6.059470e+01
5,10,30,4.667082e+01
5,10,40,4.401021e+01
5,10,50,4.310307e+01
5,10,60,4.285832e+01
5,10,70,4.233410e+01
5,10,80,4.233410e+01
5,10,90,3.997592e+01
5,10,100,3.997592e+01
5,10,1,1.200186e+02
5,10,2,1.011770e+02
5,10,3,9.786222e+01
5,10,5,9.359494e+01
5,10,10,8.051737e+01
5,10,20,6.185423e+01
5,10,30,5.731090e+01
5,10,40,4.558021e+01
5,10,50,4.262199e+01
5,10,60,4.100342e+01
5,10,70,4.003850e+01
5,10,80,3.998519e+01
5,10,90,3.985318e+01
5,10,100,3.366272e+01
5,10,1,9.715164e+01
5,10,2,8.900239e+01
5,10,3,8.900239e+01
5,10,5,8.401177e+01
5,10,10,6.700567e+01
5,10,20,5.645276e+01
5,10,30,4.868565e+01
5,10,40,4.407782e+01
5,10,50,3.900375e+01
5,10,60,3.804947e+01
5,10,70,3.788715e+01
5,10,80,3.788715e+01
5,10,90,3.781717e+01
5,10,100,3.781717e+01
