funcid,dim,milestone,error
2,30,1,6.748043e+43
2,30,2,1.590848e+43
2,30,3,2.148551e+41
2,30,5,2.148551e+41
2,30,10,4.022575e+39
2,30,20,1.624943e+38
2,30,30,1.624943e+38
2,30,40,5.709209e+37
2,30,50,6.387275e+36
2,30,60,6.387275e+36
2,30,70,1.949645e+36
2,30,80,6.467111e+35
2,30,90,3.519631e+34
2,30,100,5.635258e+33
2,30,1,2.350010e+43
2,30,2,2.350010e+43
2,30,3,2.350010e+43
2,30,5,2.310643e+43
2,30,10,2.315740e+41
2,30,20,3.441984e+38
2,30,30,9.489920e+35
2,30,40,9.229979e+31
2,30,50,3.929872e+31
2,30,60,9.389342e+30
2,30,70,2.320990e+28
2,30,80,1.363651e+28
2,30,90,1.172631e+28
2,30,100,6.136105e+27
2,30,1,1.131958e+44
2,30,2,2.125524e+42
2,30,3,1.003417e+41
2,30,5,8.617379e+40
2,30,10,2.231739e+40
2,30,20,4.676646e+38
2,30,30,6.800230e+34
2,30,40,1.415671e+34
2,30,50,1.415671e+34
2,30,60,1.211626e+34
2,30,70,3.168572e+33
2,30,80,7.726719e+29
2,30,90,4.297020e+29
2,30,100,3.971760e+29
2,30,1,7.643515e+42
2,30,2,2.681854e+42
2,30,3,3.494114e+41
2,30,5,1.022457e+40
2,30,10,1.690864e+39
2,30,20,1.905021e+38
2,30,30,3.821045e+36
2,30,40,7.482625e+35
2,30,50,5.216451e+34
2,30,60,6.688428e+33
2,30,70,6.682085e+33
2,30,80,6.682085e+33
2,30,90,7.443045e+32
2,30,100,3.817818e+32
2,30,1,9.406016e+44
2,30,2,8.590194e+44
2,30,3,9.306823e+39
2,30,5,8.616519e+39
2,30,10,2.592199e+39
2,30,20,2.901985e+37
2,30,30,6.217824e+36
2,30,40,1.773790e+36
2,30,50,5.113830e+35
2,30,60,1.047662e+35
2,30,70,1.546797e+33
2,30,80,1.546796e+33
2,30,90,1.546796e+33
2,30,100,9.826065e+31
2,30,1,2.953615e+45
2,30,2,2.953615e+45
2,30,3,3.410274e+42
2,30,5,3.214646e+42
2,30,10,6.155841e+39
2,30,20,5.555769e+36
2,30,30,2.460453e+35
2,30,40,1.637792e+35
2,30,50,5.149020e+34
2,30,60,3.189704e+34
2,30,70,3.193444e+33
2,30,80,9.984204e+32
2,30,90,2.967876e+32
2,30,100,1.034091e+32
2,30,1,9.800872e+43
2,30,2,2.709944e+43
2,30,3,6.696588e+41
2,30,5,6.696588e+41
2,30,10,6.434764e+41
2,30,20,5.370913e+38
2,30,30,1.971812e+36
2,30,40,1.442811e+36
2,30,50,2.070997e+35
2,30,60,6.289590e+33
2,30,70,1.894485e+33
2,30,80,3.317598e+32
2,30,90,2.987428e+32
2,30,100,1.296108e+31
2,30,1,1.060247e+44
2,30,2,8.383943e+42
2,30,3,5.230725e+41
2,30,5,4.551607e+41
2,30,10,3.945250e+40
2,30,20,2.730012e+38
2,30,30,1.115309e+38
2,30,40,8.175553e+36
2,30,50,1.060358e+36
2,30,60,1.060358e+36
2,30,70,1.060358e+36
2,30,80,1.633453e+35
2,30,90,3.326469e+34
2,30,100,3.011365e+33
2,30,1,3.842447e+46
2,30,2,3.842447e+46
2,30,3,1.946744e+45
2,30,5,3.401265e+44
2,30,10,1.186790e+43
2,30,20,1.245014e+40
2,30,30,2.117481e+39
2,30,40,1.133938e+38
2,30,50,2.900182e+37
2,30,60,7.461106e+36
2,30,70,4.353864e+36
2,30,80,2.347506e+36
2,30,90,4.138882e+35
2,30,100,2.289905e+34
2,30,1,3.237465e+45
2,30,2,1.462302e+45
2,30,3,3.743653e+44
2,30,5,7.127085e+42
2,30,10,1.145199e+42
2,30,20,2.024516e+38
2,30,30,2.625787e+36
2,30,40,1.039804e+36
2,30,50,2.094026e+35
2,30,60,1.293995e+35
2,30,70,7.046999e+34
2,30,80,1.790522e+34
2,30,90,8.830716e+33
2,30,100,4.509593e+33
