funcid,dim,milestone,error
14,10,1,2.268141e+04
14,10,2,1.570068e+02
14,10,3,1.570068e+02
14,10,5,1.534174e+02
14,10,10,1.526921e+02
14,10,20,1.166064e+02
14,10,30,1.141297e+02
14,10,40,1.140073e+02
14,10,50,1.091592e+02
14,10,60,1.091592e+02
14,10,70,1.089855e+02
14,10,80,1.084132e+02
14,10,90,1.084132e+02
14,10,100,1.084064e+02
14,10,1,6.120225e+02
14,10,2,2.857618e+02
14,10,3,1.052002e+02
14,10,5,1.052002e+02
14,10,10,8.606788e+01
14,10,20,8.606788e+01
14,10,30,8.606788e+01
14,10,40,8.606788e+01
14,10,50,8.606788e+01
14,10,60,8.606788e+01
14,10,70,8.606788e+01
14,10,80,8.606788e+01
14,10,90,8.606788e+01
14,10,100,8.606788e+01
14,10,1,7.184493e+03
14,10,2,1.675101e+02
14,10,3,1.675101e+02
14,10,5,1.371086e+02
14,10,10,1.369456e+02
14,10,20,6.926919e+01
14,10,30,6.917796e+01
14,10,40,6.915026e+01
14,10,50,6.914708e+01
14,10,60,6.914708e+01
14,10,70,6.914455e+01
14,10,80,6.914325e+01
14,10,90,6.914325e+01
14,10,100,6.914083e+01
14,10,1,2.373727e+04
14,10,2,1.490253e+03
14,10,3,1.451249e+02
14,10,5,1.451249e+02
14,10,10,1.367018e+02
14,10,20,1.113026e+02
14,10,30,1.101768e+02
14,10,40,1.099155e+02
14,10,50,1.047122e+02
14,10,60,1.047122e+02
14,10,70,1.026255e+02
14,10,80,1.011867e+02
14,10,90,1.011867e+02
14,10,100,1.001046e+02
14,10,1,1.987219e+04
14,10,2,1.335506e+03
14,10,3,4.030970e+02
14,10,5,3.655919e+02
14,10,10,6.288814e+01
14,10,20,6.280763e+01
14,10,30,6.247102e+01
14,10,40,6.247013e+01
14,10,50,6.245925e+01
14,10,60,6.245925e+01
14,10,70,6.245725e+01
14,10,80,6.245560e+01
14,10,90,6.245560e+01
14,10,100,6.245379e+01
14,10,1,3.150263e+03
14,10,2,3.150263e+03
14,10,3,1.224695e+02
14,10,5,1.224695e+02
14,10,10,1.095388e+02
14,10,20,5.720400e+01
14,10,30,5.712143e+01
14,10,40,5.710324e+01
14,10,50,5.708504e+01
14,10,60,5.708504e+01
14,10,70,5.707008e+01
14,10,80,5.706130e+01
14,10,90,5.706130e+01
14,10,100,5.697975e+01
14,10,1,7.295492e+03
14,10,2,8.314027e+02
14,10,3,3.148903e+02
14,10,5,3.148903e+02
14,10,10,9.512048e+01
14,10,20,7.470774e+01
14,10,30,7.452708e+01
14,10,40,7.452007e+01
14,10,50,7.449956e+01
14,10,60,7.448019e+01
14,10,70,7.448019e+01
14,10,80,7.446752e+01
14,10,90,7.443527e+01
14,10,100,7.443527e+01
14,10,1,7.976317e+03
14,10,2,1.044386e+03
14,10,3,1.018831e+03
14,10,5,4.901022e+02
14,10,10,8.354574e+01
14,10,20,7.716386e+01
14,10,30,7.711996e+01
14,10,40,7.152557e+01
14,10,50,7.083817e+01
14,10,60,7.040536e+01
14,10,70,7.040536e+01
14,10,80,7.011678e+01
14,10,90,7.002976e+01
14,10,100,7.002976e+01
14,10,1,5.907057e+03
14,10,2,1.650963e+03
14,10,3,1.901739e+02
14,10,5,1.583015e+02
14,10,10,1.139308e+02
14,10,20,9.420781e+01
14,10,30,9.405705e+01
14,10,40,9.402823e+01
14,10,50,9.389903e+01
14,10,60,9.389903e+01
14,10,70,9.387235e+01
14,10,80,9.379296e+01
14,10,90,9.379296e+01
14,10,100,9.365818e+01
14,10,1,1.295241e+04
14,10,2,1.151151e+03
14,10,3,4.398937e+02
14,10,5,1.846744e+02
14,10,10,1.248461e+02
14,10,20,8.905897e+01
14,10,30,8.858537e+01
14,10,40,8.858537e+01
14,10,50,8.858537e+01
14,10,60,8.858537e+01
14,10,70,8.858537e+01
14,10,80,8.858537e+01
14,10,90,8.858537e+01
14,10,100,8.858537e+01
