funcid,dim,milestone,error
15,30,1,2.982290e+08
15,30,2,2.884715e+08
15,30,3,2.884715e+08
15,30,5,2.256781e+08
15,30,10,9.767879e+06
15,30,20,6.340596e+04
15,30,30,3.121820e+04
15,30,40,1.879596e+04
15,30,50,1.369107e+04
15,30,60,1.355871e+04
15,30,70,1.355815e+04
15,30,80,1.355791e+04
15,30,90,1.355782e+04
15,30,100,1.355765e+04
15,30,1,8.848061e+08
15,30,2,5.508311e+08
15,30,3,1.455650e+08
15,30,5,3.855515e+07
15,30,10,1.995716e+06
15,30,20,1.128082e+05
15,30,30,2.062722e+04
15,30,40,1.150620e+04
15,30,50,6.587083e+03
15,30,60,6.574137e+03
15,30,70,6.573107e+03
15,30,80,6.572942e+03
15,30,90,6.572919e+03
15,30,100,6.572891e+03
15,30,1,5.459465e+08
15,30,2,3.194802e+08
15,30,3,2.478358e+07
15,30,5,1.658160e+07
15,30,10,6.897051e+05
15,30,20,6.180232e+04
15,30,30,2.441293e+04
15,30,40,1.864336e+04
15,30,50,1.861766e+04
15,30,60,1.861662e+04
15,30,70,1.861629e+04
15,30,80,1.861607e+04
15,30,90,1.861570e+04
15,30,100,1.861555e+04
15,30,1,1.821182e+09
15,30,2,1.307824e+09
15,30,3,6.505497e+08
15,30,5,2.514506e+08
15,30,10,1.753322e+06
15,30,20,1.058295e+05
15,30,30,1.366433e+04
15,30,40,1.211112e+04
15,30,50,7.172266e+03
15,30,60,6.989239e+03
15,30,70,6.988504e+03
15,30,80,6.988460e+03
15,30,90,6.988442e+03
15,30,100,6.988396e+03
15,30,1,2.091275e+09
15,30,2,1.159036e+09
15,30,3,5.808261e+08
15,30,5,4.137797e+08
15,30,10,2.974440e+07
15,30,20,6.746104e+04
15,30,30,2.293385e+04
15,30,40,1.055474e+04
15,30,50,8.739148e+03
15,30,60,8.682127e+03
15,30,70,8.670848e+03
15,30,80,8.670789e+03
15,30,90,8.670694e+03
15,30,100,8.670662e+03
15,30,1,7.848205e+08
15,30,2,7.501481e+08
15,30,3,4.942391e+08
15,30,5,7.052405e+07
15,30,10,4.937315e+06
15,30,20,3.213914e+04
15,30,30,1.728447e+04
15,30,40,9.784096e+03
15,30,50,9.423287e+03
15,30,60,9.423105e+03
15,30,70,9.423083e+03
15,30,80,9.423019e+03
15,30,90,9.422978e+03
15,30,100,9.422942e+03
15,30,1,9.959501e+08
15,30,2,9.266305e+08
15,30,3,4.598825e+08
15,30,5,8.277563e+07
15,30,10,7.001637e+06
15,30,20,6.761589e+04
15,30,30,1.629567e+04
15,30,40,2.839176e+03
15,30,50,2.706001e+03
15,30,60,2.697456e+03
15,30,70,2.696727e+03
15,30,80,2.696691e+03
15,30,90,2.696685e+03
15,30,100,2.696682e+03
15,30,1,5.487879e+08
15,30,2,5.045424e+08
15,30,3,3.338007e+08
15,30,5,4.214818e+07
15,30,10,8.417885e+06
15,30,20,3.156224e+04
15,30,30,2.674115e+04
15,30,40,1.010717e+04
15,30,50,8.983669e+03
15,30,60,8.978363e+03
15,30,70,8.978327e+03
15,30,80,8.978252e+03
15,30,90,8.978224e+03
15,30,100,8.978191e+03
15,30,1,2.676524e+08
15,30,2,2.676524e+08
15,30,3,2.676524e+08
15,30,5,2.560282e+08
15,30,10,1.533823e+07
15,30,20,1.091356e+05
15,30,30,2.711036e+04
15,30,40,1.041793e+04
15,30,50,9.469979e+03
15,30,60,9.464912e+03
15,30,70,9.464852e+03
15,30,80,9.464803e+03
15,30,90,9.464762e+03
15,30,100,9.464683e+03
15,30,1,1.901934e+09
15,30,2,1.901934e+09
15,30,3,1.143216e+09
15,30,5,3.809962e+08
15,30,10,2.213545e+07
15,30,20,1.359827e+05
15,30,30,1.773956e+04
15,30,40,7.811570e+03
15,30,50,7.600061e+03
15,30,60,5.124786e+03
15,30,70,4.363983e+03
15,30,80,4.361914e+03
15,30,90,4.361620e+03
15,30,100,4.361571e+03
