funcid,dim,milestone,error
5,30,1,5.002552e+02
5,30,2,5.002552e+02
5,30,3,5.002552e+02
5,30,5,5.002552e+02
5,30,10,4.867438e+02
5,30,20,4.518075e+02
5,30,30,4.188165e+02
5,30,40,4.066456e+02
5,30,50,3.865225e+02
5,30,60,3.791528e+02
5,30,70,3.748605e+02
5,30,80,3.713378e+02
5,30,90,3.709549e+02
5,30,100,3.666966e+02
5,30,1,5.126663e+02
5,30,2,5.085317e+02
5,30,3,5.085317e+02
5,30,5,5.030556e+02
5,30,10,4.873355e+02
5,30,20,4.582690e+02
5,30,30,4.373645e+02
5,30,40,4.091309e+02
5,30,50,3.906351e+02
5,30,60,3.765450e+02
5,30,70,3.672348e+02
5,30,80,3.574428e+02
5,30,90,3.428393e+02
5,30,100,3.428393e+02
5,30,1,5.556055e+02
5,30,2,5.523469e+02
5,30,3,5.011812e+02
5,30,5,4.881057e+02
5,30,10,4.675110e+02
5,30,20,4.231354e+02
5,30,30,3.711508e+02
5,30,40,3.576931e+02
5,30,50,3.489557e+02
5,30,60,3.378788e+02
5,30,70,3.305140e+02
5,30,80,3.240913e+02
5,30,90,3.212580e+02
5,30,100,3.183482e+02
5,30,1,5.020117e+02
5,30,2,4.888291e+02
5,30,3,4.878095e+02
5,30,5,4.783153e+02
5,30,10,4.623195e+02
5,30,20,4.060536e+02
5,30,30,3.860707e+02
5,30,40,3.553630e+02
5,30,50,3.391142e+02
5,30,60,3.339202e+02
5,30,70,3.276443e+02
5,30,80,3.245984e+02
5,30,90,3.219111e+02
5,30,100,3.193116e+02
5,30,1,5.420649e+02
5,30,2,5.420649e+02
5,30,3,5.420649e+02
5,30,5,5.420649e+02
5,30,10,5.149902e+02
5,30,20,4.819892e+02
5,30,30,4.471921e+02
5,30,40,4.377797e+02
5,30,50,4.169008e+02
5,30,60,4.040758e+02
5,30,70,3.895202e+02
5,30,80,3.818667e+02
5,30,90,3.760276e+02
5,30,100,3.728110e+02
5,30,1,4.766163e+02
5,30,2,4.657112e+02
5,30,3,4.657112e+02
5,30,5,4.553866e+02
5,30,10,4.491808e+02
5,30,20,4.110163e+02
5,30,30,3.727114e+02
5,30,40,3.621832e+02
5,30,50,3.324444e+02
5,30,60,3.261996e+02
5,30,70,3.182083e+02
5,30,80,3.135521e+02
5,30,90,3.059418e+02
5,30,100,3.059418e+02
5,30,1,5.266384e+02
5,30,2,5.266384e+02
5,30,3,5.266384e+02
5,30,5,5.266384e+02
5,30,10,5.158882e+02
5,30,20,4.633155e+02
5,30,30,4.158510e+02
5,30,40,4.029530e+02
5,30,50,3.822325e+02
5,30,60,3.780871e+02
5,30,70,3.751436e+02
5,30,80,3.733566e+02
5,30,90,3.724336e+02
5,30,100,3.711716e+02
5,30,1,4.672127e+02
5,30,2,4.672127e+02
5,30,3,4.672127e+02
5,30,5,4.672127e+02
5,30,10,4.543758e+02
5,30,20,4.115608e+02
5,30,30,3.724746e+02
5,30,40,3.533253e+02
5,30,50,3.325565e+02
5,30,60,3.094684e+02
5,30,70,2.975524e+02
5,30,80,2.894584e+02
5,30,90,2.797829e+02
5,30,100,2.797829e+02
5,30,1,4.601777e+02
5,30,2,4.601777e+02
5,30,3,4.601777e+02
5,30,5,4.601777e+02
5,30,10,4.277689e+02
5,30,20,3.786889e+02
5,30,30,3.598546e+02
5,30,40,3.401986e+02
5,30,50,3.297241e+02
5,30,60,3.209038e+02
5,30,70,3.098005e+02
5,30,80,3.034625e+02
5,30,90,2.982770e+02
5,30,100,2.960633e+02
5,30,1,5.366212e+02
5,30,2,5.366212e+02
5,30,3,5.366212e+02
5,30,5,5.329663e+02
5,30,10,4.741062e+02
5,30,20,4.240641e+02
5,30,30,3.824269e+02
5,30,40,3.660856e+02
5,30,50,3.457545e+02
5,30,60,3.356379e+02
5,30,70,3.267090e+02
5,30,80,3.189395e+02
5,30,90,3.189395e+02
5,30,100,3.133381e+02
