funcid,dim,milestone,error
1,10,1,1.000926e+10
1,10,2,4.169068e+09
1,10,3,4.169068e+09
1,10,5,2.397986e+09
1,10,10,1.540821e+09
1,10,20,6.319697e+08
1,10,30,4.428650e+08
1,10,40,1.463500e+08
1,10,50,7.291275e+07
1,10,60,3.231265e+07
1,10,70,8.335475e+05
1,10,80,1.329716e+02
1,10,90,1.329672e+02
1,10,100,1.329635e+02
1,10,1,7.524746e+09
1,10,2,6.322093e+09
1,10,3,6.258868e+09
1,10,5,2.811871e+09
1,10,10,2.068365e+09
1,10,20,5.562335e+08
1,10,30,3.663916e+08
1,10,40,1.762579e+08
1,10,50,1.272590e+08
1,10,60,1.411143e+07
1,10,70,1.293573e+06
1,10,80,2.578687e+01
1,10,90,2.578025e+01
1,10,100,2.577962e+01
1,10,1,7.894356e+09
1,10,2,4.324577e+09
1,10,3,4.283980e+09
1,10,5,1.999422e+09
1,10,10,1.730126e+09
1,10,20,1.084203e+09
1,10,30,1.634604e+08
1,10,40,7.792933e+07
1,10,50,3.975746e+07
1,10,60,1.287321e+07
1,10,70,3.556382e+04
1,10,80,1.073272e+02
1,10,90,1.072696e+02
1,10,100,1.072669e+02
1,10,1,4.435645e+09
1,10,2,4.051461e+09
1,10,3,4.051461e+09
1,10,5,3.754253e+09
1,10,10,2.245043e+09
1,10,20,1.087104e+09
1,10,30,2.301898e+08
1,10,40,2.301898e+08
1,10,50,6.874909e+07
1,10,60,3.223905e+07
1,10,70,6.987946e+05
1,10,80,1.645012e-02
1,10,90,1.641757e-02
1,10,100,1.641721e-02
1,10,1,1.161058e+10
1,10,2,1.100440e+10
1,10,3,1.100440e+10
1,10,5,4.086804e+09
1,10,10,2.978567e+09
1,10,20,2.001536e+09
1,10,30,8.889152e+08
1,10,40,1.063845e+08
1,10,50,5.932031e+07
1,10,60,6.450085e+06
1,10,70,1.330336e+05
1,10,80,7.993415e+01
1,10,90,7.992669e+01
1,10,100,7.992443e+01
1,10,1,8.223655e+09
1,10,2,4.205439e+09
1,10,3,3.814317e+09
1,10,5,3.219409e+09
1,10,10,8.208099e+08
1,10,20,9.816811e+07
1,10,30,6.927136e+07
1,10,40,4.517338e+07
1,10,50,8.825742e+06
1,10,60,1.939555e+06
1,10,70,4.811850e+02
1,10,80,7.478012e+01
1,10,90,7.477786e+01
1,10,100,7.477592e+01
1,10,1,7.439061e+09
1,10,2,5.982310e+09
1,10,3,5.783973e+09
1,10,5,4.541246e+09
1,10,10,3.659399e+09
1,10,20,2.010365e+09
1,10,30,4.047068e+08
1,10,40,8.439093e+07
1,10,50,5.860614e+06
1,10,60,2.632260e+06
1,10,70,1.527697e+06
1,10,80,1.602702e+01
1,10,90,1.595051e+01
1,10,100,1.595009e+01
1,10,1,1.033135e+10
1,10,2,7.275568e+09
1,10,3,7.249267e+09
1,10,5,5.110325e+09
1,10,10,2.371703e+09
1,10,20,5.462485e+08
1,10,30,1.239533e+08
1,10,40,7.098630e+07
1,10,50,3.504389e+07
1,10,60,1.738806e+06
1,10,70,9.985173e+04
1,10,80,8.278555e+02
1,10,90,8.278222e+02
1,10,100,8.278012e+02
1,10,1,9.107867e+09
1,10,2,9.002085e+09
1,10,3,8.842044e+09
1,10,5,4.026664e+09
1,10,10,1.892675e+09
1,10,20,8.129060e+08
1,10,30,1.683980e+08
1,10,40,8.254119e+07
1,10,50,3.259769e+07
1,10,60,1.377421e+07
1,10,70,4.390112e+03
1,10,80,2.860371e+01
1,10,90,2.860307e+01
1,10,100,2.860256e+01
1,10,1,1.835466e+10
1,10,2,1.204010e+10
1,10,3,1.204010e+10
1,10,5,7.379158e+09
1,10,10,4.568804e+09
1,10,20,2.559000e+09
1,10,30,2.226109e+08
1,10,40,2.036491e+08
1,10,50,6.088634e+07
1,10,60,3.870137e+07
1,10,70,4.001838e+05
1,10,80,9.493549e+00
1,10,90,9.493106e+00
1,10,100,9.492850e+00
